Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-05-25 ,619.5,619.7666625976562,592.7666625976562,600.0999755859375,1530,0.0,0.0,0.0,20.18001220703125,1.0,0.29632921353349767,0.7041572368979214,0.2958427631020785,-0.005221756177476171,0.7343741422911559,0.47529173990683443,1.3168008222528742,0.24497866289659054,0.8199996540871382,0.5346313204895295,-0.9999999635638295,0.4083144737958429,6.993119872559503,613.738547335519,556.5116566637713,0.026467699476646078,-0.005417740895737268,-0.012105052435228001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26 ,600.6666870117188,615.9666748046875,599.6666870117188,612.2333374023438,2340,0.0,0.0,0.0,20.17001220703125,1.0,0.29618237060273356,0.7038176293972664,0.29618237060273356,0.010008272218882378,1.0143139695259262,0.6553648623507248,1.0593700792213536,0.4636476086105385,-0.25739774211223443,-0.5386986980996863,0.9999999343402449,0.4076352587945329,6.976346628526414,613.2412210777699,556.0604181952725,0.04729581921422445,0.010414059868789185,0.007915900382263226,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27 ,596.6666870117188,600.0,591.6666870117188,600.0,720,0.0,0.0,0.0,20.16001220703125,1.0,0.717438780164643,0.28348472151710846,0.7165152784828915,-0.010091569852845476,0.45070050849396526,0.36701849000485337,0.7853981629427655,0.26045098161062824,0.45983779225760113,0.3586177671849178,-0.9999999502483679,-0.4330305569657831,6.955159663356833,612.611880220381,555.4893987470433,0.028139099187934936,-0.009578360013144755,-0.00999620994096697,1.0,0.33478603858005984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31 ,553.3333129882812,556.433349609375,526.6666870117188,535.2666625976562,2580,0.0,0.0,0.0,20.15001220703125,1.0,0.2164341298718327,0.7882651896302278,0.21173481036977213,-0.0570203807924954,0.5595368191043053,1.1824133227016416,0.8960553821445147,0.7853981629099482,-0.42083333552947616,-0.4403355638935387,-0.6992616037699132,0.5765303792604557,7.147165546490186,598.8966652452502,560.6222650418441,-0.07930315527639022,-0.053721127232162574,-0.02207138360950891,0.0,-0.3318197652470218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01 ,501.3333435058594,513.6666870117188,487.6000061035156,487.6000061035156,1350,0.0,0.0,0.0,20.14001220703125,1.0,0.1568944057737894,0.8460488175317014,0.15395118246829861,-0.04660104581828575,0.05732048120945125,1.4876550927560044,0.038442589983374104,1.226148871660448,-0.9590102779733193,-0.2690884712219216,0.10055193423262179,0.6920976350634027,6.866392475704934,609.9610528850985,553.0842212522524,-0.1749572879526037,-0.047827066338106745,0.0029470304470279145,-1.0,-0.9724553731130786,-0.33330290191354084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02 ,485.6333312988281,486.8333435058594,476.6666564941406,483.3999938964844,660,0.0,0.0,0.0,20.13001220703125,1.0,0.16321630173007434,0.8370471464899413,0.16295285351005878,-0.0043254502647077754,0.01176416313827072,1.0054294690291339,0.012878222045513681,1.0641610698601038,-0.7523461053367327,0.10333208631829327,0.8301296569579993,0.6740942929798825,6.025320257983783,602.0605960186397,493.6520857239224,-0.120250087975172,0.02735359998871585,0.0375903331634113,-2.0,-0.9778272096112518,-0.32031780393302844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03 ,474.0,483.3333435058594,466.6666564941406,480.3999938964844,1020,0.0,0.0,0.0,20.12001220703125,1.0,0.22413672052286696,0.7761041961843544,0.22389580381564547,-0.003112679018465003,0.011627382945190815,1.5596159893002177,0.028530228194570233,1.1257027726933149,-0.09625486384424983,0.32804562074624144,0.16304786284617986,0.552208392368709,6.103694800927762,604.6956552467253,495.8157449958,-0.1308457515619056,-0.005297831793366792,-0.01632571589104132,-3.0,-0.33269055587884494,-0.002685918249086594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06 ,473.0,480.0,453.4333190917969,453.4333190917969,1500,0.0,0.0,0.0,20.11001220703125,1.0,0.33386830093523573,0.6691207013555263,0.3308792986444737,-0.028877396457825773,0.03282892365692913,-0.03282892384438823,0.011493746704687058,1.2977887547648543,-0.08095134802661824,0.0076517579088157955,-0.8053971817934262,0.3382414027110526,10.820134268496902,601.5088874996367,496.8156159819182,-0.18698191450056853,-0.02806808146933147,-0.01138512483798234,-4.0,-0.1997230101008865,0.3225683268662034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07 ,464.5333251953125,467.4333190917969,450.0,450.0,690,0.0,0.0,0.0,20.10001220703125,1.0,0.5457015381683659,0.4547185091139758,0.5452814908860242,-0.0038003016041608037,1.324039763420925,-1.3240397653015992,0.7853981629352317,-0.7853981639352317,-0.48728827187475154,-0.20316846192406665,0.7674069953975657,-0.09056298177204836,6.217872112884989,608.4941165174865,463.6612208889401,-0.1658231180909548,0.01057939820480687,0.01932373983706917,-5.0,-0.14094575616005928,0.06648377288897922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08 ,451.9333190917969,451.9333190917969,446.5333251953125,451.0666809082031,390,0.0,0.0,0.0,20.09001220703125,1.0,0.5459239731213248,0.4540760268786752,0.5459239731213248,0.0011837979705652815,0.7853981629372361,-0.785398163937236,1.304096786407789,-1.304096788268873,-0.06437004551687793,0.21145911317893681,0.9999997993619941,-0.09184794624264958,10.48844874187302,616.538278683208,451.6165840699535,-0.15686180294755078,0.004480657571702004,-0.0030493703165524327,-4.0,-0.11092302449726162,0.02938862697041361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
