Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2020-12-24 ,1.787999987602234,1.9830000400543213,1.4500000476837158,1.649999976158142,398000,0.0,0.0,0.03699993133544922,-1.0,0.02003244661076459,0.019454139404678803,0.9805458605953212,-0.06063195514771704,-0.7853981647670134,0.7853981637670134,-1.0406698454221956,1.0406698439335444,-0.5564323357911082,-0.7775210034390574,0.261992020290531,-0.9610917211906425,3.322102286309915,1.3729988955098953,1.3729988955098953,0.1837779511129867,-0.04942566698349769,-0.1734954991295543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-28 ,2.450000047683716,10.0,1.9600000381469729,2.299999952316284,399300,0.0,0.0,7.089999904632569,1.0,0.8292397595524914,0.1707602404475086,0.8292397595524914,0.16455695896915773,0.24497866314816122,1.0361701715642806,0.5382146283469285,1.0472767224393598,-0.2563428392097011,0.15004474829070355,0.9999999955592841,-0.6584795191049828,3.263031912643839,1.3623455888773324,1.3623455888773324,0.5237011903343809,0.1699616196106971,0.10969364329709741,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29 ,2.190999984741211,2.4000000953674316,1.8799999952316284,1.950000047683716,350500,0.0,0.0,7.079999904632569,1.0,0.8280701689026937,0.17800576814828775,0.8219942318517123,-0.08235291873707486,-0.7853981639598158,0.7853981629598158,-1.5072671154995705,1.5072671135076317,0.20831852486233937,0.23233068203602023,-0.9999999959499393,-0.6439884637034246,3.208605265368655,1.3524031719895582,1.3524031719895582,0.3659462597277974,-0.07887746530329176,-0.12441954245699444,1.0,0.35071526341800424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30 ,2.25,2.25,2.0,2.118000030517578,328100,0.0,0.0,7.069999904632568,1.0,0.826900578252896,0.17309942174710402,0.826900578252896,0.04129793008955519,0.4636476086534377,1.515982858823084,1.5497467911089378,1.5142776419948574,-0.08852683039429851,-0.14842267762831896,0.9999999919127123,-0.653801156505792,3.142011927823545,1.34006748362705,1.34006748362705,0.4577522879774311,0.04590301412481687,0.062390239714054316,2.0,-0.3195932047152771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31 ,2.0,2.200000047683716,1.8240000009536743,1.899999976158142,483000,0.0,0.0,7.059999904632568,1.0,0.8635029238571513,0.13964489597277488,0.8603551040272251,-0.0542558621197708,0.5355027750576089,0.7853981647701078,-0.6381463196943995,0.6381463175651942,0.04777571740690981,0.06815127390060416,-0.9999999895346907,-0.7207102080544503,3.1208490844022823,1.3361069047660732,1.3361069047660732,0.35209378317342693,-0.05282925240200209,-0.04936613326340948,1.0,0.3390116073576592,-0.3351542340666407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 ,2.247999906539917,2.5,1.8200000524520872,1.8600000143051147,978600,0.0,0.0,7.0499999046325685,1.0,1.0,0.0,1.0,-0.010638287753851585,1.079729773576187,1.0450524193459685,0.4883339017611236,0.7853981642343469,-0.05235106670553242,-0.05006339205622111,0.6721341411934325,-1.0,3.0898051774690365,1.330261059138742,1.330261059138742,0.33520128737703936,-0.008446247898193787,0.022191502251904152,0.0,-0.3246317208958076,0.3293024060364681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-05 ,1.924999952316284,1.950000047683716,1.7799999713897705,1.909999966621399,538000,0.0,0.0,7.039999904632569,1.0,1.0,0.0,1.0,0.013262586888394682,0.6747409418007885,1.3734007927294491,1.5681296957816129,1.5215029556182038,-0.009910678549269313,0.021220194078131555,0.9999999581605288,-1.0,3.0984019308376585,1.3318842326120404,1.3318842326120404,0.3605085686951629,0.012653640659061771,0.01054994427862778,1.0,-0.9952091325528793,-0.3318216641267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 ,2.0320000648498535,2.200000047683716,1.9229999780654907,2.119999885559082,2324900,0.0,0.0,7.029999904632568,1.0,1.0,0.0,1.0,0.05210916293807308,0.09966865257217014,0.8231160823307406,0.9419990294801689,0.7853982357212714,0.01368672614253046,0.011798702345899886,0.5942410224379391,-1.0,3.0620938424615045,1.325005995429654,1.325005995429654,0.46999905042183704,0.05474524086333707,0.02104580010213765,2.0,1.0057438334647606,-0.33528870582853587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 ,2.361999988555908,2.75,2.25,2.437999963760376,4159800,0.0,0.0,7.019999904632568,1.0,1.0,0.0,1.0,0.06976746132380272,0.4636476099341397,0.29145675131849463,1.3195529557645522,0.4830356769415514,0.07561054094622557,0.03096190740184756,0.14488667000573188,-1.0,3.0850652844810154,1.3293646812101483,1.3293646812101483,0.6064768713885824,0.06823891048337269,0.00674683481001781,3.0,0.34035826945381314,1.00047648300882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 ,2.799999952316284,3.200000047683716,2.5199999809265137,3.1610000133514404,5171200,0.0,0.0,7.0099999046325685,1.0,1.0,0.0,1.0,0.12913021120675486,0.7853981629664137,1.0826305017243196,-1.264976854751772,1.2649768420208158,0.12334054061663294,0.023864999835203682,0.29845874428406505,-1.0,3.205214193664359,1.3517796014865922,1.3517796014865922,0.8494664897770986,0.12149480919425809,0.0266279493554427,4.0,0.2054579844973712,-0.3326927820054737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
