Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-06-10 ,89.77810333711774,90.1549387372038,89.48586902745988,89.98574829101562,6067400,0.0,0.0,0.7182907187674732,1.0,0.513189862874595,0.486810137125405,0.513189862874595,4.273320203613533e-05,-0.7853981644217662,0.7853981634217663,-1.4108845637905774,1.4108845618412864,0.6981010558113788,0.3234332015802093,-0.9835556488315366,-0.02637972574919001,10.345286622798389,81.32343199545802,94.39281195303364,0.026701746898825627,0.004622635736186492,0.0024566919239538713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13 ,90.07800011131832,90.47021366515924,89.8165283203125,89.8165283203125,7940900,0.0,0.0,0.7082907187674732,1.0,0.4130134583446252,0.5870877214004858,0.4129122785995142,-0.0009411447613031146,-1.517514958298071,1.5175149563037433,-0.7853981647643288,0.7853981637643288,0.007407457664253078,-0.34534679907356286,-0.9999989836148173,0.17417544280097164,10.473979712382251,81.66888162059608,94.7929757601268,0.02058483811473767,-0.0030584543920439793,-0.0038405450641152356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14 ,89.55508719259457,90.116491366011,89.43973539499868,90.07035064697266,6378400,0.0,0.0,0.03613363246120627,-1.0,0.023145886881186534,0.023145886881186534,0.9768541131188134,0.0014110107869863997,-0.8092108949797318,0.8092108939321243,-0.7853981654095789,0.7853981644095789,-0.1588913774203424,-0.08314941754229774,0.9999995748582293,-0.9537082262376269,10.410602178386803,81.49911865520055,94.59632441713349,0.025485625086011196,0.002450393485636764,0.0027544239388403715,1.0,-0.9995827201461159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15 ,90.47025778832982,90.5471609486419,89.4704991022677,89.52433776855469,6371400,0.0,0.0,0.06694728348266722,1.0,0.060453078098498876,0.9396237518327949,0.06037624816720519,-0.0030402507069399592,0.5893097641056724,0.7853981634260269,0.5604821773223543,0.9285958040870117,0.2502562335624048,0.2045738054913736,-0.999999775344635,0.8792475036655897,11.455162038402458,84.21277142073167,97.73987618276456,-0.013317588493819438,-0.019401606789915316,-0.010926000137776039,0.0,1.0006232096335714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16 ,88.97058339779738,89.89343261819356,88.60913226182033,89.701171875,6664300,0.0,0.0,0.820603133178343,-1.0,0.42342156169223677,0.42342156169223677,0.5765784383077632,0.0009866570154940654,-0.46364761032959245,0.4636476095295925,0.893944339741395,1.4288920151660007,-0.47865571592578404,-0.3644559747440944,0.9999997516705569,-0.15315687661552646,11.43626201417699,84.16518891834255,97.68475402277541,-0.010779616870470953,0.0012689858116742428,0.010335296300794779,1.0,-0.9986474343322013,1.0001029648898436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17 ,89.68581363488498,89.72426227171458,88.44765370270068,88.8091049194336,10702200,0.0,0.0,0.810603133178343,-1.0,0.38609208648619986,0.38556300401817045,0.6144369959818295,-0.0049972862716115805,0.16323723503905055,0.7293174867124165,0.12435499456657013,1.3174857435296894,0.14331840144991426,0.31098705868784915,-0.9999998328861446,-0.2288739919636591,11.336137628767128,83.9122268588393,97.39170994101791,-0.017767036217809513,-0.0034937096736692803,-0.0023813477426717616,0.0,1.0004360847102272,-0.9996353219828864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20 ,89.67042354498587,90.08570751963155,89.53968762722698,89.62428283691406,5588200,0.0,0.0,0.800603133178343,-1.0,0.38132906410590944,0.38132906410590944,0.6186709358940905,0.004568527940486123,0.34880335936092965,0.6610431692412959,0.36401705789699723,1.4601713073380918,-0.5684565551679286,-0.3558874783089214,0.9999998954610791,-0.23734187178818106,10.111087571371357,80.68724530385853,93.65587102392199,0.030522482029261853,0.024144759123535683,0.013819234398602482,1.0,-0.9977697409664557,0.9995417595212142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21 ,89.97036576522414,90.09341549824934,89.34744262695312,89.34744262695312,5493500,0.0,0.0,0.790603133178343,-1.0,0.4803873411794512,0.4802159231006033,0.5197840768993968,-0.0015468376875923291,0.9572089171964067,0.5435457217364076,1.3225175832737193,0.19739555983367357,0.5293137489010438,0.5488851520344862,-0.9999998364775063,-0.03956815379879347,10.023939763280463,80.44797120724253,93.37870545698085,0.030395628557002025,-6.342673612991408e-05,-0.012104092929832798,0.0,1.0020073851147,-0.9991029128383414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22 ,89.62428425603943,90.1395417287771,89.4474017600748,89.56275939941406,5833800,0.0,0.0,0.780603133178343,-1.0,0.46137990289381076,0.46137990289381076,0.5386200971061892,0.0012034907457608528,1.1037306786107928,1.5365440052720676,0.8636246846123342,0.46364760904535485,-0.19329529067396922,-0.3613045197875065,0.9999996364071926,-0.07724019421237843,10.292544623569153,81.18101788711701,94.22784246244393,0.023741024164713718,-0.0033273021961441537,-0.0016319377300071198,1.0,-0.9993134965434345,0.9998885630405778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23 ,90.13185855265256,90.2702865600586,89.73195867977617,90.2702865600586,6775900,0.0,0.0,0.770603133178343,-1.0,0.8350308275692736,0.8350308275692736,0.1649691724307264,0.003934355651207622,0.7853981641240834,1.0559032058927806,1.0557480204834608,0.6841640452410759,0.16745036326478868,0.18037282696937895,0.531519271486748,0.6700616551385472,10.276683131284374,81.13809217493255,94.17811833322419,0.03213814883822715,0.004198562336756717,0.0037629322664504356,2.0,1.00053173317247,-1.0006604408290674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24 ,88.49379146626976,90.07033220711094,88.43995868263453,88.92445373535156,13939500,0.0,0.0,0.9974430774402714,-1.0,0.5449532238147592,0.544117134842763,0.45588286515723697,-0.007510448255838137,0.6566873490459211,0.26562500056693955,1.2819124980093486,0.1243549948562058,0.5362188632317171,0.1843842499834642,-0.9999999126241114,0.08823426968552606,10.321484862804253,81.25922332389571,94.31843391820904,0.01562668244873361,-0.008255733194746772,-0.006227147765751745,1.0,0.3339101796266619,0.9999226148579522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27 ,88.43996920225273,89.70119959801117,88.43996920225273,89.63198852539062,10877400,0.0,0.0,0.9874430774402714,-1.0,0.5394897218251192,0.5394897218251192,0.46051027817488077,0.003962527372750093,0.4324040201010572,0.9272972865516143,0.07130746476922897,1.529172071581567,-0.7520267340811487,-0.6441227986564328,0.9999999128386615,0.07897944365023846,9.33305561047072,78.49937571811788,91.12159070763765,0.05806954686309071,0.02122143220717855,0.014738582700962661,2.0,-0.33221152467472587,-0.333310776772904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28 ,90.10877580378204,91.03163101535137,89.63197285177094,90.92396545410156,10089600,0.0,0.0,0.9512988082404286,1.0,0.3670598309174315,0.6329401690825684,0.3670598309174315,0.007155548738413147,0.26299965576935397,1.181085784026742,0.15264932836129988,1.5706904653817562,0.5013245235535385,0.6266756288173436,0.287191870836825,0.26588033816513695,9.749686075393765,79.68567308891014,92.49570041782822,0.05739762748684839,-0.000335959688121161,-0.010778695947649856,3.0,0.33391428318881217,-0.3330608521506939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
