Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4
2016-01-04 00:00:00,84510000.0,87750000.0,84510000.0,84510000.0,0,0.0,0.0,86130000.0,0.0,1.0,3375000.0,126000.0,-4590000.0,0.0007535563244905805,-13365000.0,0.06376900316294257,0.011678958963761324,0.9883210410362386,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-06 00:00:00,81270000.0,81270000.0,81270000.0,81270000.0,0,0.0,0.0,81270000.0,0.0,-1.0,-3240000.0,3240000.0,-3240000.0,1.0,3375000.0,0.9216,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-07 00:00:00,84375000.0,84375000.0,81135000.0,81135000.0,0,0.0,0.0,82755000.0,0.0,-1.0,-3375000.0,3239000.0,-3375000.0,0.9210311989026063,3375000.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-13 00:00:00,81675000.0,81675000.0,81270000.0,81675000.0,0,0.0,0.0,81472500.0,0.0,1.0,540000.0,540000.0,540000.0,1.0,-3375000.0,0.0256,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-14 00:00:00,81675000.0,81675000.0,81270000.0,81270000.0,0,0.0,0.0,81472500.0,0.0,1.0,135000.0,539000.0,-405000.0,1.771199512269471,-3375000.0,0.0016,0.9990974726758856,0.0009025273241144438,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-02-05 00:00:00,81135000.0,81270000.0,81135000.0,81135000.0,0,0.0,0.0,81202500.0,0.0,-1.0,-135000.0,135000.0,-135000.0,1.0,135000.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-02-11 00:00:00,81000000.0,81000000.0,81000000.0,81000000.0,0,0.0,0.0,81000000.0,0.0,-1.0,-270000.0,131000.0,-135000.0,0.9416186556927297,135000.0,2.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-02-19 00:00:00,81135000.0,81135000.0,81135000.0,81135000.0,0,0.0,0.0,81135000.0,0.0,1.0,135000.0,135000.0,135000.0,1.0,-270000.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-02-24 00:00:00,87750000.0,87750000.0,87750000.0,87750000.0,0,0.0,0.0,87750000.0,0.0,1.0,6750000.0,132000.0,6615000.0,0.0003981879977992709,-270000.0,2.0,0.5003981879977992,0.4996018120022008,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-03-04 00:00:00,56700000.0,81135000.0,56700000.0,67500000.0,0,0.0,0.0,68917500.0,0.0,-1.0,-20250000.0,31050000.0,-20250000.0,2.0,6750000.0,2.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-03-23 00:00:00,84375000.0,108135000.0,81000000.0,81000000.0,0,0.0,0.0,94567500.0,0.0,1.0,13500000.0,40635000.0,13500000.0,2.0,-20250000.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-03-24 00:00:00,67635000.0,67635000.0,67635000.0,67635000.0,0,0.0,0.0,67635000.0,0.0,-1.0,-13365000.0,40634000.0,-13365000.0,2.0,13500000.0,0.9801,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-03-28 00:00:00,88546496.0,88546496.0,87885000.0,87885000.0,0,0.0,0.0,88215748.0,0.0,1.0,20250000.0,40633000.0,20250000.0,2.0,-13365000.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-03-31 00:00:00,94500000.0,94500000.0,94500000.0,94500000.0,0,0.0,0.0,94500000.0,0.0,1.0,26865000.0,40630000.0,6615000.0,2.0,-13365000.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-04 00:00:00,94500000.0,94500000.0,67635000.0,74250000.0,0,0.0,0.0,81067500.0,0.0,-1.0,-20250000.0,26865000.0,-20250000.0,1.7600444444444445,26865000.0,0.5681674705184213,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-13 00:00:00,94500000.0,94500000.0,87885000.0,87885000.0,0,0.0,0.0,91192500.0,0.0,-1.0,-6615000.0,20250000.0,-6615000.0,2.0,26865000.0,0.060629782076210205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-04-19 00:00:00,56025000.0,88020000.0,56025000.0,87885000.0,0,0.0,0.0,72022500.0,0.0,-1.0,-6615000.0,20246000.0,-6615000.0,2.0,26865000.0,0.060629782076210205,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-05-03 00:00:00,94500000.0,94500000.0,94500000.0,94500000.0,0,0.0,0.0,94500000.0,0.0,1.0,6615000.0,6615000.0,6615000.0,1.0,-6615000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-05-18 00:00:00,87885000.0,87885000.0,87885000.0,87885000.0,0,0.0,0.0,87885000.0,0.0,-1.0,-6615000.0,6615000.0,-6615000.0,1.0,6615000.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-07-05 00:00:00,67500000.0,67500000.0,67500000.0,67500000.0,0,0.0,0.0,67500000.0,0.0,-1.0,-27000000.0,6583000.0,-20385000.0,0.1042860645115257,6615000.0,2.0,0.39571393548847433,0.6042860645115257,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-07-06 00:00:00,87885000.0,87885000.0,87885000.0,87885000.0,0,0.0,0.0,87885000.0,0.0,1.0,20385000.0,6582000.0,20385000.0,0.10425438347137687,-27000000.0,0.570025,0.2467606334713769,0.7532393665286231,0.0,0.0,0.0,0.9926056315198144,-0.12138393746764996,1.0,0.0,1.0,0.0,0.6625387084458323,0.7490276762649886
2016-08-10 00:00:00,88425000.0,88425000.0,88425000.0,88425000.0,0,0.0,0.0,88425000.0,0.0,1.0,20925000.0,6557000.0,540000.0,2.0,-27000000.0,0.6006250000000001,1.0,0.0,0.0,0.0,0.0,0.9964827280842911,-0.0837984046965623,1.0,0.0,1.0,0.0,0.8652881270804944,0.5012748319370623
