Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-06-08 ,97.05245247317649,97.45822568414648,96.18519919133352,97.1558837890625,3925900,0.0,0.0,0.2446096261576025,-1.0,0.10113072381953549,0.10113072381953549,0.8988692761804645,0.0008606145526698464,1.2588055082710792,0.1651486774209059,1.3109903511067706,0.28435019983398696,-0.07119436698812252,-0.19521769524315513,0.9999992129911096,-0.797738552360929,10.279704741069839,94.18759476011232,107.70091640685294,-0.03600654978502284,-0.008757429697718287,-0.002979873759057251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09 ,97.12404368483062,97.93559606270586,97.12404368483062,97.69690704345705,4583400,0.0,0.0,0.23460962615760253,-1.0,0.11842104439178855,0.11842104439178855,0.8815789556082114,0.0027765743158360374,0.3616415924291717,1.1271540841051306,0.3217505544699618,1.0721489472098267,0.13268467885864316,0.10193952292338285,0.5267692456080786,-0.7631579112164228,10.731238401793638,95.58306308728227,109.29391539292449,-0.04514828152955699,-0.004570865872267075,0.002093281912725606,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10 ,96.90923959465688,97.59349249376965,96.7580656073296,97.35479736328124,4347400,0.0,0.0,0.22460962615760252,-1.0,0.11337346615165968,0.11328518451067833,0.8866265338483403,-0.0017539435567423378,0.7939054175248874,0.24105723718306252,1.442975949785475,0.12435499455477857,0.3962159902861962,0.13176565571377652,-0.9999997792747303,-0.773341349337662,10.527300409140143,94.95780076114526,108.58014165503411,-0.04209855160034635,0.00152486496460532,0.0030478654184361974,1.0,0.3337412030203798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13 ,97.028564701602,98.63576535886132,96.9490016949671,97.85603332519533,5436700,0.0,0.0,0.2146096261576025,-1.0,0.08757552805607655,0.08757552805607655,0.9124244719439234,0.002567664714843505,0.6970573240724882,1.3389206145036037,0.6640725668916538,0.7853981637702521,-0.31005977450587907,-0.3531378823960376,0.9999997686047171,-0.8248489438878468,10.34162649290061,94.38138195054165,107.9221322402115,-0.030879548092210024,0.0056095017540681615,0.0020423183947314207,2.0,-0.3330737732514159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14 ,97.49801228069678,98.01518101155308,97.01266997161449,97.4741439819336,6351400,0.0,0.0,0.20460962615760253,-1.0,0.10896823413364863,0.10887362061121314,0.8910317658663514,-0.001955096485993899,1.4810220003604557,0.06656816377313189,0.67102393900903,0.3490186999025647,0.4092512076160253,0.3596554910609522,-0.9999997788961799,-0.7821581452551383,9.364671411330338,91.22730119722432,104.32171618218784,-0.0008297254397171216,0.015024911326246452,0.004707704786089145,1.0,0.33371064408433265,-0.3334074881358978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15 ,97.98334456077237,98.11860228676572,97.17178606427493,97.26726531982422,4168100,0.0,0.0,0.19460962615760252,-1.0,0.1036425690522944,0.10359374306119207,0.8963574309477056,-0.0010623249716181838,0.3217505545800575,0.7758634862543403,1.3932207979772968,1.2722152561949345,-0.33285602800949277,-0.37105361781275903,0.29587223099089466,-0.7927636878865135,10.143070878414107,93.75718616233229,107.20959038479226,-0.030284508582113942,-0.014727391571198411,-0.014876151448722431,0.0,-0.3330439108876365,0.3333922086678743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16 ,96.94106320054595,97.56962139967986,96.23294197866832,97.44232177734376,3931800,0.0,0.0,0.1846096261576025,-1.0,0.07683029376165566,0.07683029376165566,0.9231697062383444,0.0008990643970303589,0.16514867756602564,0.39483004375922637,1.430721782936018,0.2645058360741843,-0.20846299784169434,0.062196515083899215,0.9999994901575863,-0.8463394124766888,10.66644077205326,95.38527343441329,109.06812607086228,-0.045687816977685695,-0.007701654197785877,0.003512868686706267,1.0,-0.9995288992263858,-0.33337727748598456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17 ,97.25138276771438,97.6332877578456,96.6069082326786,97.283203125,8331400,0.0,0.0,0.1746096261576025,-1.0,0.09259866446135293,0.09256512274295248,0.9074013355386471,-0.0008171432708863584,0.2776635202135571,1.4526964889874237,0.16514867742519002,1.5199873603225227,0.1788658087327501,0.19366440328722223,-0.999999417320272,-0.8148362127956946,10.56720746176595,95.08079303240869,108.72054398758146,-0.04412753373279228,0.0007801416224467068,0.004240897910116292,0.0,1.0003974270974756,-0.3332424941693746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20 ,98.1186105051283,98.72330036705176,98.07882596108328,98.19817352294922,5951000,0.0,0.0,0.16460962615760252,-1.0,0.06609876993024086,0.06609876993024086,0.9339012300697591,0.004680601362845056,0.8610144079590657,1.3490856011445647,0.7853981637825954,0.6468541871296428,-0.1267859506550953,-0.1528258796939227,0.999999818107263,-0.8678024601395182,11.283914302707073,97.23816919167908,97.23816919167908,0.009824294082648585,0.026975913907720434,0.013097886142636864,1.0,-0.999637772197366,0.9999631631619307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21 ,98.595997574825,98.65965041905676,97.31501291843988,97.56961822509766,4749000,0.0,0.0,0.15460962615760251,-1.0,0.06208328362648389,0.06199457918970514,0.9379167163735161,-0.0032107186388479728,1.5663118346781253,0.06421480978361359,1.3067068535818975,0.047583103261750595,0.7523062260130788,0.43954608833408704,-0.9999998732785044,-0.875922137183811,11.060173032066485,96.57486816887426,96.57486816887426,0.010247612794702142,0.0002116593560267787,-0.013382127275846829,0.0,1.0020562499929857,-1.0000175996474208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22 ,96.51937945860364,96.63076891112526,95.51687438590908,95.97039031982422,6578900,0.0,0.0,0.14460962615760253,-1.0,0.04509994211875349,0.044932751149174596,0.9549000578812465,-0.008263035210635771,1.447396391410311,0.7853981633846056,0.5915946971868152,0.966869818961052,-0.43976486021605304,-0.596035543114566,-0.44033680674423037,-0.9099673067320719,10.752232981001532,95.64697440089496,109.3668743310889,-0.06364634702208263,-0.03694697990839239,-0.018579319632209584,-1.0,-0.9985712015626362,1.000847011095176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
