Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-05-19 ,34.2400016784668,35.52000045776367,32.15999984741211,35.20000076293945,3275,0.0,0.0,0.8500009918212891,-1.0,0.12073879425747097,0.12073879425747097,0.8792612057425291,0.01616626573252839,1.2490459693846412,0.9453116004084193,0.7853971691610127,0.7853981630710595,-0.6158649275635082,-0.6912095438556325,0.9999999770450033,-0.7585224114850582,6.1610495211351095,28.89116014778336,28.89116014778336,0.19751043318939546,0.020478052346789746,0.023231218764797626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20 ,34.720001220703125,36.47999954223633,33.91999816894531,36.0,1719,0.0,0.0,0.8400009918212891,-1.0,0.15909113371672975,0.15909113371672975,0.8409088662832702,0.011235944220339912,0.3868760961676028,1.222025670566578,0.48251374005439474,0.7853981631815392,0.39328131530391275,0.5045731214337105,-0.17992422292743504,-0.6818177325665404,6.242686246992269,29.026151986489076,29.026151986489076,0.2153217222027725,0.008905644506688515,-0.005786203920050616,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23 ,35.68000030517578,37.91999816894531,34.400001525878906,35.36000061035156,3256,0.0,0.0,0.8300009918212891,-1.0,0.1440974364034812,0.1436003358078499,0.8563996641921501,-0.00896860123562833,1.1824776075365901,0.5485494018876069,1.1441670367486871,0.32175055426709687,0.2948517311068991,-0.04921479209850682,-0.9999999505061892,-0.7127993283843002,6.250207094834057,29.038527148934648,29.038527148934648,0.19695778437201492,-0.009181968915378785,-0.00904380671103365,1.0,0.3349608952956556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-24 ,38.08000183105469,38.400001525878906,36.31999969482422,36.47999954223633,1519,0.0,0.0,0.820000991821289,-1.0,0.13141038000854638,0.13141038000854638,0.8685896199914536,0.01559018554434705,0.7853981630224482,0.11522814611947295,1.1232767189034545,0.33419587470581563,-0.1952355264319404,-0.24504362876941976,0.9999999592813779,-0.7371792399829071,6.285773307150466,29.09691151067281,29.09691151067281,0.22613211776676756,0.014587166697376322,0.011884567806377554,2.0,-0.33199059829736527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25 ,36.959999084472656,38.400001525878906,36.959999084472656,37.7599983215332,2531,0.0,0.0,0.810000991821289,-1.0,0.18080365733826292,0.18080365733826292,0.819196342661737,0.0172413633637985,0.3832841474973842,0.11773164695587925,1.480136438627963,0.02956127851950757,0.3764396734642942,0.2858375999481173,0.0502924115392369,-0.638392685323474,6.4316900112092386,29.33409944879918,29.33409944879918,0.2524996537846393,0.013183768008935864,-0.0007016993442202288,3.0,0.3355751509604158,-0.33347574679651043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26 ,37.439998626708984,44.0,37.439998626708984,41.7599983215332,30763,0.0,0.0,0.800000991821289,-1.0,0.08333344989354609,0.08333344989354609,0.9166665501064539,0.05030181298868015,0.7853981630394938,0.5136026008399903,-0.20846521955113825,0.20846521732388162,0.3829550463869419,0.00325768646132385,0.48947134145545823,-0.8333331002129079,6.60183828850266,29.60606116655204,29.60606116655204,0.3439597938732646,0.04573007004431265,0.016273151017688392,4.0,0.20148339833432213,0.33378287462889056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27 ,43.52000045776367,45.119998931884766,41.439998626708984,42.880001068115234,4363,0.0,0.0,0.790000991821289,-1.0,0.08977284776278822,0.08977284776278822,0.9102271522372117,0.01323254672328139,1.2404991801120222,0.012986282909506382,-0.15037153065695727,0.15037152720093833,0.9301424483324646,0.27359370097276137,-0.5834522587463412,-0.8204543044744235,6.350309497132491,38.26875119751798,29.202276002077717,0.248965382147079,-0.04749720586309279,-0.04661363795370272,5.0,0.1457731085469352,-0.06704587631304683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31 ,41.7599983215332,43.52000045776367,41.7599983215332,42.880001068115234,2744,0.0,0.0,0.7800009918212891,-1.0,0.09558835862829843,0.09558835862785214,0.9044116413721478,0.0,1.373400949430468,0.04575563154747151,-0.01281981048892359,0.012819810463286778,0.4432622935660162,-0.2434400773832242,-0.9999999244287631,-0.8088232827442956,6.339141579844526,38.2451007455596,29.184095514172835,0.24958586482257417,0.00031024133774758267,0.023903723600420188,6.0,0.11174790152190077,-0.027855144893693465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01 ,44.0,46.880001068115234,43.20000076293945,45.599998474121094,5606,0.0,0.0,0.7700009918212891,-1.0,0.08156788058060971,0.08156788058060971,0.9184321194193903,0.03074138132999714,0.817645416088229,0.7853981629951046,-1.3854485146866369,1.38544850889041,0.0,-0.2216311467830081,0.9999999674705584,-0.8368642388387806,6.3269017777455545,38.21914761104592,29.16414483207711,0.3117693458330295,0.031091740505227672,0.015390749583740045,7.0,0.09090909090082644,-0.017012603512517217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02 ,45.91999816894531,46.560001373291016,44.63999938964844,45.119998931884766,5113,0.0,0.0,0.7600009918212891,-1.0,0.13970600197466596,0.13942196857025477,0.8605780314297452,-0.0052910003963971795,-0.7853981640462578,0.7853981630462578,-1.16590399337394,1.1659039916842855,0.6253552716107791,0.31267763580538954,-0.9999999722471864,-0.7211560628594904,6.419945062225738,38.41558175023407,38.41558175023407,0.16086243148198465,-0.07545345717552243,-0.05327259884037505,6.0,0.07791694348385862,-0.010419405310537165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
