Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,E_Low,E_High
2015-12-23 00:00:00,173.99526547678914,175.16832870938626,173.9017602485296,175.12582397460938,110987200,0.0,0.0,0.0,174.53504447895793,0.031063617756053367,1.0,3.6976470947265625,0.0,5.10028076171875,0.0,-1.6813812255859375,2.0,0.5,0.5,0.01082745734546676,0.012302663603076844,0.014915957766558676,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2015-12-24 00:00:00,174.87080096678642,175.38932757912085,174.61578553978822,174.8367919921875,48539600,0.0,0.0,0.0,175.00255655945455,0.013563068933905915,1.0,3.4086151123046875,0.0,-0.289031982421875,0.0,-1.6813812255859375,2.0,0.5,0.5,0.0005514217466639852,-0.000722399673680159,0.0017920174799927972,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2015-12-28 00:00:00,174.13975097989373,174.47976287738342,173.35771323916944,174.43727111816406,65899900,0.0,0.0,0.0,173.91873805827643,0.018371854035469794,-1.0,-0.3995208740234375,0.5440470093601562,-0.6885528564453125,0.6243071172933877,3.4086151123046875,0.013737984433361666,0.3722583865982718,0.6277416134017282,-0.007059055234352719,-0.003105930237898109,-0.00981698186415125,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2015-12-29 00:00:00,175.54230593140315,176.6303595040341,175.50830993190544,176.29884338378906,92640700,0.0,0.0,0.0,176.06933471796975,0.026102387808448556,1.0,1.861572265625,1.2410319249132442,1.861572265625,0.44443280405925406,-0.3995208740234375,2.0,0.944432804059254,0.055567195940745995,0.017221170958239822,0.014922668161549472,0.017331947587044313,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2015-12-30 00:00:00,176.0523737055609,176.13738317809765,174.9048106794371,175.04931640625,63317700,0.0,0.0,0.0,175.52109692876738,0.01771391256455575,-1.0,-1.2495269775390625,0.0,-1.2495269775390625,0.0,1.861572265625,0.4505380489787692,0.8873654877553077,0.1126345122446923,-0.0019102512661805964,-0.004861398832787085,-0.0023542342618655975,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2015-12-31 00:00:00,174.36929533279044,175.01532323441057,173.29823303222656,173.29823303222656,114877900,0.0,0.0,0.0,174.15677813331857,0.03181702500698603,-1.0,-3.0006103515625,0.0,-3.0006103515625,0.0,1.861572265625,2.0,0.5,0.5,-0.011594750068612642,-0.01824044450957177,-0.016742122293474708,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,170.96316719033965,179.81531831230524
2016-01-04 00:00:00,170.42504304145896,170.8840603316471,168.80995434279723,170.8755645751953,222353500,0.0,0.0,0.0,169.84700733722218,0.060722952399977166,-1.0,-5.42327880859375,0.0,-5.42327880859375,0.0,1.861572265625,2.0,0.5,0.5,-0.04623496389527501,-0.02724919386167077,-0.050787148008128336,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,170.96316719033965
2016-01-05 00:00:00,171.19860781995925,171.6236292027999,170.0510578686635,171.16461181640625,110845800,0.0,0.0,0.0,170.8373435357317,0.030322301964815484,1.0,0.2890472412109375,0.0,0.2890472412109375,0.0,-5.42327880859375,0.0028406242710276386,0.0007101560677569097,0.9992898439322431,0.002152848976485728,0.0008425525062345039,0.003651671260182489,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,179.81531831230524
2016-01-06 00:00:00,168.5974937795743,170.05956850208432,167.9684703791481,169.00552368164062,152112600,0.0,0.0,0.0,169.0140194406162,0.04108611102868037,-1.0,-2.159088134765625,0.8414839636491251,-2.159088134765625,0.1518976120179381,0.2890472412109375,2.0,0.34810238798206194,0.651897612017938,-0.012563363460311928,-0.017420079429072224,-0.016909758571743847,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,170.96316719033965
2016-01-07 00:00:00,166.03890547375744,167.83249677364773,164.559825942221,164.9508514404297,213436100,0.0,0.0,0.0,166.1961613579344,0.05626669224952046,-1.0,-6.2137603759765625,0.0,-6.2137603759765625,0.0,0.2890472412109375,2.0,0.5,0.5,-0.018496471778879312,-0.034072084030180055,-0.028766417339458693,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,170.96316719033965
2016-01-08 00:00:00,165.919810050847,166.48084125572606,162.85115587767655,163.14016723632812,209817200,0.0,0.0,0.0,164.66599856670132,0.054705493099053974,-1.0,-8.024444580078125,0.0,-8.024444580078125,0.0,0.2890472412109375,2.0,0.5,0.5,-0.007949055401963908,-0.010850545615313578,-0.010260491730389542,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,170.96316719033965
2016-01-11 00:00:00,164.06679130815084,164.40681628337185,161.35516509053755,163.3017578125,187941300,0.0,0.0,0.0,162.8809906869547,0.04905034121760074,-1.0,-7.86285400390625,0.0,0.161590576171875,0.0,0.2890472412109375,2.0,0.5,0.5,-0.0112290896345786,0.0008867909132959315,-0.008266441110397843,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153.59586652010188,170.96316719033965
2016-01-12 00:00:00,164.75531844643595,165.3758461216519,162.47719676645636,164.6193084716797,172330500,0.0,0.0,0.0,163.92652144405412,0.04533899276716527,1.0,1.3175506591796875,0.0,1.4791412353515625,0.0,-7.86285400390625,0.028078520573384762,0.007019630143346191,0.9929803698566538,0.005388640952778474,0.007368310561042885,0.006354110856044925,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,162.22236367205969,170.96316719033965
2016-01-13 00:00:00,165.29081661367078,165.6393372677631,160.13106366391665,160.51358032226562,221168900,0.0,0.0,0.0,162.8852004658399,0.056736793343075784,1.0,-2.788177490234375,1.224101426620905,-4.1057281494140625,0.08889031140600102,1.3175506591796875,2.0,0.411109688593999,0.588890311406001,0.002043195940802437,-0.032413146568275694,-0.018666765398761567,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153.59586652010188,170.96316719033965
2016-01-14 00:00:00,161.1256190673529,164.27927066487266,159.51903865695388,163.14871215820312,240795600,0.0,0.0,0.0,161.89915466091327,0.06278575826230194,-1.0,2.6351318359375,2.9581581095024774,2.6351318359375,1.2601959213187914,-2.788177490234375,0.8932311549739681,1.0,0.0,-0.00897651683893204,0.017728203431799264,-0.004169162322747866,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153.59586652010188,170.96316719033965
2016-01-15 00:00:00,158.76253690277704,160.45411419460083,157.69998313831405,159.64657592773438,324846400,0.0,0.0,0.0,159.07704866645744,0.08288321966273256,-1.0,-0.86700439453125,0.0,-3.50213623046875,0.0,2.6351318359375,0.1082524917581882,0.972936877060453,0.02706312293954705,-0.031782040187168716,-0.029272873512856186,-0.015471992264187101,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153.59586652010188,162.22236367205969
2016-01-19 00:00:00,161.47411291941958,161.60161413294935,158.27794414697274,159.85902404785156,195244400,0.0,0.0,0.0,159.93977913996105,0.04988209558778601,1.0,0.2124481201171875,0.0,0.2124481201171875,0.0,-0.86700439453125,0.06004311118643992,0.01501077779660998,0.98498922220339,0.00428304035516437,0.000799291034918858,0.0021987321065094403,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,153.59586652010188,162.22236367205969
