Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,E_Low,E_High
2015-12-23 00:00:00,104.64027659789087,104.94760556453198,104.45402049368018,104.87310028076172,25656900,0.0,0.0,0.0,104.70081302910609,0.011154901857568775,1.0,1.4528045654296733,0.0,2.5889968872070455,0.0,-0.864234924316392,2.0,0.5,0.5,0.00645555381286998,0.007151784618439361,0.009614921318602532,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2015-12-24 00:00:00,104.87309154191952,105.14316784417063,104.80790120035644,104.85446166992188,11468600,0.0,0.0,0.0,104.97553452226354,0.004985340038740272,1.0,1.4341659545898295,0.0,-0.01863861083984375,0.0,-0.864234924316392,2.0,0.5,0.5,0.0008321743609998341,-7.945006417350067e-05,0.0015118297826036712,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2015-12-28 00:00:00,104.60302057909745,104.81722148671813,103.8486741446173,104.79859161376952,19183600,0.0,0.0,0.0,104.33294781566772,0.00833456660917415,-1.0,-0.05587005615235796,0.6053463490628701,-0.07450866699220171,2.0,1.4341659545898295,0.001517607270194913,0.0,1.0,-0.005193479992215844,-0.0008915128686655116,-0.015379387692519323,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2015-12-29 00:00:00,105.42254596300975,106.67979935819577,105.35735562516572,106.4469757080078,27725700,0.0,0.0,0.0,106.01857749168072,0.01223526308566491,1.0,1.6483840942382812,1.5366315140251317,1.6483840942382812,0.8690057316092684,-0.05587005615235796,2.0,1.0,0.0,0.025456142287118597,0.022555539308008132,0.020845185618374895,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,105.14492120081825,113.06592995153625
2015-12-30 00:00:00,106.35385154471508,106.39110418521712,105.46912442473912,105.4877471923828,19520100,0.0,0.0,0.0,105.93011430497812,0.00853653295098555,1.0,0.6891555786132812,0.0,-0.959228515625,0.0,-0.05587005615235796,2.0,0.5,0.5,-0.0019078529111611455,-0.006373081591952951,0.0007464916303434509,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,105.14492120081825,113.06592995153625
2015-12-31 00:00:00,105.11523118121548,105.31080220783934,104.1559917098493,104.17462158203124,29886800,0.0,0.0,0.0,104.73339695884432,0.012907401339981828,-1.0,-1.3131256103515625,1.2013639153164206,-2.2723541259765625,0.2795098646393436,0.6891555786132812,2.0,0.22049013536065643,0.7795098646393436,-0.01562599845091465,-0.019178434703635533,-0.019181946699438363,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,113.06592995153625
2016-01-04 00:00:00,101.9302085430051,102.0699041779153,100.6915919133462,101.97677612304688,50807600,0.0,0.0,0.0,101.38074804563075,0.021479661055588285,-1.0,-3.5109710693359233,0.0,-4.470199584960923,0.0,0.6891555786132812,2.0,0.5,0.5,-0.053134460620332585,-0.036248507295388324,-0.05750113510329848,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2016-01-05 00:00:00,102.47966819398654,102.61004888172889,101.32486477174828,101.79981994628906,38795200,0.0,0.0,0.0,101.96745682673856,0.016372781657491224,1.0,-0.1769561767578125,0.0,-4.647155761718736,0.0,0.6891555786132812,0.06593209883342896,0.9835169752916427,0.01648302470835724,0.004030084234441711,-0.0013261441483579173,0.004787220544395204,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2016-01-06 00:00:00,100.03034628151828,101.40865817122476,100.03034628151828,100.82194519042967,41891100,0.0,0.0,0.0,100.71950222637152,0.017509522469006056,-1.0,-0.9778747558593892,0.6612456318279243,-5.625030517578125,0.01381897611787706,0.6891555786132812,2.0,0.4861810238821229,0.5138189761178771,-0.012717098748275497,-0.010422476040853768,-0.013884145283328007,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
2016-01-07 00:00:00,98.67064090070215,99.91857911750176,97.60896583092402,97.66484832763672,61386300,0.0,0.0,0.0,98.76377247421289,0.024854624295640615,-1.0,-4.134971618652344,0.0,-8.78212738037108,0.0,0.6891555786132812,2.0,0.5,0.5,-0.021691344135336823,-0.04661610458566745,-0.03590619513702346,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,97.36745431271514,105.14492120081825
