Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,E_Low,E_High,Ö,Öd,I,Im,Id
2016-01-20 00:00:00-05:00,45.42555360083955,45.65554111816418,44.71200200873629,45.47863006591797,25973500,0.0,0.0,0.0,0.1807866545575979,-1.0,0.0952074475953701,0.09506505380680635,0.9047925524046299,-0.0001908571090448621,1.1460887053156623,-1.1460887069760846,0.7853981634374915,-0.7853981644374914,-0.010517519959976686,-0.23187140725474994,-0.8097274985978236,0.31309982659662106,40.66170183218188,46.94140360050091,0.5341264318539233,-0.04883226630124671,-3.0,0.50130066598701,-0.9999999999892131
2016-01-21 00:00:00-05:00,45.47863358787921,45.97398997150928,45.2899257513797,45.785282135009766,20065800,0.0,0.0,0.0,0.1707866545575979,-1.0,0.10126243867621769,0.10126243867621769,0.8987375613237824,5.5325616301562453e-05,1.3990395744283672,0.736890868387682,1.0288844811553468,0.4636476092929389,-0.014906174696849246,0.9999959379930635,-0.7974751226475647,-0.17262064477609743,40.66170183218188,46.94140360050091,0.6317909644564167,0.04883226630124671,-2.0,0.25314741074750563,0.7506503329880997
2016-01-22 00:00:00-05:00,46.23346489650216,46.540113443384826,46.139108728753826,46.48704147338867,17653100,0.0,0.0,0.0,0.16078665455759789,-1.0,0.08795232692612644,0.08795232692612644,0.9120476730738736,3.1117546989010754e-05,1.4876618217714617,0.29145607148149105,1.543033845140519,0.1973955598840351,0.0885245500216681,-0.28004284373924415,-0.8240953461477472,0.9999999903316931,40.66170183218188,46.94140360050091,0.8552918134322447,0.111750424487914,-1.0,0.9999999999452138,-0.12407662761975216
2016-01-25 00:00:00-05:00,46.34552145194081,46.433979261578,46.015283761723126,46.02708053588867,16448400,0.0,0.0,0.0,0.1507866545575979,-1.0,0.08248220086571889,0.08229919028153729,0.9175177991342811,-6.204742670870999e-06,1.2861059406936877,1.005640828484471,1.2417877320826232,0.7853981635867631,0.07271757000847676,-0.9999732070776955,-0.8352186088527438,-0.0980325730783222,40.66170183218188,46.94140360050091,0.7088004817109683,-0.07324566586063819,-2.0,0.257116444449367,0.3734262945988541
2016-01-26 00:00:00-05:00,46.20986997721244,46.46344652184699,46.10372155157125,46.43985748291016,12010900,0.0,0.0,0.0,0.1407866545575979,-1.0,0.1126124144861766,0.1126124144861766,0.8873875855138234,0.00010853186419988853,0.8565710989084384,0.9829816743333382,1.1901723883335524,0.46364761312375946,-0.07252261880985439,0.9999912844617621,-0.7747751710276467,-0.9999999931148534,40.66170183218188,46.94140360050091,0.8402643512336297,0.06573193476133071,-1.0,-0.9999999999675725,-0.3714417777479234
2016-01-27 00:00:00-05:00,46.42215222084009,46.634449005319055,46.2216477025443,46.36907577514648,14563000,0.0,0.0,0.0,0.1307866545575979,-1.0,0.2112306139763715,0.21115920841923722,0.7887693860236284,-7.034221474445843e-06,0.7853981644675678,0.2040358509472891,1.3698367761818353,0.2914969817984203,0.10463116879436132,-0.9999913470172397,-0.5776101776043913,0.999999994355187,40.66170183218188,46.94140360050091,0.8177213355415449,-0.011271507846042417,-2.0,0.999999999967556,-0.6285582222084698
2016-01-28 00:00:00-05:00,46.65216236944677,46.758310813370706,46.43396709606148,46.604984283447266,14622600,0.0,0.0,0.0,0.1207866545575979,-1.0,0.16256023827095784,0.16256023827095784,0.8374397617290421,1.0581252437546989e-08,0.9957228367736745,0.23779434309500472,0.7853981644115071,0.14046733002547931,-0.166398428830681,0.9998580715301346,-0.6748795234580842,-0.999999996310366,40.66170183218188,46.94140360050091,0.892855001746324,0.03756683310238956,-1.0,-0.9999999999676755,0.9999999999675642
2016-01-29 00:00:00-05:00,46.70523575220211,46.85266390104006,46.66395605049348,46.7583122253418,14218700,0.0,0.0,0.0,0.1107866545575979,-1.0,0.14792414214014382,0.14792414214014382,0.8520758578598562,3.220795650362929e-07,1.1269951757014312,0.2004013560374849,1.1597404845292245,0.08314123216551998,0.13394234872504626,0.9335777420828514,-0.7041517157197124,0.9999999966704487,40.66170183218188,46.94140360050091,0.9416878755122889,0.02441643688298245,0.0,0.9999999999677329,-0.9999999999676157
2016-02-01 00:00:00-05:00,46.675905752950015,46.69368406881068,46.40921745070954,46.4803352355957,8865500,0.391,0.0,0.0,0.014749645351938909,-1.0,0.023374432204909677,0.02334343224020404,0.9766255677950904,-0.00016032829145579827,0.49056252976696924,1.3423237879779366,0.32175055527432006,0.9361064769614725,0.12539780379573878,-0.9999937753410155,-0.9532821355548863,-0.03294725021678014,40.66170183218188,46.94140360050091,0.853155967483084,-0.04426595401460248,-1.0,0.5012306932896485,0.9999999999677043
2016-02-02 00:00:00-05:00,46.25515774381493,46.35590459600289,46.124777336773725,46.14848327636719,15442100,0.0,0.0,0.0,0.004749645351938909,-1.0,0.006525254875017869,0.006514845484944306,0.9934747451249821,-0.0002622508807962146,0.14040290830019225,0.7853981642066414,0.1662863180200889,1.4828125767419416,-0.020337575876891417,-0.24119113018779564,-0.9869598996400378,-0.9999999931382483,40.66170183218188,46.94140360050091,0.7474656110238467,-0.05284517822961865,-2.0,-0.9999999999892748,-0.2493846533390422
2016-02-03 00:00:00-05:00,46.290723015528215,46.46258771851154,46.00625620886182,46.37369155883789,15465200,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.359691398707096e-09,0.6031853574157771,0.640976315504009,0.5913723221296028,0.7853981635954502,-0.004659200939496096,0.9999961868917304,-1.0,0.6272158376795595,40.66170183218188,46.94140360050091,0.8191914001595701,0.035862894567861736,-1.0,0.5026821448446841,-0.7506153466394616
2016-02-04 00:00:00-05:00,46.355897660483606,46.45664449759836,46.18403301522873,46.22551727294922,8989700,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.00011219678172145896,1.4917831223411167,0.9797657442197817,0.7853981651178504,0.39951626016393477,0.0,-0.9999910872758258,-1.0,0.9999997853709683,40.66170183218188,46.94140360050091,0.7719998960621582,-0.023595752048705954,-2.0,0.9999999999675754,0.7513410724169794
2016-02-05 00:00:00-05:00,46.21961334755755,46.21961334755755,45.7988429403219,45.86996078491211,14632300,0.0,0.0,0.0,0.19741326853992347,-1.0,0.29742346008109527,0.2969119311247715,0.7025765399189048,-0.00022029036370604883,0.19276260773553502,1.1211335817510686,0.11953741204370123,0.7853981638799264,-0.0,-0.3251050705750875,-0.4056646087941333,-0.0,40.66170183218188,46.94140360050091,0.6587599680852391,-0.05661996398845959,-3.0,-0.9999999999676024,0.24865892756144564
2016-02-08 00:00:00-05:00,45.49658017645033,45.51436302181351,45.206190335756055,45.336570739746094,15649900,0.0,0.0,0.0,0.1874132685399235,-1.0,0.1491671911389175,0.14877733186001052,0.8508328088610825,-6.603866959255514e-06,0.07677189130173787,-0.07677189145467905,0.0912832560500016,0.9595822462781131,-0.23559244547764213,0.9417848763070945,-0.702055477001072,-0.9999999957553818,40.66170183218188,46.94140360050091,0.4888824596430328,-0.08493875422110314,-4.0,0.25361595150057265,-0.9999999999675888
2016-02-09 00:00:00-05:00,45.093596982353375,45.372136168154945,44.963221074578094,45.16471481323242,18685000,0.0,0.0,0.0,0.17741326853992348,-1.0,0.1187963613032978,0.11869618651361215,0.8812036386967022,-1.4838301829873324e-05,0.12550306947455403,-0.1255030699132719,0.07372002683314106,0.7853981648877432,-0.09619283466859628,-0.384012034396356,-0.76250745218309,0.42015007515539465,40.66170183218188,46.94140360050091,0.4341486736045573,-0.027366893019237754,-5.0,0.17234683764839132,0.6268079757340875
2016-02-10 00:00:00-05:00,45.28324921811477,45.47289226530692,45.01063309891959,45.09952926635742,13086000,0.0,0.0,0.0,0.16741326853992347,-1.0,0.13324920261003642,0.13320655296030184,0.8667507973899635,-2.242821598667785e-05,1.3618276115704857,0.7704020192174299,0.7853981654542445,1.119308380277716,-0.07415758381867327,-0.2036603079970544,-0.7335442444296617,0.12935248951100897,40.66170183218188,46.94140360050091,0.4133879593956503,-0.01038035710445348,-6.0,0.12686881908098122,-0.040634556926090665
2016-02-11 00:00:00-05:00,44.65504441536619,44.96321713405441,44.50095805602208,44.79727554321289,22158200,0.0,0.0,0.0,0.1574132685399235,-1.0,0.15533106098112492,0.15509859439280277,0.8446689390188751,-0.00022278057513181902,0.7853981638784654,-0.7853981648784654,0.7853982505562299,-0.78539825155623,-0.1191882140298978,-0.8170650863134642,-0.6895703446260724,-0.23290203603799342,40.66170183218188,46.94140360050091,0.3171242404333061,-0.0481318594811721,-7.0,0.10071489026594414,-0.02273900928370505
2016-02-12 00:00:00-05:00,44.957286867950245,45.50843754249115,44.903947372248474,45.46695327758789,17751500,0.0,0.0,0.0,0.025545277184233724,1.0,0.025355630092045448,0.9746443699079546,0.025355630092045448,9.045242782807907e-05,1.5599287097968468,0.24497866332312782,1.1977698946869317,0.3261555723700886,-0.0388327617643199,0.9999968074985776,0.9492887398159091,0.5085112995486701,40.66170183218188,46.94140360050091,0.530407532849156,0.10664164620792493,-6.0,0.08667127913006485,-0.013076964407518536
2016-02-16 00:00:00-05:00,45.52029645123346,45.65067688482741,45.4491831394161,45.508445739746094,14106000,0.0,0.0,0.0,0.015545277184233725,1.0,0.013520938158755505,0.9864790618412445,0.013520938158755505,5.9722235965993485e-06,0.785398163776281,0.5879856428660161,1.0197215490635498,0.17218926959854733,0.021630500321852066,-0.8761175370173181,0.9729581236824889,0.9999999834610316,40.66170183218188,46.94140360050091,0.5436223203286902,0.006607393739767098,-5.0,0.9999999998559784,-0.007021805567939646
2016-02-17 00:00:00-05:00,45.739581876775176,45.9825599414728,45.69809759639034,45.881813049316406,16353000,0.0,0.0,0.0,0.005545277184233727,1.0,0.0037427579153942445,0.9962572420846058,0.0037427579153942445,2.2233674649597227e-05,0.9505586532446322,0.14189705488599927,1.276079656385934,0.18821990727517268,0.012017454088735086,0.5765061762929066,0.9925144841692115,-0.28569481015456544,40.66170183218188,46.94140360050091,0.66253475384408,0.05945621675769491,-4.0,0.08378623326980267,0.45666436036295677
2016-02-18 00:00:00-05:00,46.04772777452062,46.07736132671719,45.89364596314517,45.92327499389648,13247300,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.971754713408665e-06,1.067105758979036,0.32804820285165487,0.7853981646192882,0.16352536209082688,0.0029373042636807183,-0.6344794352051418,1.0,-0.6071745864360936,40.66170183218188,46.94140360050091,0.675739821888121,0.00660253402202049,-3.0,0.10404291103171508,-0.4581068832930879
2016-02-19 00:00:00-05:00,45.7217828676102,46.035878637251656,45.66252028264028,46.01217269897461,12879900,0.0,0.0,0.0,0.025577313750060567,-1.0,0.04071665375703542,0.04071665375703542,0.9592833462429646,1.912053847829788e-07,1.0768691156709809,1.2376563475494173,0.32175055539463726,0.8253993699017449,0.0,-0.9257525692926591,-0.9185666924859293,-0.9999996595518987,40.66170183218188,46.94140360050091,0.7040525374735849,0.014156357792731944,-2.0,0.12544454829426188,0.010128338880956204
2016-02-22 00:00:00-05:00,46.24923888131988,46.432954296130646,46.19589937677857,46.40924835205078,13826600,0.0,0.0,0.0,0.015577313750060568,-1.0,0.020218881146601086,0.020218881146601086,0.9797811188533989,5.3987276608512804e-06,1.5143278373733962,0.09565491174868093,1.1903441976990479,0.07130746484746162,0.03586088102308286,0.9314227578050953,-0.9595622377067978,0.9999999721144617,40.66170183218188,46.94140360050091,0.830515757436093,0.06323160998125404,-1.0,0.16760661308021946,0.010700818631273402
2016-02-23 00:00:00-05:00,46.26108692065865,46.39146734484402,46.07144390041982,46.31442642211914,16809700,0.0,0.0,0.0,0.00557731375006057,-1.0,0.007239184216170788,0.007235901485371762,0.9927608157838292,-9.695744271589676e-06,1.370606113315833,0.8550486257034109,1.0240058359130269,0.7853981641201706,0.015242103882364463,-0.9999337549694056,-0.9855249142984575,-0.40347499809244103,40.66170183218188,46.94140360050091,0.8003162564359291,-0.015099750500081943,-2.0,0.2540235153691563,0.021081032392978788
2016-02-24 00:00:00-05:00,45.96476633611786,46.44480373128148,45.9055037440391,46.39146423339844,13622100,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,9.117356972357863e-06,1.522104094518573,0.3370639461588998,0.11216445133440422,0.22679884873649686,-0.006543135191075486,0.9999468483778718,-1.0,-0.9999999540973615,40.66170183218188,46.94140360050091,0.824851756403677,0.012267749983873977,-1.0,-0.9999999999676458,0.04320845114446842
2016-02-25 00:00:00-05:00,46.42108598412174,46.65814081359377,46.261072052614075,46.640357971191406,10699100,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,3.864293236883805e-05,1.4711654758335735,0.0977286839444294,1.1760245312209214,0.058755822821966786,0.0,0.6181905012144063,-1.0,0.9999998471680902,40.66170183218188,46.94140360050091,0.9041210424099004,0.0396346430031117,0.0,0.9999999999676396,-0.627011757668401
2016-02-26 00:00:00-05:00,46.78854139889626,46.995967310197344,46.73520640783976,46.95448303222656,12060200,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.2003639449132056e-05,1.261429176773787,0.045242808826971424,1.5097107341570064,0.03224688247099437,0.0,-0.5259737429357706,-1.0,0.0,40.66170183218188,53.43153703784355,-0.014430319780178197,-0.4592756810950393,1.0,0.502003840226982,0.9999999999676427
2016-02-29 00:00:00-05:00,46.984062435912094,47.48780085661656,46.97221173534692,47.45817184448242,23746800,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0005682933592030741,1.5672064612135317,0.027020449215168954,1.2415148846630042,0.05602779724676755,0.0,0.9586276724130957,-1.0,0.0,46.94140360050091,53.43153703784355,-0.8407526595898542,-0.41316116990483803,2.0,0.0033562219633486282,-0.2489980798703288
2016-03-01 00:00:00-05:00,47.55890701849496,48.26189491162337,47.386138306726274,48.208274841308594,24023200,0.419,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.624985157025521e-07,-0.024994793676180186,0.02499479362621142,1.5438924107092278,0.0467190818440086,0.0,-0.9990748558842195,-1.0,0.0,46.94140360050091,53.43153703784355,-0.6096008646530391,0.11557589746840757,3.0,-0.4959880694344754,-0.24932380913181668
2016-03-02 00:00:00-05:00,47.958038473904715,48.023571560903385,47.79122863253619,47.880592346191406,14987400,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0001829566196996258,0.8437307511914957,0.7853981638306834,-0.5842765001127205,0.5842764988956877,0.0,-0.9999945420840805,-1.0,0.0,46.94140360050091,53.43153703784355,-0.7105795265650712,-0.05048933095601604,2.0,-0.24263479771737248,-0.249672145698912
2016-03-03 00:00:00-05:00,47.82102058023152,48.17847548772421,47.65421071418984,48.04145050048828,12018400,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0268936544650625e-05,1.2691122544111706,0.7133017254960347,0.7743981679427266,0.785398164762616,-0.0,0.9999950793832338,-1.0,-0.0,46.94140360050091,53.43153703784355,-0.661009465849046,0.024785030358012605,3.0,-0.9999999999479648,0.12667663585855143
2016-03-04 00:00:00-05:00,48.124827700073794,48.39887297139054,47.95801793016146,48.17844772338867,18029900,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,5.6986601804346787e-05,-0.9431920766714184,0.9431920753610431,-0.7853981655432288,0.7853981645432289,0.0,0.475269356411342,-1.0,0.0,46.94140360050091,53.43153703784355,-0.6187923915155558,0.0211085371667451,4.0,0.9999999999478744,-0.37868260111529617
2016-03-07 00:00:00-05:00,48.065295102141974,48.25593565377983,48.059336306557555,48.23806381225586,12656200,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.8961623059107475e-05,0.46364761139923555,1.0741800294777273,-0.6143322175006759,0.6143322161716683,0.0,-0.5006631577030936,-1.0,0.0,46.94140360050091,53.43153703784355,-0.6004210931644355,0.00918564917556014,5.0,-0.16528209482307935,0.9999999999479197
2016-03-08 00:00:00-05:00,48.13081863096374,48.1665623068921,47.87464501461096,47.898475646972656,17813700,0.0,0.0,0.0,0.07337291555049831,-1.0,0.09853180397018943,0.09837683856066474,0.9014681960298105,-0.00010120465224400891,0.5525439091643639,0.995351450273704,0.2899718211347639,0.6435011104908039,0.0,-0.999991678266837,-0.8030913574691458,0.0,46.94140360050091,53.43153703784355,-0.7050686072746916,-0.05232375705512804,4.0,-0.12439129589839117,-0.5826410473854768
2016-03-09 00:00:00-05:00,47.98779708441952,48.07715619547714,47.87460281678071,48.017581939697266,7699600,0.0,0.0,0.0,0.0633729155504983,-1.0,0.12087835821526284,0.12087835821526284,0.8791216417847372,0.00019514822361329416,0.45804281063335567,1.33229091407918,1.569838986738989,0.6747409439490979,-0.09173429022797916,0.9999966256557397,-0.7582432835694743,-0.999999989098951,46.94140360050091,53.43153703784355,-0.6683648033063636,0.018351901984163976,5.0,-0.9999999999063831,0.02044539946234409
2016-03-10 00:00:00-05:00,48.29166321992796,48.369113900989106,47.98783292496241,48.35124206542969,18167000,0.0,0.0,0.0,0.1925515940970095,1.0,0.38937771112904734,0.6106222888709527,0.38937771112904734,0.0005669786382302396,1.4692177551513546,0.24497866369748858,1.2551660747593432,0.5725778180922341,0.0938350717209474,0.48788455747768333,0.22124457774190537,0.9999999946111794,46.94140360050091,53.43153703784355,-0.5655440743021761,0.05141036450209374,6.0,0.999999999906168,-0.437804352003996
2016-03-11 00:00:00-05:00,48.684859078154,49.00656573603229,48.63719782249184,48.93507385253906,18662700,0.0,0.0,0.0,0.18255159409700952,1.0,0.16126994179076679,0.8387300582092332,0.16126994179076679,1.087119921697702e-06,-0.7946556773123161,0.7946556762938021,-0.7853981646674314,0.7853981636674314,0.3123540241948986,-0.9961708024414737,0.6774601164184664,0.537973456533285,46.94140360050091,53.43153703784355,-0.38563042763963035,0.08995682333127289,7.0,-0.09657111168329428,0.9999999999062755
2016-03-14 00:00:00-04:00,48.78018117484467,48.88741673655123,48.571668845200776,48.798057556152344,12512400,0.0,0.0,0.0,0.17255159409700951,1.0,0.1524357301483822,0.8475642698516178,0.1523409074412345,-5.456413822619945e-05,1.1832760093194603,0.8447881609937111,1.3499793809137628,0.7853981637538533,0.0399433952306577,-0.9999820312771973,0.6952233624103833,-0.7732404870724955,46.94140360050091,53.43153703784355,-0.42785337966007697,-0.021111476010223312,6.0,-0.07737085560808558,-0.5482855557947311
2016-03-15 00:00:00-04:00,48.4942368381251,48.54189811171139,48.321468130296694,48.34529876708984,16442600,0.0,0.0,0.0,0.1625515940970095,1.0,0.15956253919641256,0.8404374608035874,0.15923082041968742,-8.586890986618904e-05,0.32175055496490224,1.1070910712804796,0.43140441193732576,0.8028937690965534,-0.1350460107163293,-0.22291440049776862,0.6812066403839,-0.9999999942853683,46.94140360050091,53.43153703784355,-0.5673755615578121,-0.06976109094886757,5.0,-0.9999999998669847,0.00960012803760435
2016-03-16 00:00:00-04:00,48.21421930316888,48.84571509654767,48.14868620628301,48.6669921875,21567100,0.0,0.0,0.0,0.15255159409700952,1.0,0.1778240286740412,0.8221759713259588,0.1778240286740412,6.027393271984504e-05,1.3028781317621596,0.24497866366603016,0.41416837006923385,1.0838739700673008,-0.14261023474597695,0.9999931574263938,0.6443519426519175,-0.02724312572119478,46.94140360050091,53.43153703784355,-0.4682424933501072,0.04956653410385245,6.0,-0.0787031728681306,-0.4613145721294496
2016-03-17 00:00:00-04:00,48.78019205066964,49.06019633228911,48.68487405524983,48.97679138183594,18423000,0.0,0.0,0.0,0.14255159409700952,1.0,0.1563905765058452,0.8436094234941548,0.1563905765058452,1.961206868131877e-05,-1.1902801499861573,1.1902801482620329,-0.7853981648299573,0.7853981638299573,0.15892078311856944,-0.5089922431102026,0.6872188469883096,0.9999999966835915,46.94140360050091,53.43153703784355,-0.37277475072845473,0.04773387131082624,7.0,0.9999999998866123,0.4606484134994271
2016-03-18 00:00:00-04:00,49.030383909087185,49.215065546330536,49.018466325585216,49.08995819091797,12922000,0.0,0.0,0.0,0.1325515940970095,1.0,0.12430060215823577,0.8756993978417642,0.12430060215823577,3.554217747714733e-05,-1.136157954807027,1.1361579531616481,-0.785398165396284,0.7853981643962841,0.02273872829307202,0.2888230930936268,0.7513987956835284,-0.7496555122140156,46.94140360050091,53.43153703784355,-0.33790125847836927,0.01743674612504273,8.0,-0.0801817842668501,0.5393515863773715
2016-03-21 00:00:00-04:00,49.08401914236476,49.125721610943046,48.93508110526686,49.03635787963867,12653600,0.0,0.0,0.0,0.12255159409700951,1.0,0.11492307614619364,0.8850769238538063,0.11489526108417009,-6.0158247800555e-08,0.9506300791561968,1.3146641657181402,0.9828885233039927,0.7853981648957933,0.019776394865900687,-0.9999719127441392,0.7701816627696363,-0.06967716749678457,46.94140360050091,53.43153703784355,-0.3544187343634212,-0.008258737942525962,7.0,-0.07028038704862981,-0.5400908920767312
2016-03-22 00:00:00-04:00,48.93507811998261,49.0006112159261,48.839760145573486,48.90528869628906,8941200,0.0,0.0,0.0,0.11255159409700952,1.0,0.21228479896497743,0.7877152010350226,0.21215876072977555,-3.954980514004763e-05,0.3001666774226206,0.7853981661254181,0.385881680283403,0.6435321912467955,-0.10536880868545821,-0.9969373000496542,0.575556440305247,-0.9999999920092824,46.94140360050091,53.43153703784355,-0.39480902359084274,-0.020195144613710775,6.0,-0.9999999998471358,0.004950698609110148
2016-03-23 00:00:00-04:00,48.89334213169498,48.89334213169498,48.66099933091347,48.67887115478515,11354200,0.0,0.0,0.0,0.10255159409700951,1.0,0.18508905838955572,0.8149109416104443,0.1848982252833386,-3.279821106913411e-05,0.7624849928567989,1.4780980610959786,0.5204675357229367,0.7853981638734139,-0.1911607423126727,0.09331977716729037,0.6300127163271056,-0.28932001228584203,46.94140360050091,53.43153703784355,-0.4645818699136243,-0.03488642316139079,5.0,-0.07009703438560634,-0.464859806399253
2016-03-24 00:00:00-04:00,48.327434150371346,48.54785961950869,48.30360351001571,48.464454650878906,13497800,0.0,0.0,0.0,0.09255159409700951,1.0,0.11257700565479954,0.8874229943452004,0.11246660856957531,-1.642139506416022e-05,0.14672132457319223,1.5541174654885686,0.14189705485588647,1.1025951391339104,-0.16132293106383372,0.3327227616950476,0.7749563857756251,0.0846501935206441,46.94140360050091,53.43153703784355,-0.5306564756033951,-0.0330373028448854,4.0,-0.08102877199662016,0.46495148273076475
2016-03-28 00:00:00-04:00,48.41081314365439,48.512089901902286,48.22017266832938,48.24400329589844,11298900,0.0,0.0,0.0,0.08255159409700952,1.0,0.10577590554851371,0.8942240944514863,0.10566876628455069,-1.792550902846879e-05,0.34854007486880556,0.7853981663945387,0.15454916535188223,0.9048375463603562,-0.0834357881513279,-0.043790560269770545,0.7885553281669356,0.3182200938296991,46.94140360050091,53.43153703784355,-0.5985907814461929,-0.0339671529213989,3.0,-0.09781437167685281,-0.00546586880550691
