Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,E_Low,E_High
2015-12-23 00:00:00,18.510000228881836,18.579999923706055,18.450000762939453,18.469999313354492,10200,0.0,0.0,0.0,18.51500034332275,0,-1.0,-0.35000038146972656,0.0,-0.35000038146972656,0.0,0.9799995422363281,0.12755141760745703,0.9681121455981357,0.03188785440186426,-0.002497558791724923,-0.0016780690073729641,-0.0017993655888085148,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.50027324846753,23.980499673314277
2015-12-24 00:00:00,18.649999618530273,18.739999771118164,18.649999618530273,18.729999542236328,9000,0.0,0.0,0.0,18.69499969482422,0,1.0,0.26000022888183594,0.0,0.26000022888183594,0.0,-0.35000038146972656,0.5518365033655734,0.13795912584139336,0.8620408741586066,0.007565720102159619,0.012333977081612997,0.009513184724959167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2015-12-28 00:00:00,18.5,18.579999923706055,18.40999984741211,18.440000534057617,8000,0.0,0.0,0.0,18.49499988555908,0,-1.0,-0.28999900817871094,0.04000091552734375,-0.28999900817871094,0.01902597131769019,0.26000022888183594,1.2440721401908703,0.6699559936345922,0.33004400636540776,-0.0076217624732867265,-0.013870158495009395,-0.011512851211930675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.50027324846753,23.980499673314277
2015-12-30 00:00:00,18.170000076293945,18.209999084472656,18.149999618530273,18.170000076293945,30400,0.0,0.0,0.0,18.179999351501465,0,-1.0,-0.5599994659423828,0.0,-0.2700004577636719,0.0,0.26000022888183594,2.0,0.5,0.5,-0.07643398896392187,-0.05605035358627384,-0.05404818841265863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.50027324846753,18.563650605236163
2015-12-31 00:00:00,18.190000534057617,18.239999771118164,18.1299991607666,18.13999938964844,39900,0.0,0.0,0.0,18.184999465942383,0,-1.0,-0.5900001525878871,0.0,-0.30000114440917613,0.0,0.26000022888183594,2.0,0.5,0.5,0.0021605433447737625,-0.002168873687765139,-0.0014471114497280084,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.50027324846753,18.563650605236163
2016-01-04 00:00:00,18.760000228881836,18.93000030517578,18.600000381469727,18.649999618530273,22000,0.0,0.0,0.0,18.76500034332275,0,1.0,0.5100002288818324,0.720001220703125,0.5100002288818324,1.9930845540539177,-0.5900001525878871,0.7471993649051673,1.0,0.0,0.02047088627960751,0.01528693347650226,0.014111001686541228,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-05 00:00:00,18.739999771118164,18.84000015258789,18.709999084472656,18.790000915527344,21300,0.0,0.0,0.0,18.774999618530273,0,1.0,0.6500015258789027,0.0,0.6500015258789027,0.0,-0.5900001525878871,1.2137367569867032,0.3034341892466758,0.6965658107533241,-0.004614059322907633,0.007240742966931051,0.005708857989571044,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-06 00:00:00,19.190000534057617,19.350000381469727,19.059999465942383,19.31999969482422,72200,0.0,0.0,0.0,19.204999923706055,0,1.0,1.1800003051757777,0.0,1.1800003051757777,0.0,-0.5900001525878871,2.0,0.5,0.5,0.09053328861091414,0.09428085305912293,0.06282162113399352,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-07 00:00:00,19.719999313354492,19.8799991607666,19.549999237060547,19.81999969482422,106800,0.0,0.0,0.0,19.714999198913578,0,1.0,1.6800003051757777,0.0,1.6800003051757777,0.0,-0.5900001525878871,2.0,0.5,0.5,0.03996875468375696,0.0377931629994486,0.03754569439933047,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-08 00:00:00,19.6200008392334,19.709999084472656,19.459999084472656,19.670000076293945,57900,0.0,0.0,0.0,19.584999084472656,0,-1.0,-0.14999961853027344,0.0,-0.14999961853027344,0.0,1.6800003051757777,0.007971895331958676,0.9980070261670103,0.001992973832989669,-0.004655871017675658,-0.004118511946437149,-0.0025015236941314167,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-11 00:00:00,19.56999969482422,19.61000061035156,19.31999969482422,19.31999969482422,44100,0.0,0.0,0.0,19.46500015258789,0,-1.0,-0.5,0.0,-0.5,0.0,1.6800003051757777,0.08857706532521983,0.977855733668695,0.02214426633130496,-0.003874091632859973,-0.013674306386007183,-0.005499312162438165,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-12 00:00:00,19.1200008392334,19.200000762939453,18.93000030517578,19.15999984741211,50200,0.0,0.0,0.0,19.065000534057617,0,-1.0,-0.6599998474121094,0.0,-0.6599998474121094,0.0,1.6800003051757777,0.15433660725931297,0.9614158481851718,0.038584151814828244,-0.02405111197793586,-0.009466286265430628,-0.02321280436364361,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-13 00:00:00,19.0,19.329999923706055,18.989999771118164,19.329999923706055,37900,0.0,0.0,0.0,19.15999984741211,0,1.0,0.1700000762939453,0.0,0.1700000762939453,0.0,-0.6599998474121094,0.06634536111791546,0.016586340279478865,0.9834136597205211,0.005094563976381416,0.006669091811350618,0.002389156196565139,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-14 00:00:00,18.979999542236328,19.100000381469727,18.559999465942383,18.719999313354492,89200,0.0,0.0,0.0,18.829999923706055,0,-1.0,-0.6100006103515625,0.37000083923339844,-0.6100006103515625,0.3679127843987849,0.1700000762939453,2.0,0.13208721560121517,0.8679127843987848,-0.02817164608586431,-0.075462511879417,-0.05390319047039618,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.50027324846753,23.980499673314277
2016-01-15 00:00:00,19.3700008392334,19.3700008392334,19.049999237060547,19.079999923706055,58600,0.0,0.0,0.0,19.210000038146973,0,1.0,0.3600006103515625,0.04000091552734375,0.3600006103515625,0.012346202295091903,-0.6100006103515625,0.348293953516856,0.0994196906743059,0.9005803093256941,0.009221574042843765,0.012513367613587664,0.017118090419217923,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
2016-01-19 00:00:00,19.09000015258789,19.190000534057617,18.950000762939453,19.040000915527344,76400,0.0,0.0,0.0,19.070000648498535,0,-1.0,-0.03999900817871094,0.0,-0.03999900817871094,0.0,0.3600006103515625,0.01234502492450775,0.9969137437688731,0.0030862562311269374,-0.012171999866932908,-0.002736037587048278,-0.006861759855264562,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.563650605236163,23.980499673314277
