Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-06-03 ,2.079130514334915,2.082910474757492,2.022046192117988,2.062422752380371,155529600,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.006895877151406272,1.503117886239826,1.2439871269503113,0.2690424981700623,0.7853981841997655,0.16813514351171657,0.07859781818401979,-0.9999998970107545,-1.0,7.810080851078808,1.9457897872246814,1.9457897872246814,0.058213430213959715,-0.0163400388855419,-0.008682700459474202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06 ,2.071771004885372,2.101009580084735,2.06301878054582,2.084500312805176,85996800,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.005323841334350115,0.31284160352521495,0.6747409740019505,0.27440867606080616,0.8709101537378795,-0.377282294182011,-0.27270871884686376,0.999999918165061,-1.0,8.176987452691192,1.9806148005796322,1.9806148005796322,0.051121866548267614,-0.0035457818328460504,0.0063971285263479255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07 ,2.091263548670686,2.0944455338781456,2.0658035697412624,2.069782018661499,77107200,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0035429210076052885,0.8722241658827093,0.07289611725911868,1.0840846693115596,0.03224688318951941,0.3359055364079588,0.35659391529498485,-0.9999998872192748,-1.0,8.843682497247485,2.041152029388507,2.041152029388507,0.013928927987759862,-0.018596469280253877,-0.007525343723703913,1.0,0.3341121186947001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08 ,2.081120217427236,2.092059704355,2.05665518245961,2.078932046890259,82262400,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0022055094865986767,0.08972176826020828,0.10203200597194913,0.7853981893570335,0.20895778642868199,-0.2602057359854262,-0.2980556361966925,0.9999998260395029,-1.0,8.546128686094447,2.0145485237466025,2.0145485237466025,0.03145921026324548,0.00876514113774281,0.013680805208998344,2.0,-0.3328075074061413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09 ,2.0540680786935614,2.075947726746088,2.042133870063336,2.069782018661499,99729600,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0022055094865986767,1.3668612595412208,1.3123487857429255,0.9003341635013148,0.7853981773445613,0.17985653599139392,0.22003113598841006,-0.9999997732950641,-1.0,9.149042698758944,2.0678018664567657,2.0678018664567657,0.0009571539385730569,-0.015251028162336212,-0.01200808465003951,1.0,0.3336576187885478,-0.3334598130504207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13 ,1.9665521543712896,1.9979782231942305,1.9412908850698016,1.9488494396209717,119049600,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.012994877311523444,0.13653566908891276,1.1080816278527932,0.10938825864457558,0.7853981687845345,-0.8722966338270228,-0.3303464213292979,0.13654337834128036,-1.0,9.294905335540673,2.0803099263684373,2.0803099263684373,-0.06527771819984027,-0.03311743606920666,-0.008933203953435224,0.0,-0.33300670843359104,0.33323256309734456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14 ,1.932936617195487,1.968938647666532,1.9054879797303617,1.9498440027236936,141729600,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0002551016430067961,0.1401930799538905,1.253974848915622,0.10220679393652148,0.7853981731998457,-0.7187203972423014,0.07678811829236071,0.9999999245281878,-1.0,8.362648962597913,1.9978149220030308,1.9978149220030308,-0.024304673533310228,0.02048652233326502,0.02680197920123584,1.0,-0.9860312006344367,-0.33333216361106943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15 ,1.962573437916599,1.9689387752288512,1.9215991397630272,1.9323399066925049,106377600,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.004508827103407629,0.16337381951064842,0.7853981698607924,0.13291516871886372,1.3830899516602146,0.020484773088395834,0.3696025851653486,-0.9999997900892638,-1.0,9.093820749177418,2.0630296202530336,2.0630296202530336,-0.06544393638355162,-0.020569631425120694,-0.020528076879192857,0.0,1.0001128842851534,-0.32651224610042284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16 ,1.9038976777222143,1.9538216724673525,1.865310262667396,1.9462640285491943,164361600,0.0,0.0,0.0,0.030177717062965577,-1.0,0.22746801068718933,0.22746801068718933,0.7725319893128106,0.003589982913741812,0.7853981801154062,1.5707875393445045,0.9749178101791758,0.7334895760131671,-0.34738278553905966,-0.18393377931372776,0.9999998765250853,-0.5450639786256213,8.61069693270275,2.020376564298503,2.020376564298503,-0.03737225987959543,0.014035838251978093,0.017302734838549393,1.0,-0.9979893209434997,0.9930720424597951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17 ,1.9383072659263507,1.9383072659263507,1.8667021099522427,1.8796311616897583,167020800,0.0,0.0,0.0,0.02017771706296558,-1.0,0.19471202050689987,0.19346704977671847,0.8065329502232815,-0.017416281300501168,0.2171056378472276,0.7853981717177186,0.059171058723328,1.4485912059145574,0.2417478909538117,0.29456533824643566,-0.999999952395155,-0.6130659004465631,9.043798100777739,2.0586889500331687,2.0586889500331687,-0.09099378116651492,-0.026810760643459747,-0.02042329944771892,0.0,1.0015799587757024,-0.9990511026143265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20 ,1.9470591110805988,1.9717226305630504,1.9106598708945384,1.9134448766708376,139243200,0.0,0.0,0.0,0.01017771706296558,-1.0,0.09564411791818812,0.09564411791818812,0.9043558820818118,0.008914589277702415,0.19410575250197942,0.9272902623674899,0.11065722306344804,1.1426593457221252,-0.7593026922031761,-0.5005252915784939,0.9999999620217661,-0.8087117641636237,8.432942639123908,2.004256309903022,2.004256309903022,-0.04636785632172789,0.022312962422393515,0.02456186153292663,1.0,-0.9920723528750492,0.9997846398596011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21 ,1.9251795185382103,1.9446722833113093,1.9116546559875809,1.9325395822525024,86414400,0.0,0.0,0.0,0.00017771706296557804,-1.0,0.0016700790188208532,0.0016700790188208532,0.9983299209811791,0.0049648421062549655,1.0323708326211256,0.25726872780231186,1.177627165476876,0.19739556403240216,0.4462775158731637,0.6027901040381699,-0.28457555483412905,-0.9966598419623582,8.249281985592898,1.987344997832988,1.987344997832988,-0.027964592316200798,0.009201632002763548,-0.0065556652098149835,2.0,1.00388894693662,-0.9968261558253758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22 ,1.9381083511618675,1.9701319333885263,1.9144386479394977,1.920008659362793,103296000,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.003252632310830068,0.24497867158994696,1.1309398467970395,1.2185037932819112,1.4247425250643189,0.28281511330949094,-0.08173120128183639,-0.999999878308124,-1.0,8.217347645812808,1.984377286993813,1.984377286993813,-0.03297545948476668,-0.0025054335842829394,-0.0058535327935232435,1.0,0.33406003339209417,0.9979806499058346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23 ,1.964562534083179,2.001758016909843,1.9402969009009772,2.0009617805480957,128558400,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.020646195227919786,1.4158504832253396,0.19739556721100335,1.2966301502280944,1.0704548963013776,-0.179057626694823,-0.23093637000215697,0.9999999581569449,-1.0,8.232252287586945,1.9857634178122008,1.9857634178122008,0.00762452168496363,0.020299990584865153,0.011402712084574046,2.0,-0.3328508173845557,-0.33491445677226284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24 ,1.7901246891133558,1.8766474279457264,1.7423880762622248,1.7559137344360352,325502400,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.06522655465551022,0.9487719001947521,0.11065722453456917,1.5354531411358345,0.1350676837837616,0.8119238605407072,0.49549074361776513,-0.9999999883548624,-1.0,7.817571273817422,1.9465122601652536,1.9465122601652536,-0.10304981878707833,-0.055337170236020986,-0.03781858041044307,1.0,0.33627678139227424,-0.33345542538832496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27 ,1.7159345800827088,1.7183214680513117,1.6270250518877436,1.6536773443222046,235963200,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.029984941816267503,0.02137338132212291,0.9892023562007244,0.013512691068086214,1.437917805406938,-0.942339274157478,-0.8771315673490926,0.3701403063184562,-1.0,8.209562097524628,1.983652521029038,1.983652521029038,-0.18193835132586147,-0.03944426626939157,0.007946451983314708,0.0,-0.32270672786476834,0.33456379938841496,-0.010000000001606934,-0.0049500000007873975,-0.0032835000005196555,-0.0024544162503871234,-0.0019586241678081354,-0.0016289224328932415,-0.0013938921961468428,-0.001217913306383024,-0.0010812363686664894,-0.0009720314954310002,-0.0008827813308503754,-0.0008084805688370173,-0.0007456678477195799,-0.0006918732387054388,0.0011858058784238166
2016-06-28 ,1.704000028913708,1.759692514990873,1.7024085808960656,1.7573057413101196,199468800,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.030380800603912853,0.01162738301819044,1.410132365850974,0.015956961040957215,1.1294981941272577,-0.5744285525621223,0.18395536079767782,0.9999999834343132,-1.0,7.468796474534787,1.9123350602915843,1.9123350602915843,-0.08454323268121311,0.04869755932232418,0.044070912795857876,1.0,-0.9860836396538973,-0.3294917546285213,-0.010000145734649602,-0.004950071409967686,-0.0032835471281462574,-0.00245445135865768,-0.0019586521126691066,-0.0016289456261292272,-0.0013939120090171785,-0.0012179305924860998,-0.0010812516951632498,-0.0009720452581941779,-0.0008827938170635602,-0.0008084919934062399,-0.0007456783756242708,-0.0006918829993348643,8.033090144701179e-05
