Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,λ,E_High,E_Low,Ö,Öd,Ödd,I,Im,Id
2017-07-26 ,0.3465000092983246,0.3465000092983246,0.3465000092983246,0.3465000092983246,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.7853981851196913,1.5707963247948966,1.0303762610372782,1.5707963247948966,-0.0,0.9999999476666871,-1.0,0.0,0.3266487248705128,0.34752432856479387,0.34752432856479387,-0.0029518273476935235,0.3120913397730971,0.3734906891471358,-3.0,-0.32966198249850825,0.00417894765669824
2017-07-28 ,0.3487499952316284,0.3487499952316284,0.3487499952316284,0.3487499952316284,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.7853981875888147,1.3521286361064282,1.0636969679016204,1.3521286361064282,0.0,-0.9999996909981617,-1.0,0.0,0.3984794415557251,0.4074859588547879,0.4074859588547879,-0.1556511558263765,-0.07634966423934149,-0.1942205020062193,-2.0,-0.19737107074998606,0.3279248498358692
2017-07-31 ,0.3487499952316284,0.3487499952316284,0.3487499952316284,0.3487499952316284,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.7853981875888147,1.38768657077999,1.0636969679016204,1.38768657077999,0.0,0.0,-1.0,0.0,0.17389000300798288,0.19941628156185576,0.9611489463385883,-0.22740662799188918,-0.03587773608275634,0.020235964078292576,-1.0,0.20028501958404063,0.0661454558742611
2017-08-02 ,0.4027499854564667,0.4027499854564667,0.4027499854564667,0.4027499854564667,489,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.002785534847189258,1.4876545006900037,0.7853981721567092,1.4876545006900037,0.7853981721567092,0.0,-0.9999999870821745,-1.0,0.0,0.2565192569902501,0.28316798888580264,1.3123002867030642,-0.4144725851591875,-0.09353297858364916,-0.02882762125044641,0.0,0.3333333332222222,0.19882804516701336
2017-08-07 ,0.4117499887943268,0.4117499887943268,0.4117499887943268,0.4117499887943268,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.7853982184529801,0.12435500809889305,0.7853982184529801,0.08314124100108146,0.0,0.0,-1.0,0.0,0.24314292576470137,0.270197417826667,1.259749973031616,-0.34849436571069337,0.03298910972424707,0.06326104415394812,1.0,1.0279933037106612,0.06652415681909078
2017-08-09 ,0.4027499854564667,0.4027499854564667,0.3824999928474426,0.3824999928474426,2267,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.03682719121556969,0.708626005612342,0.7853981721567092,0.2578645414437765,1.0121969694466304,0.0,-0.9999999728461515,-1.0,0.0,0.0698707073168038,0.0827472520559629,0.4177407009471761,0.7214027779173735,0.5349485718140334,0.2509797310448932,0.0,1.0048032586694835,0.34732998524421954
2017-08-10 ,0.3824999928474426,0.3824999928474426,0.3824999928474426,0.3824999928474426,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.2053954535439106,0.785398177712264,0.2808377502931139,0.785398177712264,-0.0,0.9999999728461515,-1.0,-0.0,0.06729846948553807,0.402896834946608,0.402896834946608,-0.051951901919550104,-0.3866773399184618,-0.4608129558662476,-1.0,-0.9827302555273136,-0.01159502252058886
2017-08-11 ,0.4882499873638153,0.5084999799728394,0.4882499873638153,0.4927499890327453,3511,0.0,0.0,0.09574999451637269,1.0,0.7599206690480145,0.24007933095198553,0.7599206690480145,0.12596400853213005,-0.010416290024048192,0.01041629000321712,1.411444727332938,0.012410709748100417,0.0,0.9999999920612245,-0.519841338096029,0.0,0.3995545288352507,0.4083410487549874,0.4083410487549874,0.18789919473320577,0.11992554832637793,0.2533014441224199,0.0,-0.9999999989999999,-0.9937667570983986
2017-08-14 ,0.4927499890327453,0.4927499890327453,0.4927499890327453,0.4927499890327453,0,0.0,0.0,0.08574999451637268,1.0,0.6805555815734586,0.31944441842654137,0.6805555812677472,0.0,0.07204010434800988,0.020615635791930886,1.428899348169014,0.24740280086684002,0.6253027733243905,-0.9999999920612245,-0.3611111628412058,0.9999999984007748,0.28241259636475535,0.307634548985075,1.4098492167689374,-0.2900733704310658,-0.23898628258213578,-0.17945591545425685,1.0,1.0438047260494734,-0.008634871736343142
2017-08-15 ,0.5917500257492065,0.5917500257492065,0.5917500257492065,0.5917500257492065,2222,0.0,0.0,0.07574999451637268,1.0,0.3620070853319045,0.6379929146680955,0.3620070853319045,0.09128633966534896,-0.7853981689479514,0.7853981679479515,-0.7853981689479514,0.7853981679479515,0.0,0.9999999890454586,0.275985829336191,-0.9999999984007748,0.4521927128900013,0.4487979109254025,0.4487979109254025,0.27651159251089297,0.2832924814709794,0.2611393820265576,2.0,0.9999999989999999,1.0219023625247368
2017-08-16 ,0.5917500257492065,0.5917500257492065,0.5917500257492065,0.5917500257492065,0,0.0,0.0,0.06574999451637267,1.0,0.6352654118981768,0.36473458810182324,0.6352654116605521,0.0,1.5707963247948966,0.7853981679479515,1.5707963247948966,0.7853981679479515,0.09050177032831538,-0.9999999890454586,-0.2705308235587288,0.9999999889504925,0.409870080864315,0.41648545927189173,0.41648545927189173,0.3512327426224247,0.03736057505576587,-0.12296595320760677,3.0,0.34473637744470786,-0.021902363524736734
2017-08-17 ,0.5849999785423279,0.5849999785423279,0.5849999785423279,0.5849999785423279,10044,0.0,0.0,0.05574999451637268,1.0,0.5631310488908419,0.43686895110915813,0.5616877059420328,-0.005736177762703767,1.3547098654817755,0.7853981683175031,1.3547098654817755,0.7853981683175031,0.0,-0.9999998256679156,-0.12481875483287463,-0.9999999889504925,0.315765979983906,0.3379291574522967,1.5280576536999935,-0.20568267978421068,-0.2784577112033177,-0.1579091431295418,2.0,0.19999999996,-0.327631810777646
2017-08-21 ,0.5849999785423279,0.5849999785423279,0.5849999785423279,0.5849999785423279,0,0.0,0.0,0.035749994516372674,1.0,1.0,0.0,0.9999999996216282,0.0,1.4494434718385116,0.7853981683175031,1.4494434718385116,0.7853981683175031,0.0,0.0,-0.9999999996216282,0.9999999979071267,0.43898662419404744,0.4389005924454903,0.4389005924454903,0.2873388640171696,0.24651077190069015,0.2624842415520039,1.0,-0.199487386515296,-0.07236818874235393
2017-08-22 ,0.5647500157356262,0.5647500157356262,0.5647500157356262,0.5647500157356262,89,0.0,0.0,0.02574999451637268,1.0,1.0,0.0,0.9919805769506888,-0.01761249220046197,0.5349560465165738,0.7853981698418901,0.5349560465165738,0.7853981698418901,0.0,-0.9999999432221215,-0.9919805769506888,0.0,0.509519984937579,0.48994339669241815,0.48994339669241815,0.1420933157332806,-0.07262277414194451,-0.15956677302131733,0.0,-0.3333333332222222,-0.199743693237648
2017-08-24 ,0.5895000100135803,0.5895000100135803,0.5895000100135803,0.5895000100135803,3111,0.0,0.0,0.005749994516372675,1.0,0.2323230644741783,0.7676769355258217,0.2323230644741783,0.021442489690991558,1.4801357908283674,0.16514868380447273,1.4801357908283674,0.16514868380447273,0.0,0.9999999533636268,0.5353538710516434,0.9999999989680576,0.4002706920345173,0.4089100000759095,0.4089100000759095,0.36577965384961747,0.11184316905816843,0.09223297160005647,1.0,-0.9919805763584845,-0.0669229733534631
2017-08-25 ,0.6007500290870667,0.6007500290870667,0.6007500290870667,0.6007500290870667,222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.009451811555483622,-0.7853982083418154,0.7853982073418154,-0.7853982083418154,0.7853982073418154,0.21951101417750904,-0.3881194027250118,1.0,0.99999999544442,0.46457908756165145,0.4579338276947088,0.4579338276947088,0.27145423037462124,-0.047162711737498114,-0.07950294039783327,2.0,1.009158425119867,-0.3293236215681311
2017-08-28 ,0.6007500290870667,0.6007500290870667,0.6007500290870667,0.6007500290870667,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5707963247948966,0.7853982073418154,1.5707963247948966,0.7853982073418154,0.0,-0.9999998942001872,1.0,-0.99999999544442,0.43675595040209575,0.4372125256202307,0.4372125256202307,0.31775951750794607,0.023152643566662412,0.03515767765208026,3.0,0.3347065409774605,1.0005695007391757
2017-08-29 ,0.6007500290870667,0.6007500290870667,0.6007500290870667,0.6007500290870667,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5707963237948965,0.7853982073418154,1.5707963237948965,0.7853982073418154,0.0,0.0,1.0,0.0,0.17453727907245872,0.20010557578310306,0.9641628834032203,0.31312624668061384,-0.0023166354136661127,-0.012734639490164262,4.0,0.19999999996,-0.33722594207120327
2017-08-30 ,0.6142500042915344,0.6862499713897705,0.6142500042915344,0.6862499713897705,11778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0664335215781087,-0.7853981697454054,0.7853981687454055,-1.414194631583411,1.4141946296320596,0.0,0.9999999849473585,1.0,0.0,0.43877219607914647,0.4387385299134689,1.9054699437405667,-0.2869518381451903,-0.3000390424129021,-0.14886120349961798,5.0,0.1428571428367347,-0.06735327050873025
2017-08-31 ,0.7919999957084656,0.7919999957084656,0.6772500276565552,0.6772500276565552,5733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0066006188041878786,-0.7853981686255795,0.7853981676255796,-1.033511555433256,1.0335115539571451,0.0,-0.9999999863077735,1.0,0.0,0.2864066252356131,0.3113340080338125,1.4244304330241664,0.01684370511669768,0.151897771630944,0.22596840702192306,4.0,0.11401702747464913,-0.028571428561632653
2017-09-05 ,0.9045000076293944,0.9674999713897704,0.8504999876022339,0.9674999713897704,9467,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0844892726168689,-0.7853981672141983,0.7853981662141983,-1.3505475945314358,1.3505475926268962,0.0,-0.049949725155246365,1.0,0.0,0.4128152475132036,0.4187909108767375,1.832379661952197,0.09934412593105507,0.041250210407178696,-0.05532378061188266,5.0,-0.11078295331196984,-0.014420057681042785
2017-09-06 ,0.9697499871253968,0.972000002861023,0.9697499871253968,0.972000002861023,4444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.002320201872129884,-1.5330781119573271,1.5330781099601711,-0.7853981680903204,0.7853981670903204,0.0,-0.946544951249615,1.0,0.0,0.2577452980919058,0.2843454901462016,1.3170412603293102,0.4626892855607318,0.18167257981483836,0.07021118470382984,6.0,0.11713405733617131,-0.11239999039330949
2017-09-08 ,0.9764999747276306,0.9764999747276306,0.9764999747276306,0.9764999747276306,178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0023094544102466763,-0.7853982750092419,0.7853982740092417,-0.7853982750092419,0.7853982740092417,0.0,0.9999995669974855,1.0,0.0,0.08833480082964697,0.5225220296323045,1.3629854006329327,0.14592479175418663,-0.15838224690327257,-0.17002741335905547,7.0,0.09100211413711354,0.11395850532407058
2017-09-12 ,1.093500018119812,1.1024999618530271,1.093500018119812,1.1024999618530271,400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06986896406085713,-0.7938013910147944,0.7938013899979889,-0.7853981676011522,0.7853981666011522,-0.0,0.9999999873691544,1.0,-0.0,0.2703616234826656,0.2963521830464431,1.3651123839494679,0.5500652769971088,0.20207024262146112,0.18022624476236684,8.0,0.0770014256621466,-0.013065971599528887
2017-10-10 ,1.1047500371932983,1.1047500371932983,1.1047500371932983,1.1047500371932983,889,0.0,0.0,0.01050007820129395,-1.0,0.5185233326857758,0.5164078882576056,0.4814766673142242,-0.009081718788618716,0.25367471361545785,1.523211665235552,0.25367471361545785,0.7266423506941977,0.0,-0.999999889888697,0.034931220943381414,0.0,0.4400270598717765,0.43968632106608385,1.908926720399572,0.1871953763705787,-0.18143495031326506,-0.1917525964673631,9.0,0.0682750141925972,-0.007000344237483469
2017-10-11 ,1.1047500371932983,1.1047500371932983,1.1047500371932983,1.1047500371932983,0,0.0,0.0,0.0005000782012939409,-1.0,0.024695265174928697,0.02469526516998076,0.9753047348250713,0.0,0.4366281338541349,1.523211665235552,0.4366281338541349,0.7328151118128081,-0.3897838275185701,0.999999889888697,-0.9506094696550905,-0.9999999974344753,0.41822465209864595,0.42300267320933677,1.8478674223585339,0.22279137410242827,0.017797998865924786,0.09961647458959492,10.0,0.05885003143185074,-0.004363205734774701
2017-10-12 ,1.05525004863739,1.05525004863739,1.0192500352859497,1.0192500352859497,2133,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.04025423681250086,0.07495818023000189,0.7853981687453974,0.0434509261085183,0.953040886478361,0.0,-0.9999999751578951,-1.0,0.9999999974344753,0.46881848447018365,0.4610286882055813,1.9864114601696659,0.06304973885149283,-0.07987081762546772,-0.04883440824569625,9.0,0.052631578944598335,-0.004712491380373229
2017-10-13 ,1.0192500352859497,1.0192500352859497,1.0192500352859497,1.0192500352859497,0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.098637160096271,1.0460001472637703,0.08314123277361966,0.9530405573226324,-0.0,0.9999999751578951,-1.0,-0.0,0.4716598581602005,0.4630939413023699,1.993875091022341,0.05893975800369917,-0.0020549904238968304,0.038907913600785445,8.0,-0.05163295529615812,-0.003109226243626202
2017-10-16 ,1.0732500553131104,1.0732500553131104,1.0732500553131104,1.0732500553131104,1333,0.0,0.0,0.008000006675720437,1.0,0.09356732745327395,0.906432672546726,0.09356732745327395,0.025806460066484883,1.0427222974587105,0.3217505596521957,1.0427222974587105,0.3217505596521957,0.0,0.9999999612500142,0.812865345093452,0.0,0.1692812032046061,0.9395596326155655,2.311832705803397,-0.3171568201807121,-0.18804828909220564,-0.0929966493341544,9.0,-0.0588235294083045,-0.05213226712037823
2017-10-17 ,1.0642499923706057,1.1204999685287476,1.0642499923706057,1.1204999685287476,933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02153842174455668,1.4758437880339408,0.1651486806844744,0.7188256314354425,0.33667455032522975,0.08667049382622412,-0.0901478273578667,1.0,0.9999999884620481,0.4140066597640821,0.419721058779792,1.835802705666777,0.24411653940834388,0.280636679794528,0.2343424844433668,10.0,0.05946704746859463,-0.0035952870560731903
2017-10-19 ,1.1204999685287476,1.1204999685287476,1.1204999685287476,1.1204999685287476,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4909657518782247,0.4198804893024914,1.4909657518782247,0.24497866707457835,0.0,0.0,1.0,0.0,0.47948360710180404,0.46874362750106613,2.0142632577253914,0.14249788458936208,-0.0508093274094909,-0.16572300360200945,11.0,0.05311567831585793,0.059145288438449566
2017-10-20 ,1.1204999685287476,1.1204999685287476,1.1204999685287476,1.1204999685287476,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4909657518782247,0.48665669117934157,1.4909657518782247,0.32175055942997777,0.0,0.0,1.0,0.0,0.03217396263122235,1.0151776562677521,1.6501480707674467,-0.14418933969219017,-0.14334361214077612,-0.04626714236564261,12.0,0.04761904761678005,-0.0031756845763683504
2017-10-23 ,1.1204999685287476,1.1204999685287476,1.1204999685287476,1.1204999685287476,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4909657518782247,0.5369113709996679,1.4909657518782247,0.3805063828978081,0.0,0.0,1.0,0.0,0.4113506039699572,0.41764549317384586,1.8281623215666927,0.24868050732654376,0.19643492350936698,0.16988926782507155,13.0,0.04347826086767486,-0.0027483153495389406
2017-10-24 ,1.1204999685287476,1.1204999685287476,1.1204999685287476,1.1204999685287476,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4909657518782247,0.5759192525243438,1.4909657518782247,0.4266274994472746,0.0,0.0,1.0,0.0,0.5065697945516193,0.4878947376175605,2.083071959530396,0.10568093127964437,-0.0714997880234497,-0.13396735576640834,14.0,0.0399999999984,-0.002070393374552594
2017-10-26 ,0.9922500252723694,0.9922500252723694,0.9922500252723694,0.9922500252723694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06053202019255554,1.3971247649451557,0.06053202019255554,1.313472521301672,-0.0,0.9999999835263088,1.0,-0.0,0.04051077030705364,0.6600194542677937,1.263906296529992,0.08285924202486439,-0.01141084462738999,0.030044471698029852,13.0,0.03703703703566529,-0.0017391304346374287
2017-10-27 ,0.9922500252723694,0.9922500252723694,0.9922500252723694,0.9922500252723694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.08800737412286694,1.3971247649451557,0.08800737412286694,1.313472521301672,0.0,0.0,1.0,0.0,0.5085877123635023,0.4892967863984263,2.088092028750355,-0.018512509678919584,-0.050685875851891986,-0.019637515612250998,12.0,-0.03594523374393592,-0.0014814814813673555
2017-10-30 ,0.9922500252723694,0.9922500252723694,0.9922500252723694,0.9922500252723694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11379200791052387,1.3971247649451557,0.11379200791052387,1.313472521301672,0.0,0.0,1.0,0.0,0.3864559227033803,0.39784084998836955,1.7548646230251752,0.17187559415315348,0.09519405191603653,0.07293996388396426,11.0,-0.0399999999984,-0.0364911353898006
2017-10-31 ,0.9922500252723694,0.9922500252723694,0.9922500252723694,0.9922500252723694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13800602458371886,1.3971247649451557,0.13800602458371886,1.313472521301672,0.0,0.0,1.0,0.0,0.4858775454162349,0.4733209825841955,2.030751000032252,0.012007755717677886,-0.07993391921773779,-0.08756398556688716,10.0,-0.04347826086767486,-0.0020273831272320415
2017-11-01 ,0.9922500252723694,0.9922500252723694,0.9922500252723694,0.9922500252723694,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16076274169985247,1.3971247649451557,0.16076274169985247,1.313472521301672,0.0,0.0,1.0,0.0,0.6555134299681135,0.5832370829311502,2.4201465851416644,-0.18011345968445078,-0.09606060770106434,-0.008063344241663273,9.0,-0.04761904761678005,-0.0017391304346374287
2017-11-02 ,0.9764999747276306,0.9764999747276306,0.9764999747276306,0.9764999747276306,178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.008000025673518105,0.03006594189881696,1.2120253110217378,0.03006594189881696,0.785398190675307,0.0,-0.9999998750004169,1.0,0.0,0.555476359666357,0.5209610035750725,2.2008979448912074,-0.09217322686869288,0.04397011640787895,0.07001536205447165,8.0,-0.052631578944598335,-0.002070393374552594
2017-11-03 ,0.9764999747276306,0.9764999747276306,0.9764999747276306,0.9764999747276306,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.058540736197700775,1.2120253110217378,0.058540736197700775,0.785398190675307,-0.0,0.9999998750004169,1.0,-0.0,0.6704933102694348,0.5920104977349787,2.450812108188144,-0.20987481992927937,-0.058850796530293244,-0.0514104564690861,7.0,-0.05861249319601073,-0.0025062656639091435
2017-11-07 ,0.9449999928474426,0.9449999928474426,0.9449999928474426,0.9449999928474426,444,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.016949142757886542,1.0603080762291015,0.9467725551514299,1.0603080762291015,0.46364761571192026,-0.0,0.9999999801123486,1.0,-0.0,0.30124017173526757,0.3249017722795351,1.4775519485015338,0.3103525169754658,0.2601136684523726,0.15948223249133292,6.0,-0.06666666666222222,-0.0029904571257061974
2017-11-08 ,0.9292500019073486,0.9472500085830688,0.8955000042915344,0.8955000042915344,1778,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.026894859349554476,1.037088548943435,1.4352676453532858,0.3217505601572497,1.3690343002133576,0.0,-0.9999999771918637,1.0,0.0,0.5591645390019128,0.5233800437085769,2.209474345764593,-0.18302666111214172,-0.24668958904380375,-0.2534016287480882,5.0,-0.07634999235880938,-0.004027086733105745
2017-11-09 ,0.9135000109672546,0.9135000109672546,0.8797500133514404,0.8797500133514404,1733,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.008871984668956931,0.05965138672039477,0.7853981680654059,0.12728441634676568,1.2713239406388404,-0.0,0.5038989229066658,1.0,-0.0,0.408811862461602,0.41565495604122615,1.820827810471581,0.011186790838578793,0.09710672597536026,0.171898157509582,4.0,-0.08977969273038963,-0.004841662848293578
2017-11-10 ,0.9135000109672546,0.9135000109672546,0.9135000109672546,0.9135000109672546,5556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.018820575579602605,0.1164772163706632,0.7853981680654059,0.1858761246981169,0.05843680977596594,-0.0,0.9999999638892195,1.0,0.0,0.4806608568311187,0.4695890826198046,2.017310648016765,-0.06340589265939472,-0.03729634174898676,-0.06720153386217351,5.0,-0.11066842273992587,-0.006714850185790128
2017-11-13 ,0.9315000176429749,0.9449999928474426,0.9315000176429749,0.9449999928474426,622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.016949142757886542,1.4758439077639245,0.24497867036122883,1.1659050079001596,0.4124101051900623,0.0,-0.052318912655114715,1.0,0.0,0.10846545800692478,0.6328958685215555,1.6260020034487148,-0.07090779314849477,-0.003750950244550022,0.016772695752218368,6.0,0.1120082939679913,-0.01044436500476812
2017-12-29 ,1.0147500038146973,1.066499948501587,0.890999972820282,1.0147500038146973,47200,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.04036909628327959,0.9119897799271567,0.021735707131588917,0.03368287268534149,0.5930027806677454,-0.0,0.9999999766175924,-1.0,-0.0,0.39749794192638194,0.4067042622011272,1.7877589154485558,0.17399535712634784,0.1224515751374213,0.06310126269098566,7.0,0.0915722633264419,0.11133835835395858
