Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4,E_Low,E_High
2015-12-29 00:00:00,27.390940364435117,27.557920455932617,27.390940364435117,27.557920455932617,7500,0.0,0.0,0.0,27.474430410183867,0,1.0,0.8774070739746094,0.3643169403076172,0.8774070739746094,0.17240762478733856,-0.5130901336669922,2.0,0.6724076247873385,0.3275923752126615,0.4044212802111085,0.4044212802111085,0.32846674781908325,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2015-12-30 00:00:00,27.193598728037387,27.193598728037387,27.157167434692383,27.157167434692383,6000,0.0,0.0,0.0,27.175383081364885,0,-1.0,-0.4007530212402344,0.0,-0.4007530212402344,0.0,0.8774070739746094,0.2086177932983612,0.9478455516754097,0.0521544483245903,-0.010646549599358573,-0.011718976587703525,-0.006857005727233638,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2015-12-31 00:00:00,26.74123339269365,26.77159309387207,26.74123339269365,26.77159309387207,600,0.0,0.0,0.0,26.75641324328286,0,-1.0,-0.7863273620605469,0.0,-0.7863273620605469,0.0,0.8774070739746094,0.8031645166711013,0.7992088708322247,0.20079112916777533,-0.0015639919730406117,-0.0014299395611589675,-0.001543400307295921,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2016-01-04 00:00:00,25.66648410154945,25.836500865611804,25.46003430514815,25.775779724121097,14700,0.0,0.0,0.0,25.648267585379976,0,-1.0,-1.7821407318115199,0.0,-1.7821407318115199,0.0,0.8774070739746094,2.0,0.5,0.5,-0.8709594995028898,-0.9285879103186951,-1.2026289409888244,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2016-01-05 00:00:00,26.297975540161133,26.301012205332935,26.297975540161133,26.297975540161133,1200,0.0,0.0,0.0,26.299493872747036,0,1.0,0.5221958160400355,0.0,0.5221958160400355,0.0,-1.7821407318115199,0.08585839840887637,0.02146459960221909,0.9785354003977809,0.0014545877164053457,0.0016372251113626998,0.0026431992392268594,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2016-01-06 00:00:00,25.332521064466786,25.405385388752546,25.262693405151367,25.262693405151367,2400,0.0,0.0,0.0,25.33403939695196,0,-1.0,-1.0352821350097656,0.19734089999678162,-1.0352821350097656,0.03633429763314839,0.5221958160400355,2.0,0.46366570236685156,0.5363342976331484,-0.06928557070336974,-0.08031564804621376,-0.08031564804621376,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24.825337791238304,30.772363766453275
2016-01-07 00:00:00,24.864975168505843,25.06231671004612,24.685850143432617,24.685850143432617,6300,0.0,0.0,0.0,24.874083426739368,0,-1.0,-1.6121253967285156,0.0,-1.6121253967285156,0.0,0.5221958160400355,2.0,0.5,0.5,-0.035688380653487575,-0.060630939540364075,-0.060630939540364075,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,30.772363766453275
2016-01-08 00:00:00,24.55226696069925,24.55226696069925,23.94809913635254,23.94809913635254,21300,0.0,0.0,0.0,24.250183048525894,0,-1.0,-2.3498764038085938,0.0,-2.3498764038085938,0.0,0.5221958160400355,2.0,0.5,0.5,-0.06951399313969317,-0.10257447979755863,-0.10257447979755863,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-11 00:00:00,24.04525671106739,24.04525671106739,23.532169624319433,23.98150062561035,2700,0.0,0.0,0.0,23.78871316769341,0,-1.0,-2.3164749145507812,0.0,0.0334014892578125,0.0,0.5221958160400355,2.0,0.5,0.5,-0.0026449456691246937,0.0001766754413593435,-0.0022208576593177637,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-12 00:00:00,23.926847457885746,23.926847457885746,23.926847457885746,23.926847457885746,1200,0.0,0.0,0.0,23.926847457885746,0,-1.0,-2.371128082275387,0.0,-0.05465316772460582,0.0,0.5221958160400355,2.0,0.5,0.5,-0.0021940390424423236,-0.00101403190626225,0.007392161964504225,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-13 00:00:00,24.29420268335879,24.29420268335879,23.641460418701172,23.641460418701172,11400,0.0,0.0,0.0,23.96783155102998,0,-1.0,-2.656515121459961,0.24894597229140203,-0.3400402069091797,0.5359813334752982,0.5221958160400355,2.0,0.0,1.0,0.14474486274237963,-0.11399088987093825,-0.11399088987093825,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-14 00:00:00,23.422868744054583,23.95113556774239,23.422868744054583,23.926847457885746,7500,0.0,0.0,0.0,23.687002155898487,0,-1.0,-2.371128082275387,0.02428810985664498,0.28538703918457387,0.007243007677109078,0.5221958160400355,2.0,0.996391564125815,0.003608435874185,-0.009356429364135705,0.007894105946740877,-0.0061112232905806245,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-15 00:00:00,22.49991942238134,22.733692268729897,22.178102392646135,22.32990264892578,21600,0.0,0.0,0.0,22.455897330688018,0,-1.0,-3.9680728912353516,0.0,-1.5969448089599645,0.0,0.5221958160400355,2.0,0.5,0.5,-0.15020883073351524,-0.19885534713029673,-0.1572302958772339,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-19 00:00:00,23.268032132498373,23.268032132498373,22.788341522216797,22.788341522216797,7800,0.0,0.0,0.0,23.028186827357587,0,1.0,0.4584388732910156,0.0,0.4584388732910156,0.0,-3.9680728912353516,0.013347612512297975,0.0033369031280744937,0.9966630968719256,0.008389079515081926,0.007338378252606198,0.009801270055509155,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-20 00:00:00,21.397846997490433,21.440351626760854,20.720814806216524,21.2369384765625,11100,0.0,0.0,0.0,21.08058321648869,0,-1.0,-1.5514030456542969,1.4572875864296115,-1.5514030456542969,0.8823507345242022,0.4584388732910156,2.0,0.0,1.0,-0.11635088239726236,-0.10029536996576055,-0.13524737345744572,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-21 00:00:00,20.447577301071217,21.27337322279239,20.447577301071217,21.09121322631836,13800,0.0,0.0,0.0,20.860475261931803,0,-1.0,-1.6971282958984375,0.0,-1.6971282958984375,0.0,0.4584388732910156,2.0,0.5,0.5,-0.009720284205253773,-0.008560351701991658,-0.016502985163338885,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-22 00:00:00,22.105237481478294,22.888528590051877,22.105237481478294,22.867277145385746,12300,0.0,0.0,0.0,22.496883035765087,0,1.0,1.7760639190673864,1.4481769632910222,1.7760639190673864,0.6648536941366358,-1.6971282958984375,1.0951858761894817,0.9386501631840062,0.06134983681599382,0.06519624120147478,0.07202310542041636,0.06944216186708776,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
2016-01-25 00:00:00,22.257036250896764,22.332937240600582,22.257036250896764,22.332937240600582,1200,0.0,0.0,0.0,22.294986745748673,0,1.0,1.241724014282223,0.0,-0.5343399047851634,0.0,-1.6971282958984375,0.5353290503446054,0.5,0.5,-0.0023972701060065186,-0.002306658192941098,0.0006676680338870194,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,19.203212355639813,24.825337791238304
