Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2016-06-02 ,12.635273358035976,12.888954749036731,12.440134184380383,12.79138469696045,31941900,0.0,0.0,0.00684089640404395,1.0,0.0050806469371355144,0.9949193530628645,0.0050806469371355144,0.0007632899183280483,-0.00041355635703376685,3.0313202716738326e-05,-0.7853981667444122,0.7853981657444122,-1.2998491108122785,1.2998491089555455,0.5732704429119859,-0.04657650060522428,0.989838706125729,8.006983076412407,7.207001778348057,14.356879591089022,0.22913074174604314,0.0,0.0,2.0,0.0,0.0,0.0023375273308319953,0.0023375273308319953,0.958974818975315
2016-06-03 ,12.703574757262215,12.72308821243693,12.32305261113554,12.547462463378906,28326000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.009626414021050364,-0.0003036078977159615,2.7568169348668675e-05,-1.3045463354680624,1.304546333606522,-0.7853981650621215,0.7853981640621215,0.03959661333852873,-0.2668369147867286,1.0,8.169879405757536,7.2608319034557605,14.461077656858999,0.20254087586456457,0.0,0.0,1.0,0.33344582798527633,0.0,-0.029708666117192344,-0.001935298462237917,16.187375911036476
2016-06-06 ,12.576733557704989,12.723087722620884,12.449892847212569,12.459650039672852,24861200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0035114979266534048,-0.00014468205859676582,2.7054567067428972e-05,0.5603657119137402,1.1849119509262285,0.7266516933168472,0.5880026045642606,-0.4365624958096691,-0.2380795545740989,1.0,7.668767896733279,7.092741736497121,14.135768276628207,0.21860526977526815,0.0,0.0,0.0,-0.3318906005554125,0.0,-0.010837048899625064,-0.0031221985205562033,3.585816360478735
2016-06-07 ,12.518191544112806,12.83041426411966,12.49867808936093,12.684060096740724,21409500,0.0,0.0,0.09732605168273147,1.0,0.1719838911436041,0.8280161088563959,0.1719838911436041,0.008925097205240136,-0.00011517833980250748,2.4807421565278316e-05,1.5707808761660458,0.7853981668393948,-0.24497988012803934,0.24497987965744653,-0.16120183738969343,0.13768032920998785,0.6560322177127917,7.610724203327372,7.072780014669496,14.097147705919808,0.23923304365808984,0.0,0.0,1.0,-0.9984365920157995,-0.33266821427034443,0.02183111684528681,0.00020491019488953186,71.5985139598109
2016-06-08 ,12.762116648929329,12.77187384222064,12.20596965828472,12.27426815032959,25869800,0.0,0.0,0.08732605168273146,1.0,0.1398459540954293,0.8610525852743565,0.13894741472564356,-0.016419046274032286,-0.00021189709714500385,2.257679125560596e-05,1.0714586920760927,0.3217505568918501,-0.6327444362492812,0.6327444341510405,0.41654882694627454,0.288875332167984,0.7221051705487129,7.794112601892503,7.1354908221301265,14.21848487560848,0.19769309615015185,0.0,0.0,0.0,1.0038934629148746,-0.33327299573019353,-0.04177812098571029,-0.005392827295857112,7.893346721970609
2016-06-09 ,12.166940066081091,12.391349896529496,11.942529305135654,12.205967903137209,21881700,0.0,0.0,0.07732605168273146,1.0,0.08709016962199079,0.9130084863476013,0.0869915136523987,-0.00279001587416101,1.576435109916085e-05,2.2243284011142848e-05,0.7854089611489322,1.1759951553971484,0.19739556031456712,0.9827901709269095,-0.634840780150312,-0.5256948035482932,0.8260169726952027,7.340508133922099,6.97842036049815,13.914622308568465,0.21404358770518747,0.0,0.0,-1.0,-0.9925379597714769,1.001165027465337,-0.0075944011743266995,-0.0056863704796530565,1.3594517588812607
2016-06-10 ,12.020584046915516,12.069369072076086,11.757146399843569,11.844959259033203,21439300,0.0,0.0,0.06732605168273145,1.0,0.06272996138586724,0.9376704057688704,0.062329594231129694,-0.01501017576868448,-1.6790195117835666e-05,1.7196734442929185e-05,0.13066100440654532,0.9884435940290032,0.1875819161927824,0.7853981641473351,-0.1202094947247219,0.25731564271279506,0.8753408115377407,7.698527383705468,7.102935288627979,14.155491051810383,0.1665970338183572,0.0,0.0,-2.0,-0.9987592629194234,-0.9982157113431758,-0.042274853719572555,-0.010564834911642323,4.039705745624424
2016-06-13 ,11.708363707793875,12.05961428404872,11.649821479836165,11.75714874267578,15538900,0.0,0.0,0.05732605168273146,1.0,0.05109035336007654,0.9489899849255707,0.051010015074429295,-0.003720452272782815,0.0001285921832771196,1.4906470884296483e-05,0.10266778826265602,0.7853981644046665,0.1770727143845517,0.9474623694450779,-0.5768643589544494,-0.22832743211486378,0.8979799698511415,7.544649615429628,7.049926245039438,14.052934967043596,0.16653724747530907,0.0,0.0,-3.0,-0.33106445097955567,-0.0031106515739732776,-0.010648051324942417,-0.010575930433415669,1.016430129296938
2016-06-14 ,11.776658464291748,12.020582630862808,11.454678638857697,11.630304336547852,21913200,0.0,0.0,0.04732605168273146,1.0,0.050525786176428264,0.9495904273838327,0.050409572616167284,-0.0054236092189367474,9.090195743998084e-05,8.149241906720478e-06,1.2491148942724348,0.7853981644503293,0.26625791450512754,1.2193484921758402,-0.15553350024480145,0.210665429354824,0.8991808547676654,7.619545820855486,7.0758206964463355,14.103030442438188,0.15207756662789124,0.0,0.0,-4.0,-0.1996686003331883,0.3338474059699339,-0.015535885217388953,-0.01123725773794544,1.3949470850851438
2016-06-15 ,11.864472662834716,11.952285521669353,11.65957630238622,11.727875709533691,17491700,0.0,0.0,0.037326051682731454,1.0,0.06072333269821716,0.9392766673017828,0.06072333269821716,0.00417718216031167,0.00010742974272781167,4.540696895214979e-06,0.5434323280359362,0.7853981646645416,0.12024758222843808,1.40006443119722,-0.20459231461390906,-0.024529407184553806,0.8785533346035657,7.5973317730370775,7.06815912087699,14.088207884453245,0.16149945019187947,0.0,0.0,-3.0,-0.14251111634072552,0.06569792532318368,0.011791340866507054,-0.00816677792401844,1.4617163107216462
2016-06-16 ,11.581520747512354,11.69860425026726,11.29856871656375,11.659576416015623,22453100,0.0,0.0,0.02732605168273146,1.0,0.03590593369203364,0.9641390343065178,0.0358609656934822,-0.0029203392123016048,2.059877199617177e-05,1.835304159327384e-06,0.23721252378128416,0.7853981652267844,0.4697810407442771,0.08041184310537806,0.160776761469219,0.18268453804156404,0.9282780686130356,7.731000001318407,7.114026756930153,14.176951897351824,0.14928486490092185,0.0,0.0,-4.0,0.14311951620522276,0.028578741996231394,-0.008543108852188194,-0.00821695538110774,1.052501640217504
2016-06-17 ,11.67909167936972,12.049856597976364,11.659577295523404,11.903501510620115,20604200,0.0,0.0,0.017326051682731464,1.0,0.023061801090354404,0.9769381989096456,0.023061801090354404,0.010352004749292914,5.9835602080176336e-05,1.016998206303754e-06,0.09458858788045858,1.0545667238785064,0.06656816389330333,1.1626488692061736,-0.11850544499258012,-0.13964110323089957,0.9538763978192912,7.89215184479424,7.168593278683788,14.282543869397953,0.16245883988505372,0.0,0.0,-3.0,-0.14267157631765717,0.14281531627297414,0.0308592962825479,-0.0030067884926203224,10.616285416325494
2016-06-20 ,12.205967016874167,12.352321162583712,11.991313463402795,12.020584106445312,21481700,0.0,0.0,0.007326051682731455,1.0,0.0069523460755911495,0.9930476539244089,0.0069523460755911495,0.004893921452182073,-5.422364916428984e-05,1.6978205367122886e-07,1.5370229738462173,0.20273126359049848,1.3068346213353785,0.19739556019026872,0.5155302995972804,0.3170178722949302,0.9860953078488177,8.052385366308735,7.2220816100132135,14.38606756898087,0.16491880683360294,0.0,0.0,-2.0,0.14350074434290874,-0.14289554626143997,0.014944944474949358,-0.0006132240969443652,29.119724821824626
2016-06-21 ,12.235238623704694,12.51819067672948,12.11815511181482,12.44013500213623,25060500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.017152026227378048,-5.0369022502844354e-05,8.368435156071769e-07,1.437140865772872,0.13624773777844876,0.9964843146583912,0.124354994794693,0.2225592763390011,-0.14648551162913964,1.0,8.291532893222156,7.300545871959062,14.53796265257077,0.18857170729081488,0.0,0.0,-1.0,0.20042984193884258,0.14308616033028296,0.05293391903861829,0.006526394987797323,7.9883434561473425
2016-06-22 ,12.4694061229457,12.723087540295204,12.362079798911866,12.41086483001709,26968200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.00117782674004406,-0.00017786157168116063,9.278836450357494e-07,0.7853981648684109,0.16832688006949698,1.237548002393545,0.21866883665370707,0.7021975580237982,0.23981914084239858,1.0,7.925266452769182,7.179709257095078,14.30405676136566,0.2026712472249909,-0.0057220628177487255,0.0,-2.0,0.33579322604211626,0.02846454879796692,-0.0036349632674589675,0.005171547220429818,0.6895439072179247
2016-06-23 ,13.08409368778479,13.815866273727984,13.08409368778479,13.708539962768556,71203000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04968241592970347,-6.809606760600401e-05,2.1614170696940496e-06,1.3542401523500947,0.10780545219584553,1.0603065525373394,0.0906598874802196,-0.06474313271236046,-0.38347034536807934,1.0,8.000655979503794,7.204895566461716,14.352802995428,0.29866599928721954,-0.0059299281756840325,5.722154104935003e-05,-1.0,-0.33315919376489084,0.06768169205163684,0.15332794782391773,0.02492573396756154,6.12681122650237
2016-06-24 ,13.171908133369152,13.51340242013681,12.810900392484609,12.888956069946287,77486100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.030814325221223206,-0.0005439352024150098,1.669312745323712e-06,-0.7853981643549975,0.7853981633549975,-0.9869263344802407,0.9869263330880091,0.9787161774749924,0.5217296550936764,1.0,8.090443892727178,7.234676574302072,14.410447002797493,0.23295128307813656,-0.007005960585413529,8.762349270478096e-05,-2.0,0.3400611279896259,-0.3344762099035036,-0.0950979770475334,0.008922572498882215,10.540006972436615
2016-06-27 ,12.810899380566488,12.91822569597445,11.805931914755758,11.932771682739258,45700500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.03852207214316806,2.7574834974750112e-05,6.349742001604548e-06,0.9174953358825036,0.7853981635301075,0.965897299293599,1.0543135155196657,-0.7766426652719454,-0.8776794213734689,1.0,7.930173272385854,7.181353623606339,14.307239190106836,0.16316176869000845,-0.006888002598246804,0.00011820114358590181,-3.0,-0.32856021458493256,0.33661016087725837,-0.11888532707415199,-0.008118480777522346,14.826415423656687
