Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4
2015-12-24 00:00:00,1.0095911026000977,1.0150223970413208,1.0095911026000977,1.0095911026000977,0,0.0,0.0,1.0123067498207092,0,1.0,0.003959536552429199,0.0,-0.002759575843811035,0.0,-0.01083517074584961,0.133541790218221,0.5,0.5,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-25 00:00:00,1.0150223970413208,1.0150943994522097,1.0119818449020386,1.013941764831543,0,0.0,0.0,1.013538122177124,0,1.0,0.008310198783874512,0.0,0.0043506622314453125,0.0,-0.01083517074584961,0.5882356018366914,0.14705890045917286,0.8529410995408271,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-28 00:00:00,1.0131711959838867,1.0147957801818848,1.0100499391555786,1.0133970975875854,0,0.0,0.0,1.0124228596687317,0,-1.0,-0.0005446672439575195,0.0,-0.0005446672439575195,0.0,0.008310198783874512,0.00429575684408249,0.9989260607889794,0.0010739392110206225,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-29 00:00:00,1.0121662616729736,1.0143016576766968,1.0059046745300293,1.0122071504592896,0,0.0,0.0,1.010103166103363,0,-1.0,-0.001734614372253418,0.0,-0.001734614372253418,0.0,0.008310198783874512,0.04356954815224667,0.9891076129619383,0.010892387038061668,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-30 00:00:00,1.0078612565994265,1.0115314722061155,1.0074348449707031,1.007851243019104,0,0.0,0.0,1.0094831585884094,0,-1.0,-0.006090521812438965,0.0,-0.006090521812438965,0.0,0.008310198783874512,0.5371383749626064,0.8657154062593484,0.1342845937406516,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2015-12-31 00:00:00,1.012145757675171,1.0130685567855835,0.9991806149482728,1.012145757675171,0,0.0,0.0,1.006124585866928,0,-1.0,-0.0017960071563720703,0.0,0.0042945146560668945,0.0,0.008310198783874512,0.04670821824347656,0.5,0.5,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-01 00:00:00,0.9986417889595032,0.9986417889595032,0.9986019730567932,0.9986417889595032,0,0.0,0.0,0.9986218810081482,0,-1.0,-0.015299975872039795,0.0,-0.013503968715667725,0.0,0.008310198783874512,2.0,0.5,0.5,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-04 00:00:00,1.0006003379821775,1.0075262784957886,0.9945003986358644,1.0005003213882446,0,0.0,0.0,1.0010133385658264,0,-1.0,-0.01344144344329834,0.0,0.001858532428741455,0.0,0.008310198783874512,2.0,0.5,0.5,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-05 00:00:00,0.9974465370178224,0.9996002316474916,0.9879470467567444,0.9975858926773072,0,0.0,0.0,0.993773639202118,0,-1.0,-0.01635587215423573,0.0009584426879883923,-0.002914428710937389,0.10814972605606245,0.008310198783874512,2.0,0.39185027394393757,0.6081497260560624,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-06 00:00:00,0.9915716648101808,0.992851495742798,0.9882400035858154,0.99167001247406,0,0.0,0.0,0.9905457496643066,0,-1.0,-0.02227175235748302,0.0,-0.008830308914184681,0.0,0.008310198783874512,2.0,0.5,0.5,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-07 00:00:00,0.9927529096603394,1.000560283660889,0.992624819278717,0.9926642179489136,0,0.0,0.0,0.9965925514698027,0,1.0,0.0009942054748536266,0.0009600520133973278,0.0009942054748536266,0.9324750595207362,-0.02227175235748302,0.0019927073504289092,0.9329732363583434,0.0670267636416566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2016-01-08 00:00:00,1.006269097328186,1.0066438913345337,0.995668888092041,1.0063399076461792,0,0.0,0.0,1.0011563897132874,0,1.0,0.014669895172119252,0.0,0.014669895172119252,0.0,-0.02227175235748302,0.43385563547538203,0.10846390886884551,0.8915360911311545,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
