Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,E_Low,E_High,Ö,Öd,I,Im,Id
2022-12-22 00:00:00,404.0,412.7999877929687,400.0,400.3999938964844,1368,0.0,0.0,23.93,1.0,1.0,0.0,1.0,0.0004997425031666181,-0.4636476094320562,0.4636476086320561,1.5707963247948966,1.5395569389671793,0.0,0.9999979989734861,-1.0,0.0,390.3789219440532,423.24134137554375,-0.3901196487667299,-0.5792718606965086,1.0,0.0,0.0
2022-12-23 00:00:00,412.0,454.7999877929687,400.3999938964844,400.3999938964844,198,0.0,0.0,23.92,1.0,0.4364964475971862,0.5635035524028138,0.4364964475969449,0.0,-0.785398163909353,0.7853981629093529,-1.5612729515100408,1.561272949510222,0.5065746570869784,-0.9999979989734861,0.1270071048058689,0.9999999980259574,390.3789219440532,456.7480853496806,-0.6980202419748909,-0.1539502966040805,2.0,0.0,0.0
2022-12-27 00:00:00,401.6000061035156,401.6000061035156,400.0,400.3999938964844,700,0.0,0.0,23.91,1.0,0.43631396580471243,0.5636860341952876,0.43631396580447124,0.0,0.24497866289599282,1.530717381755966,1.5407306459044035,1.5632777826163837,0.0,0.0,0.12737206839081638,-0.9999999980259574,390.3789219440532,412.2143519766547,-0.08212735563163068,0.3079464431716301,3.0,0.0,0.0
2022-12-28 00:00:00,400.3999938964844,400.3999938964844,400.3999938964844,400.3999938964844,1340,0.0,0.0,23.9,1.0,0.43613148401223867,0.5638685159877613,0.4361314840119976,0.0,0.2449786630876465,1.249053401084566,-0.6435133177390858,0.643513314858992,0.0,0.0,0.12773703197576375,0.0,390.3789219440532,401.25988449651874,0.8419458579497705,0.4620366067907006,4.0,-0.24999999993632926,0.0
2022-12-29 00:00:00,403.2000122070313,403.6000061035156,400.7999877929687,401.2000122070313,55,0.0,0.0,23.89,1.0,0.43594900221976496,0.564050997780235,0.43594900221976496,0.0008468374492997448,0.7853981629072139,1.3854476181625528,-1.547363468968595,1.5473634629718889,0.0,0.9999988191372264,0.12810199556047008,0.0,390.3789219440532,412.2143519766547,-0.008850272531749241,-0.42539806524075985,5.0,-0.16666666663767488,0.0
2022-12-30 00:00:00,401.2000122070313,402.3999938964844,400.3999938964844,400.7999877929687,1883,0.0,0.0,23.88,1.0,1.0,0.0,0.9997790115609013,-0.00044376900615504067,0.5070941854054266,0.5880026033167983,1.0303835563849562,1.3734037004638628,0.09410539799786985,-0.9999992251710652,-0.9997790115609013,0.9999999893736171,390.3789219440532,412.2143519766547,-0.04549021169915152,-0.018319969583701138,4.0,-0.1240174447483473,0.041666666649327194
2023-01-03 00:00:00,400.7999877929687,400.7999877929687,400.7999877929687,400.7999877929687,0,0.0,0.0,23.87,1.0,1.0,0.0,0.9999999999994477,0.0,0.3217505542841415,1.3258221507410028,-0.9273043755230982,0.9273043716830455,-0.9112824408800808,0.999997746580467,-0.9999999999994477,-0.9999999990053589,390.3789219440532,401.25988449651874,0.9154676432732431,0.48047892748619736,3.0,-0.999999999988778,0.021324610944663785
2023-01-04 00:00:00,402.0,402.0,401.6000061035156,401.6000061035156,18,0.0,0.0,23.86,1.0,1.0,0.0,1.0,0.000997031800389246,1.2490534010845802,0.4636476089341361,-0.6434950065093875,0.643495005069411,0.0,0.99999899702397,-1.0,0.9999999989026455,401.25988449651874,412.2143519766547,-0.9379026670018306,-0.9266851551375368,4.0,-0.12499999998314701,-0.43799127762021534
2023-01-05 00:00:00,402.3999938964844,410.0,402.0,402.0,2570,0.0,0.0,23.85,1.0,1.0,0.0,1.0,0.0004840009668489448,0.785398162908609,0.6747408065864389,-1.508378456773288,1.5083784428277611,0.5642579828836951,-0.34640049733436756,-1.0,0.9999999982277611,401.25988449651874,412.2143519766547,-0.8648742158839318,0.0365142255589494,5.0,0.9999999999912761,0.43750000000281547
2023-01-06 00:00:00,402.3999938964844,402.7999877929687,401.2000122070313,402.3999938964844,180,0.0,0.0,0.38999389648431815,-1.0,0.04239058467620912,0.04239058467620912,0.9576094153237908,0.0003755880103143009,0.3217505541383088,1.405650397271305,1.2490508560029556,1.515294534057693,0.2709459165836719,-0.12612170850621154,-0.9152188306475817,-0.3511861787713041,390.3789219440532,412.2143519766547,0.10106115926569867,0.48296768757481523,6.0,-0.12450999439733094,0.5624999999872116
