Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low,cos_θ1,sin_θ1,cos_θ2,sin_θ2,cos_θ3,sin_θ3,cos_θ4,sin_θ4
2020-12-14,33.93000030517578,34.2599983215332,33.41999816894531,33.45000076293945,8712900,0.0,0.0,33.83999824523926,0.002015985941624743,-1.0,-0.5499992370605469,0.0,-0.6800003051757812,0.0,0.029998779296875,2.0,0.5,0.5,0.002061825676552256,-0.0026291569074634795,-0.00017584175687577675,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-15,33.81999969482422,34.970001220703125,33.75,34.66999816894531,16700400,0.0,0.0,34.36000061035156,0.004005062794551476,1.0,1.2199974060058594,0.8300018310546875,1.2199974060058594,0.46285001954367244,-0.5499992370605469,2.0,0.9628500195436724,0.03714998045632756,0.03931514961568944,0.06865598687627604,0.018833678500724614,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-16,34.7599983215332,35.650001525878906,34.58000183105469,35.130001068115234,13985100,0.0,0.0,35.1150016784668,0.0033983834244307692,1.0,1.6800003051757812,0.0,1.6800003051757812,0.0,-0.5499992370605469,2.0,0.5,0.5,0.016126869662789728,0.011037579621650964,0.020343998568667532,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-17,35.189998626708984,35.40999984741211,35.02000045776367,35.38999938964844,10502700,0.0,0.0,35.21500015258789,0.0025710478136244945,1.0,1.9399986267089844,0.0,1.9399986267089844,0.0,-0.5499992370605469,2.0,0.5,0.5,-0.005072878344852419,0.005537625959285964,0.0094952728112187,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-18,35.54999923706055,36.130001068115234,35.310001373291016,35.45000076293945,23166400,0.0,0.0,35.720001220703125,0.005680720702156378,1.0,2.0,0.0,2.0,0.0,-0.5499992370605469,2.0,0.5,0.5,0.04439886594982083,0.0037365450524733694,0.018190570769702135,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-21,34.93000030517578,35.0,34.15999984741211,34.81999969482422,10484600,0.0,0.0,34.579999923706055,0.0025252784169461956,-1.0,-0.6300010681152344,0.8600006103515625,-0.6300010681152344,1.863437999347757,2.0,0.09922533645658405,0.0,1.0,-0.014379684251587022,-0.008115114288598003,-0.014983884656500428,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-22,34.790000915527344,34.939998626708984,34.189998626708984,34.36000061035156,9424000,0.0,0.0,34.564998626708984,0.0022398404219097943,-1.0,-1.0900001525878906,0.0,-1.0900001525878906,0.0,2.0,0.2970250831604062,0.9257437292098984,0.07425627079010155,-0.0015422293997135435,-0.011953354913372832,0.0007890026838682681,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-23,34.5099983215332,34.90999984741211,34.36000061035156,34.369998931884766,7381100,0.0,0.0,34.635000228881836,0.00175480654505185,-1.0,-1.0800018310546875,0.0,0.009998321533203125,0.0,2.0,0.29160098877036944,0.5,0.5,-0.0006727488892192861,0.00022787493901682597,0.0038847434408037836,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-24,34.45000076293945,34.630001068115234,34.220001220703125,34.59000015258789,2608800,0.0,0.0,34.42500114440918,0.0006241945715562736,-1.0,-0.8600006103515625,0.0,0.22999954223632812,0.0,2.0,0.184900262451265,0.5,0.5,-0.002846237511882985,0.0022551609135452624,-0.0014430399088479224,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2020-12-28,34.7599983215332,35.06999969482422,34.70000076293945,34.91999816894531,4842000,0.0,0.0,34.885000228881836,0.0011695738110309142,1.0,0.3299980163574219,0.15999984741210938,0.55999755859375,0.08163320914291443,-0.8600006103515625,0.1472397731568069,0.11844315243211614,0.8815568475678839,0.023433250391508377,0.017622927163228573,0.025852916106871404,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
