Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2022-12-19 ,4.798111476645471,4.817064569241639,4.4489766368907935,4.553717136383057,67100,0.0,0.0,0.0,0.33891270509325333,-1.0,0.23758919047168187,0.23494341865342624,0.7650565813465737,-0.03129974658673147,1.0303770314845282,-1.030377032955117,0.7853981638087912,-0.7853981648087912,-0.3165909520202017,0.08944852388257743,-0.03863753512606515,-0.5301131626931475,5.076175128530646,6.071347075280914,6.071347075280914,-0.2876366514004885,-0.031262871745114953,-0.0018131880812206347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20 ,4.448976527276862,4.867938514923527,4.419050467162705,4.519801139831543,100100,0.0,0.0,0.0,0.3289127050932533,-1.0,0.323262346113404,0.3228979475477439,0.6771020524522561,-0.0037379102040739107,0.7853981646199191,-0.785398165619919,1.468067209871898,-1.4680672118508657,-0.3025983383012939,0.006996306859453905,0.7866346702515705,-0.35420410490451215,5.220324175865879,6.136812138094051,6.136812138094051,-0.30583741431629863,-0.009100381457905066,0.011081245143604944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21 ,4.568679889483052,4.718309241129676,4.488877695447145,4.558704853057861,46700,0.0,0.0,0.0,0.3189127050932533,-1.0,0.46333737615657744,0.46333737615657744,0.5366626238434226,0.00428525500305767,0.7853981649859442,1.1689255974588935,1.3258150986334076,-1.3258151023981086,-0.03948169596799933,0.13155832116664729,0.9999998753609269,-0.07332524768684512,5.216921692305409,6.1352817655148595,6.1352817655148595,-0.2970174449257499,0.0044099846952743715,0.006755183076589719,1.0,-0.9983351785774507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22 ,4.558704850006353,4.558704850006353,4.159693404435312,4.439001083374023,83200,0.0,0.0,0.0,0.3089127050932533,-1.0,0.4361663787277125,0.4346828415953892,0.5653171584046107,-0.013303809941060089,0.7328151608535426,-0.7328151644336537,0.7853981638256682,1.0924425737344976,0.04834975928480204,0.04391572762640068,-0.9999999431464978,-0.1306343168092215,5.379370386803171,6.20757296913862,6.20757296913862,-0.3353406234172533,-0.019161589245751703,-0.011785786970513037,0.0,1.001883794774278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23 ,4.439001078996773,4.688383172775436,4.279396691189178,4.607583522796631,31700,0.0,0.0,0.0,0.2989127050932533,-1.0,0.42204697309834405,0.42204697309834405,0.577953026901656,0.018634926523277938,1.1193435150609317,-1.119343516680263,0.7853981644163543,-0.7853981654163543,-0.1553744325307761,-0.10186209590778907,0.9999999686900586,-0.1559060538033119,5.384898044649508,6.210005470290593,6.210005470290593,-0.2984582388577387,0.018441192279757296,0.0188013907627545,1.0,-0.9939833584818195,1.0001094866758644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27 ,4.4090756646331215,4.4090756646331215,4.0300147532713115,4.059940814971924,66700,0.0,0.0,0.0,0.2889127050932533,-1.0,0.41975158916673627,0.41215372141319107,0.5878462785868088,-0.06318329046257944,1.4288982866297646,0.679415292667888,0.7853981652842996,0.7188305983219792,0.2570416437042119,0.206208038117494,-0.9999999877777832,-0.17569255717361776,5.471239151954772,1.690741383282515,6.247773382204646,0.2224722646652495,0.2604652517614941,0.1210120297408684,0.0,1.0079975224099214,-0.9979335766280488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28 ,4.039990074857295,4.179643912992183,3.910311273045603,4.035999774932861,120900,0.0,0.0,0.0,0.2789127050932533,-1.0,0.35846649286537563,0.358163844236413,0.6418361557635869,-0.0029571659738851994,0.78539816468759,-0.78539816568759,0.8419411349641684,-0.8419411360770135,-0.639363096856857,-0.44820237028053445,0.9105791949889102,-0.28367231152717387,5.302462144636942,6.1735436667929715,6.1735436667929715,-0.42501896453780774,-0.3237456146015286,-0.2921054331815114,-1.0,-0.9692081614697484,1.0009904404458705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29 ,4.249470914528975,4.538754092204394,4.249470914528975,4.452966690063477,74200,0.0,0.0,0.0,0.1196784275712728,1.0,0.15381409817373992,0.8461859018262601,0.15381409817373992,0.04911869034351229,0.7853981650767456,-0.7853981660767456,1.0899091927590512,-1.0899091943311168,-0.036365724028900356,0.3014986864139783,0.9999999807972436,0.6923718036525202,5.405317025110642,1.6824966820955258,6.218975753715835,0.3196285290269577,0.3723237467823827,0.34803468069195564,0.0,-0.9986845744365406,-0.9886028419398349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30 ,4.299347291889891,4.6385070957594445,4.259446194453308,4.564690113067627,70300,0.0,0.0,0.0,0.10967842757127279,1.0,0.1506166667676327,0.8493833332323673,0.1506166667676327,0.012389407297620583,1.1760055886891272,0.3217505549320404,1.487655292171157,0.33929258928634776,0.7117618668250357,0.37406379542696805,-0.5971454793325282,0.6987666664647345,5.235259354193437,1.6608873971190377,6.143521350310556,0.3569755666661467,0.018673518819594503,-0.1768251139813941,1.0,1.0199750277828572,-0.014738206483396077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 ,4.788136121249792,4.828037215955327,4.184631469255376,4.229519844055176,47900,0.0,0.0,0.0,0.054839445273598526,-1.0,0.05975579713887751,0.058748613465537995,0.941251386534462,-0.038112607118389596,1.1071521275159946,0.24497866525033726,1.3734017701479586,1.19029065595888,0.2257277537051507,-0.24301705655994252,-0.9999999801988101,-0.8825027730689241,5.3577699886264165,1.6765049233889076,6.198050496010716,0.27161545951904015,-0.042680053573553284,-0.030676786196573894,0.0,1.005373543060256,1.009329801109699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
