Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2024-06-07 ,40.689998626708984,40.88999938964844,38.88999938964844,39.41999816894531,35710300,0.0,0.0,0.0,1.2110006713867116,-1.0,0.5739338014622366,0.5729095037463144,0.42709049625368556,-0.009298840122045389,-0.00014356403796098865,2.065819113488781e-05,0.10138251669584766,0.0744656117209601,0.7853981639612754,0.36828234490998263,-0.3534787642472779,-0.3522982308033833,0.14581900749262888,7.617440455610655,31.13685014015441,40.78589663336695,0.10090907496342856,0.0,0.0,0.0,0.0,0.0,-0.01879575378279128,-0.01879575378279128,1.0053488081390998
2024-06-10 ,39.46500015258789,40.02000045776367,39.400001525878906,39.59000015258789,15645900,0.0,0.0,0.0,1.2010006713867116,-1.0,0.5691944663402747,0.5691944663402747,0.4308055336597253,0.002151651528338866,0.00040805706774699554,1.4979074965354028e-05,1.354244855253746,1.1902908254638185,0.19739555981141924,0.9108611951811076,-0.4574112275112746,-0.051966231631998344,0.13838893268054941,7.831932822699922,31.442018812489028,41.183050213936106,0.09549059185996725,0.0,0.0,1.0,-0.9958212672509841,0.0,0.004344576210992801,-0.015710376450286737,0.278313352969332
2024-06-11 ,38.290000915527344,38.53499984741211,37.619998931884766,38.43000030517578,29402900,0.0,0.0,0.0,1.1910006713867116,-1.0,0.3642203378164747,0.36265560387512624,0.6373443961248737,-0.014867980525584312,5.695560674248591e-05,6.535725722349805e-06,0.16514867743885817,0.8335524887043109,0.37349770971851987,0.2770028980141602,0.13024830249595445,0.2938297650036145,-0.27468879224974746,7.839267619542638,31.452352802974463,41.19649949913115,0.0654248723247404,0.0,0.0,0.0,1.00094918250902,0.0,-0.030864880401514222,-0.017730976977117067,1.7506052240651895
2024-06-12 ,39.4900016784668,39.959999084472656,38.29999923706055,38.45000076293945,27518600,0.0,0.0,0.0,1.1810006713867116,-1.0,0.3611622342690401,0.3611622342690401,0.6388377657309599,0.0002601516322294479,0.0009486473988783638,4.915760437931533e-06,0.07039258668503859,1.2331213371670673,0.058755822690034924,1.5230810153838679,-0.7395977669455345,-0.43492303472074445,-0.27767553146191976,7.71455579825026,31.275739009125594,40.966647045066814,0.07155824859349662,0.0,0.0,1.0,-0.9932593434068749,0.998385224880002,0.0005404911328030614,-0.015294781229127717,0.03557084005704301
2024-06-13 ,38.779998779296875,38.935001373291016,37.68000030517578,37.900001525878906,24858500,0.0,0.0,0.0,1.1710006713867116,-1.0,0.48791663620208686,0.48710924468803285,0.5128907553119673,-0.00720365711293627,0.0004223637971303265,-5.319439133552319e-06,1.528714933873191,0.463647608881508,0.9134059563492581,0.8087327524764489,0.012282864756793363,0.37594031585116394,-0.02578151062393441,7.950210195654385,31.60786007186361,41.39888918712826,0.04662121467054536,0.0,0.0,0.0,1.0001151180131316,-0.9971042629579474,-0.014412102663218797,-0.015177090753673196,0.9558941375813905
2024-06-14 ,38.36000061035156,38.38999938964844,37.025001525878906,37.29999923706055,22309000,0.0,0.0,0.0,1.1610006713867116,-1.0,0.3955712562646845,0.3947145740534268,0.6052854259465732,-0.007978753759721454,0.0006122149599909684,-5.623867901007887e-06,0.4636476089910509,1.1987265192368086,0.6907587387095031,1.5123249970359363,-0.33448120512701446,-0.1733820349419039,-0.2105708518931464,8.198722462913594,31.95089364067974,41.84536063656684,0.019902764072974543,0.0,0.0,-1.0,-0.9967736326316917,0.9966872307100032,-0.01631259527673215,-0.015328491356747723,1.071189187069674
2024-06-17 ,37.3849983215332,38.34000015258789,37.02000045776367,37.97999954223633,17785600,0.0,0.0,0.0,1.1510006713867116,-1.0,0.391497009872802,0.391497009872802,0.608502990127198,0.009032947877289173,0.0007861264362569461,-8.0437927981478e-06,0.06001923915116744,0.9383780742107366,0.049958395748213105,1.268864137463613,-0.36204316723374064,-0.01378098105336309,-0.217005980254396,8.151323524400807,31.886020235945544,41.76092331555247,0.03999532833344923,0.0,0.0,0.0,-0.9964220445763234,-0.9984443753224117,0.01849294360701528,-0.010818966694912656,1.725254320996467
2024-06-18 ,36.94900131225586,37.22999954223633,36.439998626708984,36.63999938964844,25778200,0.0,0.0,0.0,1.1410006713867116,-1.0,0.4573143949239326,0.45527642589042344,0.5447235741095766,-0.017957654405906392,-4.4526119198192854e-05,-1.2136361236059446e-05,0.3886950986407035,0.7853981640602382,1.3312479773431043,1.1373544691045954,0.40120764672377673,0.3816254069787587,-0.08944714821915317,8.098973118498565,31.814069779631645,41.66727583838375,0.006328169905512776,0.0,0.0,-1.0,1.003939804465676,0.00017579402768413965,-0.036059080094029645,-0.014184315148128254,2.5602295684800653
2024-06-20 ,37.220001220703125,37.310001373291016,36.72999954223633,37.040000915527344,15271100,0.0,0.0,0.0,1.1310006713867116,-1.0,0.5800001173752509,0.5800001173752509,0.4199998826247491,0.005428902337433995,0.0009157163904010861,-6.16482692382385e-06,0.06503576640253778,0.7853981631856326,0.12400096501699136,0.8135392421436607,-0.6175614561758751,-0.5093845514498259,0.16000023475050185,7.9899510014847674,31.663203604120184,41.470919089401,0.02192459757082056,0.0,0.0,0.0,-0.9918189962753347,1.0001809245209996,0.010997081727842596,-0.010826795564665474,1.025197288560943
2024-06-21 ,36.209999084472656,36.67499923706055,36.060001373291016,36.58000183105469,20912400,0.0,0.0,0.0,1.1210006713867116,-1.0,0.4916672243712407,0.49096791003728457,0.5090320899627155,-0.006248289422863581,0.00024228112411331309,-1.318154772663974e-05,0.7853981633828858,1.4166845569856583,1.2963466064712712,1.057944179486802,0.23547938820323686,0.426520422189556,-0.018064179925430968,7.980279695152147,31.64975257147862,41.45341243288851,0.00985142522261634,0.0,0.0,-1.0,1.0023820483003323,-0.9978794003705054,-0.012498617809212458,-0.011049705197271739,1.141457014963896
2024-06-24 ,34.869998931884766,35.13999938964844,33.58000183105469,33.76499938964844,46597000,0.0,0.0,0.0,1.1110006713867115,-1.0,0.2978554444327382,0.2938897991462108,0.7061102008537892,-0.04001709279347871,0.0004883125074831222,-1.031092447266912e-05,0.0761696061309921,0.8181740245198721,0.07220522946178311,0.785398163294273,-0.27156771123472445,-0.25352354971898067,-0.4122204017075784,8.135772974718176,31.864680578448816,41.73314845344419,-0.0769722272804888,0.0,0.0,-2.0,-0.9972058085182939,0.9971005222878335,-0.08693095376707417,-0.02116720500657873,4.126363878831005
2024-06-25 ,34.8849983215332,35.564998626708984,34.72999954223633,35.29999923706055,31208500,0.0,0.0,0.0,1.1010006713867115,-1.0,0.29517447895626403,0.29517447895626403,0.704825521043736,0.022225438035678037,0.0013810234911624348,-1.1689192329483048e-05,0.046128255780207066,1.1283356203538404,0.02856365782172321,1.4030324674028245,-0.8996985423544188,-0.3140654155598472,-0.40965104208747194,8.079574780917351,31.78732802072376,41.6324702714182,-0.030091116989820414,0.0,0.0,-1.0,-0.32704819863460416,-0.9997939284093131,0.048233066372570806,-0.011913835489358792,4.082760964126876
2024-06-26 ,35.029998779296875,35.33000183105469,34.560001373291016,34.709999084472656,13026600,0.0,0.0,0.0,1.0910006713867118,-1.0,0.3525045511410184,0.35164021198353845,0.6483597880164615,-0.008427369900484948,0.0001582145769871415,-2.1843944573936735e-05,0.8753193589781711,1.0021249153199818,0.7853981632733876,0.5242829155239506,0.6302133134781734,0.7649559279162961,-0.2967195760329231,7.911882297774121,31.554304816129292,41.32918741936979,-0.03961169223622666,0.0,0.0,-2.0,0.3364933657357416,0.33507880494184483,-0.01760216629172224,-0.012672279596340586,1.4000775401817902
2024-06-27 ,35.08000183105469,35.560001373291016,34.935001373291016,34.97999954223633,14788800,0.0,0.0,0.0,1.0810006713867115,-1.0,0.5445856002152341,0.5445856002152341,0.45541439978476594,0.0038743071184420006,0.0011534574622946443,-1.5275608793377352e-05,1.1236132699020507,1.3792921192900733,1.2368544442177873,0.7853981634076527,-0.2688404354751033,-0.44952687447663836,0.08917120043046811,7.865688387102035,31.48952232528062,41.244874390774704,-0.029814400382122054,0.0,0.0,-1.0,-0.3320727192024552,0.33177078218517286,0.007779441220124519,-0.009945383487478572,0.7901613207873992
2024-06-28 ,35.029998779296875,35.224998474121094,34.099998474121094,34.13999938964844,18313100,0.0,0.0,0.0,1.0710006713867117,-1.0,0.7310584026184657,0.7299754294792175,0.27002457052078255,-0.012152780173154807,0.0004743240635037777,-2.3073330065352366e-05,1.5619125524405577,0.8853098613979526,0.7853981633418927,0.6435011077799511,0.12674129979683646,0.19779086763596987,0.4599508589584349,7.710192542285521,31.2695246523744,40.95855956186651,-0.04713269207427907,0.0003454950474257458,0.0,-2.0,0.3339014315311023,-0.3342830424690984,-0.02692218531425785,-0.012208957064382476,2.223328167001871
2024-07-01 ,35.81999969482422,36.404998779296875,35.58000183105469,36.0,18509900,0.0,0.0,0.0,1.0610006713867117,-1.0,0.46030391796663944,0.46030391796663944,0.5396960820333605,0.026518400720517678,0.001399437488186716,-1.9844910258239398e-05,0.5572542571139001,1.4693508056343676,0.24497866317335842,1.0138178440008476,-0.4130947410813992,-0.26991802043911783,-0.07939216406672106,7.6605867526810485,31.198704092616662,40.86639298439318,0.00817664029850297,0.000642821172806951,-3.4550055929650936e-06,-1.0,-0.33150463908517613,0.33298707536677874,0.053204037804193235,-0.003487224415239048,15.707266859801033
2024-07-02 ,35.81999969482422,35.974998474121094,35.150001525878906,35.220001220703125,13772200,0.0,0.0,0.0,1.0510006713867117,-1.0,0.4559655237471049,0.4547386847700464,0.5452613152299537,-0.010951962453352712,-0.0015246408389983927,-2.7815990310354114e-05,1.390348397030182,0.20607253407534204,1.2571766193499538,0.16514867736203345,0.7943241307689874,0.6037094359251933,-0.09052263045990727,7.175448916658374,30.488966902928,39.942802409439956,0.00920745358135603,0.0017992449605070508,-8.138412390478524e-06,-2.0,0.33707591657141367,-0.3327030353081392,-0.021993730382925146,-0.0059547585442638615,3.7565563492747747
2024-07-03 ,34.349998474121094,34.599998474121094,34.11000061035156,34.439998626708984,12793300,0.0,0.0,0.0,1.0410006713867117,-1.0,0.45162712952757034,0.45037431195727967,0.5496256880427204,-0.011197281017839652,0.0006449810188817241,-2.7115639818419127e-06,0.8845494887225585,0.9505482152633963,0.8845494887225585,0.7853981633736374,-0.3634994309440837,-0.5789117808565356,-0.09925137608544071,7.0290926456386655,30.26842590315718,39.65583551434401,-0.005952976665707768,0.00077888522498232,-2.2308847448943106e-05,-3.0,-0.3316884706571255,0.3342902778282949,-0.02250495518821614,-0.008161451430124166,2.791675343241448
2024-07-05 ,31.674999237060547,32.53799819946289,31.56999969482422,32.20000076293945,47018300,0.0,0.0,0.0,1.0310006713867117,-1.0,0.21323699412844063,0.21059647951012678,0.7894035204898732,-0.033613413629734856,0.001490474189330458,-1.2195769496282929e-05,0.023805026178580116,1.1381589826734595,0.03146851846402934,1.4693062789644364,-0.42149648636280496,-0.028998527709360622,-0.5788070409797463,6.893899488662054,30.0618952378421,39.387110385768565,-0.06638204677847537,0.0014525283764505491,-0.00015664219922781374,-4.0,-0.19899058256179575,-0.3343821936142696,-0.0788058325054465,-0.017580702240167143,4.508161710138081
2024-07-08 ,32.599998474121094,32.720001220703125,31.34000015258789,32.15999984741211,28999100,0.0,0.0,0.0,1.0210006713867117,-1.0,0.22028069927088487,0.22023339077396592,0.7797666092260341,-0.0006215182589807195,0.0035229856204246303,-2.3782087425304938e-05,0.013685968248405306,1.1594611816365217,0.011110653890871645,0.8480776870179276,-0.7127702875581592,-0.14563690059767712,-0.5595332184520683,6.594121676734471,29.59383176218678,38.778137263011345,-0.05198784464289333,0.00517598603071017,-2.6543032790722235e-05,-5.0,-0.14061620956320223,0.06634894404766487,-0.0014427497665316744,-0.015428975243682414,0.09411912692117368
2024-07-09 ,32.619998931884766,33.23500061035156,32.441001892089844,32.959999084472656,17924500,0.0,0.0,0.0,1.0110006713867117,-1.0,0.3101230650055151,0.3101230650055151,0.6898769349944849,0.012285000770613381,0.0019743189946149807,-4.97303603784518e-05,0.023493492488258546,0.12076955361478271,0.09574099365884556,0.7853981631462045,-0.016530091865438246,0.34812009784636044,-0.37975386998896976,6.639828501972624,29.666126215627557,38.87219190172679,-0.02984782138492418,0.0010445218184424378,-6.774527125456382e-05,-4.0,-0.11108050869442983,0.02918718649929676,0.026363052321894752,-0.00985670490160546,2.7020446541902405
2024-07-10 ,33.060001373291016,33.09000015258789,32.66999816894531,32.66999816894531,17248800,0.0,0.0,0.0,1.0010006713867117,-1.0,0.5282324166654887,0.5277409226990579,0.472259077300942,-0.004418725090107187,0.00018254359803820646,-4.781084423463699e-05,0.8852630030700286,0.8239604515161689,0.7853981631970292,0.46787624557843577,0.33988496148693337,0.1782075266761858,0.0554818453981159,6.60937142761409,29.617990353545757,38.8095672799017,-0.037067207700013885,0.0009703880869649363,-0.0009360922059688248,-5.0,0.111703243730435,0.0147678504343862,-0.008851055544693306,-0.00972261832068384,0.9198177928005252
2024-07-11 ,33.52000045776367,33.63999938964844,32.56999969482422,32.70000076293945,21952200,0.0,0.0,0.0,0.9910006713867117,-1.0,0.43087000004975384,0.43087000004975384,0.5691299999502462,0.00045896580211670474,0.0008970760952095479,-3.1961490235175996e-05,1.1878971000331013,1.0961013052291748,0.7853981632446699,1.0042549964871577,-0.13980040206202857,-0.23984268177448098,-0.13825999990049231,6.634535932277588,29.657772456631434,38.86132363853549,-0.03748676695161726,0.0010317375243274703,-0.0006897052508250316,-4.0,-0.1108921987220949,0.1113918762124324,0.0009267191003540135,-0.008302706664545459,0.11297723279067987
