Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,E_Low,E_High,Ö,Öd,I,Im,Id
2021-01-15 00:00:00,11.020000457763672,11.039999961853027,10.65999984741211,10.729999542236328,430200,0.0,0.0,0.039999427795411935,1.0,0.07272620713452502,0.927273792865475,0.07251533275114469,-0.0003461562912026732,-0.7853981693974292,0.7853981673974292,0.46364761260079085,1.1902915965295842,0.014437143480079202,-0.999999203100332,0.8547584601143303,-0.6956406927616376,8.64943825998628,13.174775656831875,-0.0804834646183266,-0.030936995634713277,1.0,0.0,0.0
2021-01-19 00:00:00,10.800000190734863,10.84000015258789,10.619999885559082,10.699999809265137,239600,0.0,0.0,0.029999427795411926,1.0,0.07142719606178413,0.9285728039382158,0.07138282982797489,-0.00011335762476534018,0.24497866406804175,0.8960553861973625,0.8960553845713463,0.9944202697584571,-0.03738325030413098,0.5066183019258901,0.8571899741102409,-0.9999999807025786,8.64943825998628,13.174775656831875,-0.09374202650388835,-0.0066292809427808755,0.0,0.0,0.0
2021-01-20 00:00:00,10.699999809265137,10.710000038146973,10.550000190734863,10.699999809265137,351900,0.0,0.0,0.01999942779541193,1.0,0.040815177831152585,0.9591848221688474,0.040815177830308254,0.0,0.23893573119912348,0.7853981655290331,0.4248329716979935,1.2085664005351373,-0.06606834628255423,0.999991178439205,0.9183696443385391,-0.27728035765119186,8.64943825998628,13.174775656831875,-0.09374202650388835,0.0,-1.0,-0.999378859787895,0.0
2021-01-21 00:00:00,10.75,10.84000015258789,10.600000381469728,10.84000015258789,671900,0.0,0.0,0.009999427795411936,1.0,0.020407005033070844,0.9795929949669292,0.020407005033070844,0.00063496985636661,0.7853981653974507,0.47385059323044043,1.4219098760401365,0.9272929296649941,0.0,0.9999984251245707,0.9591859899338584,0.999999984864159,8.64943825998628,13.174775656831875,-0.03186803523446181,0.030936995634713273,0.0,-0.9999999989999999,0.0
2021-01-22 00:00:00,10.869999885559082,10.93000030517578,10.75,10.8100004196167,236500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0003183333028024901,0.8288493493329712,0.3217492843325084,1.5042264745427405,0.19739556093962762,0.017897450660137596,-0.9999989510168498,1.0,0.9999999441261237,8.64943825998628,13.174775656831875,-0.04512659712002356,-0.0066292809427808755,-1.0,1.0028467793377684,-0.00031056960605246875
2021-01-25 00:00:00,11.010000228881836,11.020000457763672,10.8100004196167,10.859999656677246,619500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0004619069355161658,1.3521329921672982,0.19739556179432158,-0.29145533974074883,0.2914553389150688,-0.0,0.999998718345108,1.0,-0.9999999441261237,8.64943825998628,13.174775656831875,-0.023029134471448307,0.011048731324287625,0.0,-0.9993851858357116,1.0014233891688842
2021-01-26 00:00:00,10.93000030517578,10.989999771118164,10.56999969482422,10.600000381469728,542200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-5.364304571656713e-05,1.1071407690304045,1.1071534862292682,0.2449786638719592,1.4876573962241382,0.0,-0.9999980603276176,1.0,0.0,8.64943825998628,13.174775656831875,-0.13793737328312108,-0.05745411940583639,-1.0,1.0010175870505653,-1.00111598258674
2021-01-27 00:00:00,10.449999809265137,10.65999984741211,10.350000381469728,10.470000267028809,966700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.000488330283622201,0.0906598873838053,1.1695690123513474,0.1355281010776885,-0.13552810147931352,-0.0,-0.8020439610783242,1.0,-0.0,8.64943825998628,13.174775656831875,-0.19539170343000017,-0.028727165073439545,-2.0,-0.9945310552118128,1.0002013864431385
2021-01-28 00:00:00,10.539999961853027,10.739999771118164,10.40999984741211,10.649999618530272,360300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0017797277349055765,0.7853981648974484,1.0014835690879136,1.00148356979733,1.123279823994729,-0.0,0.9999995590943658,1.0,0.0,8.64943825998628,13.174775656831875,-0.1158399106345474,0.039775896397726385,-1.0,-0.33241373500553495,-0.9977743211311891
2021-01-29 00:00:00,10.600000381469728,10.90999984741211,10.5,10.90999984741211,273200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0002279649381844938,1.1309542857520356,0.32175055586134726,1.180190977226576,0.5619210019711341,0.0,-0.7729081470544967,1.0,0.0,8.64943825998628,13.174775656831875,-0.0009312503407900393,0.05745433014687868,0.0,0.33457346988177467,0.33105866010313895
