Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,λ,E_High,E_Low,Ö,Öd,Ödd,I,Im,Id
2018-11-20 ,32.970001220703125,33.689998626708984,32.52000045776367,33.130001068115234,594400,0.0,0.0,0.28999923706054687,-1.0,0.16384133449713897,0.16310345643264254,0.836158665502861,-0.010010431284780685,0.19083136369139145,1.3866338900866693,0.09065988719897715,1.2141754175593085,-0.23401609185673114,-0.5447844284456167,-0.6730552090702184,-0.9999999977923847,2209.83548389228,13.787995993726977,49.429457143133284,0.23826679704448972,-0.01576740068356086,-0.011515192832895385,1.0,0.0,0.0
2018-11-21 ,33.529998779296875,33.54999923706055,32.88999938964844,33.15999984741211,413300,0.0,0.0,0.27999923706054686,-1.0,0.16374233156206358,0.16374233156206358,0.8362576684379364,0.0004525385259098447,0.3691689131180664,1.4940257810093651,0.16514867750194434,0.14536454160086063,-0.13734080653533354,0.9999999044248505,-0.6725153368758727,0.2603298484009892,2609.9059103915915,14.577037103653494,52.255265964831324,0.18355024605201117,-0.027358275496239273,-0.005795437406339206,2.0,0.0,0.0
2018-11-23 ,33.13999938964844,33.93000030517578,32.97999954223633,33.61000061035156,183600,0.0,0.0,0.23000167846679687,1.0,0.13939515001028813,0.8606048499897119,0.13939515001028813,0.006739565071953348,1.1659086509738457,0.4566053301357303,0.7853981637903032,1.1215365085422726,0.13239396562644992,0.8741567173413199,0.7212096999794237,0.9999999962926543,3385.098933478455,15.901070425969984,56.99736290517499,0.1101279442513376,-0.03671115090033679,-0.004676437702048758,3.0,0.33340006282665924,0.0
2018-11-26 ,33.68000030517578,33.779998779296875,32.7400016784668,33.0,771300,0.0,0.0,0.13999771118164062,-1.0,0.09928916761132288,0.09888065010075206,0.9007108323886771,-0.009157793195647638,0.4899494075798902,0.6077987579063725,0.3217505553466533,0.8288418627624948,0.12706154535637332,-0.9999999370964711,-0.801830182287925,-0.020552349145812814,3366.206631302626,15.871355718122459,56.890934371708745,0.09368158138047135,-0.008223181435433123,0.014243984732451833,2.0,0.20059014662417668,0.0
2018-11-27 ,32.75,33.150001525878906,32.75,32.95000076293945,395700,0.0,0.0,0.12999771118164063,-1.0,0.10924190017021905,0.10920519066582306,0.8907580998297809,-0.0007581385364993642,0.06241881003252131,1.5549211836423382,0.329879730093212,1.32212532832084,-0.09141185153467107,0.8470866923004607,-0.7815529091639579,-0.9999999954227837,3371.7441753530443,15.880076938166816,56.92217096229569,0.09161617717159497,-0.0010327021044381907,0.0035952396654974662,1.0,-0.19917711561190066,-0.06640495810124128
2018-11-28 ,33.209999084472656,33.88999938964844,33.0099983215332,33.47999954223633,994500,0.0,0.0,0.1000006103515625,1.0,0.08403422332353479,0.9159657766764652,0.08403422332353479,0.007978304634383405,1.4631036998284046,0.16514867747160336,0.9492660188026013,0.44292656848875,-0.08808029872901336,0.9999998855369553,0.8319315533529303,0.018560994351020193,3846.5909840711656,16.59489874544873,59.482475465075,0.06355969054146325,-0.014028243315065858,-0.006497770605313834,2.0,-0.3332213203297575,-0.19988363111803867
2018-11-29 ,33.4900016784668,34.529998779296875,32.880001068115234,33.47999954223633,1962100,0.0,0.0,0.0900006103515625,1.0,0.05027975202296494,0.949720247977035,0.05027975202263252,0.0,1.023512217426583,0.09966865254685524,0.45748284092346775,0.7776417946004889,0.06690389442414217,-0.9999998746601039,0.8994404959544025,0.9999999935477292,3761.4547345676565,16.471253739049445,59.03960546602765,0.07103565111562331,0.0037379802870800283,0.008883111801072943,3.0,0.3344953055929396,-0.06702210235892841
2018-11-30 ,33.47999954223633,33.790000915527344,32.95000076293945,33.40999984741211,1325900,0.0,0.0,0.0800006103515625,1.0,0.044944193941056455,0.9550558060589436,0.044923336890999324,-0.0010464896914777302,0.32175055450204876,0.8577345375666049,1.4497736363674565,1.2942827645778312,0.0,-0.9999990444253274,0.9101324691679442,-0.9999999850531872,4296.46692456623,17.219627330275767,61.720155017895415,0.02452505369703013,-0.023255298709296587,-0.013496639498188308,2.0,0.19999999996,0.33385831296134855
2018-12-03 ,33.709999084472656,34.65999984741211,33.599998474121094,33.75,1226600,0.0,0.0,0.07000061035156249,1.0,0.03932621256022082,0.9606737874397792,0.03932621256022082,0.005062539508046052,1.2803958179168127,0.08314123190080756,1.2909788917693215,0.11107959284093191,-0.03563464268714602,0.999999836307897,0.9213475748795583,-0.9999999719374211,4357.158923876771,17.300510960806577,62.00987155714534,0.029965603613992323,0.0027202749584810965,0.012987786833888841,3.0,-0.19990718686034956,-0.0672476528164698
2018-12-04 ,33.66999816894531,34.060001373291016,32.970001220703125,33.06999969482422,648200,0.0,0.0,0.0600006103515625,1.0,0.033708231179385185,0.9662917688206148,0.03355386155155298,-0.01017659844779157,0.4834462541727622,1.1659023478774564,0.46364760923572956,1.5390600881742147,0.034553480551255754,-0.9999999343794946,0.9327379072690619,0.9999999857525755,4348.72993537246,17.28932288254092,61.96979700133058,0.010258388882963758,-0.009853607365514282,-0.0062869411619976895,2.0,0.20044452840404026,-0.19995359341017477
2018-12-06 ,32.58000183105469,32.7599983215332,31.8799991607666,32.599998474121094,839700,0.0,0.0,0.0500006103515625,1.0,0.017985826619307716,0.9820141733806923,0.017928177780360835,-0.00715701589474665,0.04345089538151625,1.1383904115178127,0.051808427203739835,0.7892607060857411,-0.029308894561916116,0.17420385149741946,0.9640859956003315,-0.999999984341328,4098.471315692065,16.950335859759363,60.75558830988109,0.01573888406896141,0.0027402475929988266,0.0062969274792565545,1.0,-0.1990840834483831,0.20017585763219492
