Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2022-12-19 ,7.769328886548895,7.860426976211739,7.166349405684111,7.452656269073486,6172900,0.0,0.0,0.0,0.16655706299252443,1.0,0.1391123984437405,0.8610112389496593,0.13898876105034075,-0.0023229029098715587,0.000617600862308853,-9.464162979253916e-06,1.5323561626013247,-1.5323561645983708,0.7853981651140094,-0.7853981661140094,-0.45191398247362347,-0.2624767998200049,0.7220224778993185,5.768453240166986,6.374645740007742,12.748194000535673,-0.1902885519017997,0.0,0.0,0.0,0.0,0.0,-0.0059103041887996356,-0.0059103041887996356,1.0172108028685947
2022-12-20 ,7.162994902616089,7.354938968874243,6.55226469039917,6.55226469039917,8523900,0.048,0.0,0.0,0.15655706299252442,1.0,0.08898767216995705,0.9135634743829998,0.08643652561700019,-0.06429108606038288,0.00040178030297714583,-1.2422184308200492e-05,0.7853981640274579,-0.7853981650274579,0.9693415850378949,-0.9693415863975393,-0.02916875583377813,0.21137261331992266,0.8271269487659996,6.293335646387023,6.587862753189583,13.159796756379164,-0.35138698634414306,0.0,0.0,-1.0,-0.9989677721095195,0.0,-0.17513169925167993,-0.02847315686385034,6.172443203696225
2022-12-21 ,6.66568522649269,6.787831592526549,6.413540816418156,6.534814357757568,7611300,0.0,0.0,0.0,0.14655706299252444,1.0,0.07756967471867207,0.9224726557707978,0.0775273442292021,-0.0013334016381645812,0.0009749394480885384,-1.1800372625730555e-05,0.882094011672092,-0.8820940128642805,0.7853981637116682,-0.7853981647116681,-0.5756919113919329,-0.2732615777790774,0.8449453115415957,6.035986974170804,6.484957814515825,12.961100349658635,-0.3385750124615218,0.0,0.0,-2.0,-0.9686189950801309,0.0,-0.00367676348617167,-0.025166971080159854,0.1466776131194317
2022-12-22 ,6.421394514760218,6.465017868393092,5.470399830800409,5.662343502044678,16402900,0.0,0.0,0.0,0.13655706299252443,1.0,0.05713619749244421,0.9447678092464256,0.05523219075357438,-0.0715306685164962,0.0006054549126802438,-1.794895587614112e-05,0.7853981637791155,-0.7853981647791155,1.3308907821791778,-1.3308907840662598,-0.014191186536558334,0.28075036242768725,0.8895356184928512,6.04145863649837,6.487177614234688,12.965385635623516,-0.48221750557627446,0.0,0.0,-3.0,-0.3331361424722702,0.01517438851469427,-0.20349370635065844,-0.048943869116226335,4.166207756114393
2022-12-23 ,5.732140555416841,5.88046042954014,5.365702289404756,5.505297660827637,14899400,0.0,0.0,0.0,0.12655706299252445,1.0,0.06362091766087692,0.9367585643336536,0.06324143566634646,-0.014062579458511977,0.001167784787267479,-1.743492016312305e-05,1.2410198378330697,-1.2410198396233358,0.7853981634275917,-0.7853981644275917,-0.4743478442483843,-0.23007832885591298,0.8735171286673071,5.843022003801233,6.405749435605757,6.405749435605757,-0.15148509669689486,0.0,0.0,-4.0,-0.1929455679044341,0.3177414263039304,-0.03955524231207937,-0.04769205220900674,0.8311312598659821
2022-12-27 ,5.122282678301574,5.269730568312187,4.541216453518221,4.563028335571289,21986900,0.0,0.0,0.0,0.11655706299252444,1.0,0.051881188267952974,0.9504640705706408,0.0495359294293592,-0.09358748669772543,0.0008309975230228829,-2.3416743705954375e-05,0.7853981637527963,-0.7853981647527962,1.3935698029911188,-1.3935698049289553,-0.11065133936744724,0.1818482524404685,0.9009281411412815,5.847289122794783,6.4075208148184455,6.4075208148184455,-0.3394859159777237,0.0,0.0,-5.0,-0.14194751125502594,0.07009528728391805,-0.2684163530376979,-0.07712195898616557,3.4849328239743937
2022-12-28 ,4.6546381043088,5.00798902761589,4.510680259105605,4.78114652633667,24315000,0.0,0.0,0.0,0.10655706299252443,1.0,0.05452336509625532,0.9454766349037447,0.05452336509625532,0.023342691461666842,0.0015169609740036923,-2.2992906841949297e-05,0.9332478321253243,-0.9332478334167331,0.7853981635038869,-0.7853981645038869,-0.4559579567899953,-0.17265330871127402,0.8909532698074893,5.44423310876151,6.236005827324352,6.236005827324352,-0.26565950885216477,0.0,0.0,-4.0,-0.10582662630383546,0.025499028324704076,0.06647336919827758,-0.05797591522823982,1.148549771284528
2022-12-29 ,5.278455047343018,5.479123596647637,5.08651100051581,5.365702152252197,18027900,0.0,0.0,0.0,0.19939302833544992,1.0,0.1455657138562581,0.854434286143742,0.1455657138562581,0.05760957361560083,0.000675014737547125,-3.030093849853399e-05,0.7853981648077297,-0.7853981658077297,1.4546559005128126,-1.4546559024859564,0.14025740878576196,0.29810768278787864,0.7088685722874839,5.314841928136074,6.179044799286804,6.179044799286804,-0.14113645231393285,0.0,0.0,-3.0,0.11221528338114707,0.01806044247559524,0.1454003430143955,-0.030859080795888442,4.727070486249092
2022-12-30 ,5.243556920426635,5.531472613902587,5.230469540885315,5.4529500007629395,10648500,0.0,0.0,0.0,0.18939302833544994,1.0,0.1855353122948466,0.8144646877051533,0.1855353122948466,0.008064576555077278,-1.4632630957398294e-05,-2.5747802869841268e-05,0.9621067209171349,0.38687547609211104,1.119342354363063,0.3217505546176286,0.41547125821048464,0.13760692471236136,0.6289293754103067,5.073117610432255,6.06994431324074,6.06994431324074,-0.10719268415671983,0.0,0.0,-2.0,0.14615172478478358,0.10902095484249127,0.01942565967424458,-0.02415444873320404,0.807570353812764
2023-01-03 ,5.130136091176879,5.154565203680271,4.231489637534762,4.440883159637451,26121200,0.0,0.0,0.0,0.8450213629810486,-1.0,0.6500249452050922,0.6376382570637017,0.3623617429362983,-0.1022926933088218,0.00012059916444212565,-1.7502837867714645e-05,0.7853981643301632,1.030369704206789,1.2011121129356535,0.5448606321204439,0.06777180813208353,-0.17384972503920054,0.2752765141274034,5.06961357692959,6.068335956295778,6.068335956295778,-0.31223115870444274,0.0,0.0,-3.0,0.20070462133141964,0.016968220701818255,-0.21238590870336685,-0.04925197672922575,4.321004420094508
2023-01-04 ,4.510680259105605,4.850944219037968,4.4147082236277875,4.78114652633667,17732600,0.0,0.0,0.0,0.8350213629810486,-1.0,0.6423325367799141,0.6423325367799141,0.3576674632200859,0.036896798024487906,0.0011820979785169459,-1.5097107562817985e-05,0.7236173772272929,1.4251100082380856,0.32175055439694855,-0.32175055499694855,-0.5039697493487302,-0.28587077874040684,0.2846650735598282,4.794616075273989,5.939572184513194,5.939572184513194,-0.2169567311635331,0.0,0.0,-2.0,-0.18948249233822817,0.02727644827331803,0.07680374369210576,-0.032444547339714885,2.3745499631030786
2023-01-05 ,4.5848406514044955,4.663362851786804,4.37980960635057,4.580478191375732,13431900,0.0,0.0,0.0,0.8250213629810486,-1.0,0.6346401283547359,0.6323492524734122,0.3676507475265878,-0.021435203932205115,0.00028992987458329914,-2.3731072064618352e-05,0.9308973450629584,-0.930897347636776,0.7853981635103727,1.1486107470881946,0.27643663291411724,0.3902031911314237,0.26469850494682445,4.667484805045055,5.878265590029993,5.878265590029993,-0.2494583494438214,0.0,0.0,-3.0,0.20306794000905326,-0.1950935568348239,-0.04438106137818482,-0.034036082544844214,1.3077838704434517
2023-01-06 ,4.118067276607815,4.831749582934856,4.048269589618585,4.746247291564941,23674300,0.0,0.0,0.0,0.8150213629810485,-1.0,0.736712098124258,0.736712098124258,0.263287901875742,0.017773558414731293,0.0005066901871321913,-1.8541420638432442e-05,0.4636476107332141,-0.4636476115332141,1.2145789354302723,0.9017539276940378,-0.15720653115413658,-0.2168215820341269,0.47342419624851595,4.695289761454274,5.89177452244003,5.89177452244003,-0.21620296752680432,0.0,0.0,-2.0,-0.1980363296632011,0.19627521617364072,0.039605674695427424,-0.024217181579474664,1.642218207169552
2023-01-09 ,5.121411000632426,5.400602215504954,4.999265026137554,5.165034770965576,18455900,0.0,0.0,0.0,0.8050213629810485,-1.0,0.5952835475321082,0.5952835475321082,0.4047164524678918,0.04225361328216617,0.0001959413099499037,-1.858142665313237e-05,1.5129654996645052,0.7775674994836275,0.4636476098072971,-0.46364761060729703,0.1362115478753267,0.14670903951473163,0.19056709506421643,4.658158653229214,5.873721695169269,5.873721695169269,-0.12857661796958625,0.0,0.0,-1.0,0.20152780611353663,-0.20055213483612716,0.0860463505155192,-0.00951537730014215,9.138916877417127
2023-01-10 ,5.243557532565462,5.3657035103544315,4.850944837060239,5.112686634063721,15112500,0.0,0.0,0.0,0.7950213629810485,-1.0,0.5878889170923925,0.5873373696134995,0.4126626303865006,-0.005093360175752521,-0.0002235770109448074,-1.5404900919830017e-05,1.4340411645141675,0.32267034987348236,1.3323048505749344,0.19739555985979035,0.46813976418890174,0.16596410815678753,0.1746747392269989,4.549628464338715,5.8203612615851625,5.8203612615851625,-0.12963730611129626,0.006621415933963852,0.0,-2.0,0.3391330205927553,0.19978206788836886,-0.01034252074646044,-0.009625663092984588,1.0857533638868087
2023-01-11 ,5.322078350246216,5.566370658112272,5.217381825172338,5.383151531219482,16049400,0.0,0.0,0.0,0.7850213629810485,-1.0,0.5171074438146429,0.5171074438146429,0.4828925561853571,0.0257687754800156,3.0436940828700108e-05,-9.39621900763063e-06,1.4840585269592204,0.9837973992218386,1.2167994083487426,0.7853981635203652,-0.05056663282437452,-0.2593531985066381,0.03421488762928582,4.646073742478797,5.867824037873461,5.867824037873461,-0.08620988396219931,0.006146256910508974,-6.621521569020481e-05,-1.0,-0.3325755042134074,0.06880260723960933,0.051567720339988875,-0.0014665453019214601,37.73582937022358
2023-01-12 ,5.330803698019908,5.444224734637916,4.9818148369727755,5.400601387023926,15928000,0.0,0.0,0.0,0.7750213629810486,-1.0,1.0,1.0,0.0,0.0016181616860789323,-0.00023692692818182747,-8.736463180488263e-06,0.8621686010778944,0.16450823705559103,1.5147297800373245,0.09065988735663696,0.3089806118889985,0.1797736223566865,1.0,4.6000824225330526,5.845279099423621,5.845279099423621,-0.07912402856260796,0.005291228240971691,-9.423857797892907e-05,0.0,0.33697484810266976,-0.33585426240308136,0.0049939079235763045,-0.0006051515385217582,9.885960039219409
