Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2022-08-09 ,5200.0,5310.0,5052.5,5160.0,6266,0.0,0.0,0.0,184.95,-1.0,0.2228313253012048,0.2228313253012048,0.7771686746987951,0.006338371526084837,0.7853981628987816,-0.7853981638987816,1.0206305457162548,-1.0206305471695554,0.07714849954627066,0.24036941954946767,0.17659914499701956,-0.5543373493975903,5.982707320444962,6728.975382302566,5061.789130782179,-0.12313486536326725,0.020136860325067528,4.1004320054011806e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 ,4780.0,4835.0,4525.0,4560.0,8618,0.0,0.0,0.0,269.99,-1.0,0.24544545454545455,0.2398443081552099,0.7601556918447901,-0.06172839506172839,0.5880026030874942,1.0516502102882028,0.9247603685488953,0.3871840737547271,0.11868834280580073,0.020769921629765035,-0.9999999853085428,-0.5203113836895803,5.964100044725124,6519.989983702108,5056.510886580699,-0.2304521449939684,-0.05365863981535058,-0.036897750070209054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 ,4545.0,4815.0,4470.0,4640.0,10184,0.0,0.0,0.0,269.98,-1.0,0.3214047619047619,0.3214047619047619,0.678595238095238,0.008695652173913044,0.8377194443583746,-0.8377194454628263,0.7853981628983961,-0.7853981638983961,-0.6908477840642098,-0.40476806343500527,0.9999999858003051,-0.3571904761904761,5.695937255318475,6519.6038298597705,4580.501529404329,-0.16359668784618994,0.03342772857388923,0.0435431841946199,1.0,-0.9699793983349255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 ,4570.0,4610.0,4320.0,4515.0,9530,0.0,0.0,0.0,269.97,-1.0,0.2726969696969697,0.27146953639208865,0.7285304636079113,-0.013653741125068269,1.2220253223336173,-1.2220253241000407,0.7853981629065392,-0.7853981639065392,0.1253184287405738,0.40808310640239176,-0.9999999552560581,-0.45706092721582264,5.657755605868447,6504.940457836021,4570.190871289509,-0.1886532775365933,-0.012528294845201682,-0.022978011709545457,0.0,1.0037948180647114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-15 ,4635.0,4640.0,4330.0,4390.0,9007,0.0,0.0,0.0,269.96,-1.0,0.5241941747572815,0.5226036939955992,0.47739630600440075,-0.01403705783267827,0.7853981628998873,-0.7853981638998873,0.9391056918069541,-0.9391056931095499,-0.18382361250399384,-0.15457102062228384,-0.013842745900981758,0.0452073879911985,5.763410183960422,6512.098083248306,4537.780095698246,-0.21372058155092044,-0.012533652007163568,-2.678580980942924e-06,-1.0,-0.9938216864573435,0.9868871081998185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-16 ,4400.0,4535.0,4340.0,4445.0,7879,0.0,0.0,0.0,269.95,-1.0,0.5453535353535354,0.5453535353535354,0.45464646464646463,0.00622524052065648,0.7853981629003054,1.2404989701777684,0.8960553839643753,1.4570043176776188,-0.18513503566440656,-0.0006557115802063584,0.9999999506472597,0.09070707070707074,5.804691199152263,6065.464541120276,4397.101974685355,-0.14999853854637127,0.031861021502274586,0.022197336754719077,0.0,-0.9936443899435221,-0.9988082522610274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-17 ,4520.0,4635.0,4297.5,4405.0,13499,0.0,0.0,0.0,269.94,-1.0,0.7881459854014599,0.7878089021519219,0.2121910978480781,-0.004519774011299435,0.39140512769132446,-0.39140512856452137,0.7853981629012944,1.3439974758943816,0.09876831118193546,0.141951673423171,-0.999999906933592,0.5756178043038438,6.392458643590751,5862.4549121839,4417.263476117674,-0.14430415269227492,0.0028471929270481727,-0.014506914287613207,-1.0,1.0027278690870007,8.86482569106839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-18 ,4420.0,4485.0,4255.0,4285.0,6997,0.0,0.0,0.0,269.93,-1.0,0.7011168831168831,0.6998014000757414,0.3001985999242585,-0.01380897583429229,1.5208379300759463,0.4636476086048061,0.8663022613965105,-0.8663022637187167,-0.0780541170296119,-0.08841121410577368,-0.5068104150276567,0.3996028001514829,6.8620261525694275,5867.521072607325,4397.06310300157,-0.170063988760327,-0.012879918034026036,-0.007863555480537104,-2.0,-0.9979844036675346,0.9981861295152614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-19 ,4450.0,4847.0,4420.0,4675.0,18763,0.0,0.0,0.0,211.99,1.0,0.35809121621621626,0.6419087837837838,0.35809121621621626,0.04352678571428571,0.7853981629007816,-0.7853981639007815,1.2946993064755208,-1.2946993083268965,-0.22191678000192094,-0.07193133148615452,0.9999999825588786,0.28381756756756754,7.010460021638419,5841.6599438012,4302.3634879584215,-0.06986059399201712,0.05010169738415494,0.03149080770909049,-1.0,-0.33124997039384185,-1.0003561363772677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22 ,5115.0,5345.0,4975.0,5275.0,13376,0.0,0.0,0.0,211.98,1.0,0.1944770642201835,0.8055229357798165,0.1944770642201835,0.06030150753768844,0.7853981628985282,0.15853405313161903,1.427790735613778,0.33734955947669887,0.6633788884534786,0.44264783422769977,0.16156214396331353,0.611045871559633,6.758015857054985,5837.600866473068,4312.118877747687,0.050104027273849466,0.05998231063293329,0.004940306624389178,0.0,0.33929405622951897,0.3333672166368464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
