Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-06-13 ,201.75,208.75,201.75,205.25,630,0.0,0.0,3.15,-1.0,0.252,0.252,0.748,0.0085995085995086,0.7853981629807816,0.22471116671306524,1.5707962917948965,0.10510574532369495,-0.4925481911877682,-0.19909104752722454,0.9999999418571462,-0.496,8.378396725681117,199.0783498951043,199.0783498951043,0.030530283028814123,-0.011821582921709133,-0.008742437160968489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14 ,205.0,207.5,201.5,206.5,1032,0.0,0.0,3.14,-1.0,0.3394594594594595,0.3394594594594595,0.6605405405405405,0.0030358227079538553,0.5880026028552598,0.7853981631474483,-0.4899573271257006,0.4899573257969809,0.4523494082754859,0.47244879973162707,-0.4781716365751247,-0.32108108108108097,8.061243751447613,196.4817926873561,196.4817926873561,0.049730643464409384,0.00960018021779763,0.010710881569753382,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15 ,207.0,210.5,203.75,204.5,785,0.0,0.0,3.13,-1.0,0.313,0.3125327883682935,0.6874672116317064,-0.004866180048661801,0.24497866307980531,1.0303768261419597,0.8960553825225634,0.5585993151413152,0.15686882140023461,-0.14774029343762565,-0.9999998734498198,-0.3749344232634129,8.064497587641563,196.50877833800004,196.50877833800004,0.03986087169554336,-0.004934885884433013,-0.007267533051115322,1.0,0.3337790961630813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16 ,204.5,205.0,200.5,204.5,700,0.0,0.0,0.99,-1.0,0.099,0.09899999999990344,0.9010000000000965,0.0,0.7853981629926864,0.046020116044186356,-0.06132651129475412,0.06132651100928075,-0.22578186224867203,-0.19132534182445332,0.9999997945000422,-0.802000000000193,7.999012559136479,195.96426118713754,195.96426118713754,0.042635673760410234,0.0013874010324334378,0.0031611434584332253,0.0,-0.3326095707442024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17 ,203.0,210.25,203.0,208.25,738,0.0,0.0,0.98,-1.0,0.098,0.098,0.902,0.009085402786190187,0.1923956012850157,0.7853981629641149,0.3184502356996023,1.1027141561874128,0.0,0.11289093112433601,0.9999998899333455,-0.804,7.997453825376185,195.95126357690543,195.95126357690543,0.06087330795613997,0.009118817097864867,0.0038657080327157145,1.0,-0.9999999989999999,-0.33319433345364186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20 ,211.0,212.25,207.0,208.25,1322,0.0,0.0,0.97,-1.0,0.0825531914893617,0.0825531914892812,0.9174468085107188,0.0,1.5232132225292254,0.4636476086769966,1.4288992712373993,0.8097835716165402,0.37559019918314174,0.18779509959157087,-0.9999998899333455,-0.8348936170214376,8.143419508842737,197.1610823709785,197.1610823709785,0.05471820941464664,-0.0030775492707466635,-0.006098183184305765,2.0,1.00396233730336,-0.33369521412789876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21 ,207.5,209.0,203.0,206.5,767,0.0,0.0,0.96,-1.0,0.08170212765957446,0.08156100020163715,0.9184389997983629,-0.004219409282700422,0.8519663267307943,0.048741851224768394,-0.024385409203188217,0.02438540915443673,0.0,-0.18779509959157087,-0.9999997630000561,-0.8368779995967257,8.132925263079947,197.07459165027836,197.07459165027836,0.046718117509636274,-0.004000045952505183,-0.00046124834087925976,1.0,0.3333333332222222,1.00198116815168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22 ,205.25,209.75,201.0,206.5,640,0.0,0.0,0.95,-1.0,0.08444444444444445,0.08444444444436158,0.9155555555556384,0.0,0.3893167214887402,0.7853981630224482,0.32175055417164217,1.0121970108445926,-0.17575643242520994,-0.08787821621260497,0.9999997630000561,-0.8311111111112768,8.071380933104978,196.5658411239972,196.5658411239972,0.049302967881645225,0.0012924251860044755,0.0026462355692548293,0.0,-0.33270642122594046,-0.3353145020405689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23 ,206.5,209.5,202.25,207.25,914,0.0,0.0,0.94,-1.0,0.08355555555555555,0.08355555555555555,0.9164444444444444,0.0018126888217522659,0.46364760876080613,0.6947382747540802,0.3028848681329785,1.3734007660604004,0.0,0.08787821621260497,0.9999994483336377,-0.8328888888888888,8.18176625951511,197.47648909432309,197.47648909432309,0.04830625932074522,-0.000498354280450003,-0.0008953897332272392,1.0,-0.9999999989999999,-0.33301987722408133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24 ,206.5,210.5,201.25,209.0,811,0.0,0.0,0.9299999999999999,-1.0,0.09789473684210526,0.09789473684210526,0.9021052631578947,0.004204204204204204,1.190289948234256,1.1902899490963248,1.0303768261419597,0.4636476089208061,0.07094790024381366,0.03547395012190683,0.39746676144454335,-0.8042105263157895,9.04705724386495,204.34332519352157,204.34332519352157,0.022532706087103074,-0.012886776616821072,-0.006194211168185535,2.0,1.000800095684712,-0.3336467888870297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
