Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2016-05-25 ,46.314325367392655,46.58977044093712,46.05199458154593,46.52418899536133,2055000,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.001128934442835186,-6.158521980916508e-06,-8.920458925624603e-07,1.0368518057566964,1.5488955322639821,1.5489142534185012,0.7853981634539388,0.3783578495996927,0.3854292846413119,-1.0,9.120225301609294,43.42470730993153,54.34154272628854,-0.04318641212343401,0.0,0.0,2.0,0.0,0.0,0.0034840737534297867,0.0034840737534297867,0.972098788451464
2016-05-26 ,46.42580900497559,47.03572588566869,46.39957542904285,46.93735122680664,1846600,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.004420665767578645,-8.085549522772843e-06,-4.982907002193443e-07,1.0714443500245807,0.9273563678997899,0.7853981646301179,0.8087071080817438,0.11116024613164528,-0.13359880173402372,-1.0,9.13610045803999,43.45094283925892,54.3742338155207,-0.034947714804693934,0.0,0.0,3.0,0.33349961788244187,0.0,0.013642887477882396,0.004838582250023468,2.7625109367810095
2016-05-27 ,47.00950004384624,47.075081492696214,46.69470208440501,46.963592529296875,1373100,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.00027945728169029933,-4.743363233359678e-05,-2.9045265090748546e-07,0.8906880925329003,0.14189705477809664,1.570782340259263,0.18127736887198817,0.45765904628921444,0.1732494000787846,-1.0,8.997721771990353,43.22120404694119,54.087967740496815,-0.029098806810795234,0.0,0.0,4.0,0.2003885778029001,0.0,0.0008624502392688099,0.00430843131525618,0.1956365377144799
2016-05-31 ,46.97015600480304,47.435790834208845,46.793080574572635,47.383323669433594,3876800,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.004448806140654406,-2.4386809277591185e-05,2.4757753468802395e-07,0.7266423417303736,0.7368105583728604,0.9922650881958429,0.12039912123721938,0.031289256085425196,-0.21318489510189462,-1.0,8.97801880958733,43.18829781523822,54.04696541403349,-0.019441141075459096,0.0,0.0,5.0,0.1428748082671424,-0.06655552003977089,0.013729733207381765,0.005564604900872925,2.423775964545381
2016-06-01 ,47.15152841872151,47.56874322783816,47.08530536961412,47.46940612792969,1929100,0.7,0.0,0.0,-1.0,0.0,0.0,1.0,0.0009075380189900098,-5.891623585271777e-05,2.90081152834636e-07,1.5344616915005924,0.0996686526666388,1.2710335581191023,0.3514342304289438,0.5198028795655488,0.2442568117400618,-1.0,9.087215397955028,43.37005504300494,54.27344287682595,-0.0218167044053926,0.0,0.0,6.0,0.1113283518072733,-0.02875688476787884,0.002800808684924117,0.005196098738746417,0.5288437438738286
2016-06-02 ,47.31710335898939,47.46942096679594,46.8535368178327,47.34359359741211,2248900,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0013269544353837243,-4.0068331266196965e-05,7.008965675766088e-07,0.5404195006627375,0.13196135065542022,0.8675706583974254,0.060315641496052265,0.1005832517894854,-0.2096098138880317,-1.0,8.989497727217008,43.207474903746316,54.07086072833033,-0.020722954668057927,0.0,0.0,5.0,0.09094556074451207,-0.015773228229934558,-0.004095195385045598,0.003957259522240815,1.0093501198522865
2016-06-03 ,47.79390542209904,48.548859341906024,47.68794954778152,48.323699951171875,3157600,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.010244947017990273,-9.749656312885718e-06,7.291960381056961e-07,0.8622054669293363,1.4266997860330748,0.4636476103266658,1.3156346120590159,-0.1461169209063902,-0.1233500863479378,-1.0,9.01874704122491,43.25626467439851,54.13165465610457,-0.0013584771591093783,0.0,0.0,6.0,-0.09085557219709241,-0.010191395531380612,0.03161755869633761,0.007645299412120388,4.0821609358135635
2016-06-06 ,48.270712902285,48.4892534946496,47.926350042114976,48.19124221801758,2032600,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0013724064914435753,-0.00011310670328897697,4.657389075962362e-07,0.9436948479615594,0.023251622808752394,1.524593193062976,0.030075821686920138,0.7865040727749901,0.46631049684069015,-1.0,8.87662231137723,43.018172474199034,53.834985213555996,0.001404217475520757,0.0,0.0,5.0,0.0913144923081542,-0.09090056647080225,-0.004235467760082583,0.006061197122493325,0.6874423388629652
2016-06-07 ,48.171372217272314,48.548849097523714,47.932965234745744,48.01243591308594,1911600,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0018586223354991552,-4.532472655979741e-05,1.4097287081533597e-06,0.3708615583796721,0.045423279420694886,0.9087508730930879,0.09691840103039272,-0.13944078322688044,-0.4629724280009353,-1.0,9.075002888472694,43.3498014030408,54.248205769074,-0.009975961357223175,0.0,0.0,4.0,-0.09085373493860614,0.0910850322526233,-0.0057360082666875955,0.00448823640393587,1.2501553454759102
2016-06-08 ,48.05217047975956,48.495875467735274,47.952838443826536,48.31044387817383,1620300,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0030938440143577555,-2.0262747130006053e-05,1.1915239045832896e-06,1.5705038786186523,0.28586759271034157,0.7853981635317812,1.2096946606940275,-0.19816432406738835,-0.029361770420253952,-1.0,9.50072636546236,44.04517999685487,55.114710490943175,-0.019668525251443518,0.0,0.0,5.0,-0.11101941185134984,-0.09108411362338018,0.009548101571388915,0.005162885092929609,1.8142333345290502
