Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-06-03 ,1403678.1043165468,1448312.6054406476,1398547.7018884893,1426251.875,3,0.0,0.0,0.0,34373.35660651642,-1.0,0.3582846691988767,0.3577701053812301,0.6422298946187698,-0.005010606520668807,0.46364760860082305,-0.4636476094008231,0.8427937972984242,1.2753554878207405,0.0,0.0750683350598622,-0.9999998004234025,-0.2844597892375397,6.821384064926397,103985.49485655337,1440684.9325849556,1.3042425438141825,-0.0041708811104470556,-0.0019042514999417781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06 ,1418043.1019607843,1444208.1519607843,1402651.8960784313,1439077.75,1,0.0,0.0,0.0,34373.34660651642,-1.0,0.3828549082847243,0.3828549082847243,0.6171450917152757,0.0044762301998674935,1.185937566493434,-1.1859375682115414,0.7853981628974606,-0.7853981638974606,-0.1224844342562216,-0.0612422171281108,0.9999998945907974,-0.23429018343055136,9.604243984631953,116546.22946490913,1426304.1187026468,1.2611928065328086,-0.021524868640686923,-0.008676993765119934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07 ,1430868.9755794702,1430868.9755794702,1386747.5227649007,1394443.125,3,0.0,0.0,0.0,34373.336606516415,-1.0,0.44078559394210426,0.4390172079089807,0.5609827920910192,-0.015752354391954146,1.3491384248005032,-1.349138428607172,0.7853981628974619,1.3491519734258328,0.13742791553458536,0.12995617489540348,-0.9999999505650063,-0.12196558418203851,9.469626723200081,115999.19123036735,1426267.624298404,1.2320506824485518,-0.014571062042128435,0.0034769032992792437,1.0,0.3339890431950495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08 ,1392904.0090959205,1409321.2939176774,1386234.4871370818,1395982.25,2,0.0,0.0,0.0,34373.32660651642,-1.0,0.5537108331542648,0.5537108331542648,0.44628916684573516,0.0005515736108871931,0.8728925967066212,-0.8728925978807184,0.7853981628974798,-0.7853981638974797,-0.4492423295282743,-0.29333512253142985,0.9999999386650912,0.10742166630852967,9.52901536280298,116241.1597724375,1394515.2612656134,1.2433689945851818,0.005659156068315019,0.010115109055221727,2.0,-0.3309494834152946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09 ,1423173.4553571427,1440616.8214285714,1390338.8839285714,1393417.125,6,0.0,0.0,0.0,9747.835849101199,1.0,0.16814248122391937,0.8319145494808365,0.1680854505191635,-0.0009195976105071007,0.7853981628974714,-0.7853981638974715,1.5469915042378857,-1.5469915062367525,0.022379644741503748,0.23581098713488902,-0.999999320269928,0.6638290989616731,9.446371661691149,115904.16570489621,1394500.9124852607,1.242986595928936,-0.0001911993281229485,-0.0029251776982189837,1.0,0.33341465302346884,-0.33246926330517207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10 ,1438051.5678107445,1474990.4593135533,1438051.5678107445,1461138.375,5,0.0,0.0,0.0,9747.825849101198,1.0,0.10982726694401833,0.8901727330559817,0.10982726694401833,0.023723921290022213,1.4565407208681094,0.32175055409665176,1.195955120275944,1.1959501870478824,-0.048984608813751856,-0.035682126777627804,0.9999999594213812,0.7803454661119633,9.131424858617557,114601.59168623362,1393506.1593250274,1.2964511396936487,0.026732271882356384,0.013461735605239666,2.0,-0.33319742951244874,0.33218206821938173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13 ,1493972.9685230025,1493972.9685230025,1432921.188559322,1483199.125,6,0.0,0.0,0.0,9747.815849101198,1.0,0.09047664050678784,0.9095233594932122,0.09047664050678784,0.0074926023256505075,1.2981891129981664,0.19575496130175515,1.5457154612270594,0.14189705446416684,0.9614405856448196,0.5052125972292857,-0.5199591935427216,0.8190467189864243,8.891599585165904,113589.4791745615,1393517.0154299808,1.3158681316126621,0.009708495959506735,-0.008511887961424824,3.0,0.33669774024829185,-0.3333060412679588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14 ,1495512.1340304182,1527320.6253888696,1473964.4463359832,1484225.25,7,0.0,0.0,0.0,9747.805849101198,1.0,0.07116135147052742,0.9288386485294726,0.07116135147052742,0.0003457965125059,1.5587400509877578,0.2442715031372991,0.7449596272929466,0.2186689456621822,0.47055886608595315,-0.24544085977943322,-0.9117684681450924,0.8576772970589452,8.642356469758083,112518.14815618875,1393446.7714350077,1.3213231109131343,0.002727489650236059,-0.0034905031546353382,4.0,0.20065526807578737,0.3349475848803703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15 ,1454981.7976848653,1491920.6867657222,1452929.6371803733,1484738.125,2,0.0,0.0,0.0,9747.7958491012,1.0,0.10326116528324539,0.8967388347167546,0.10326116528324539,0.00017274547888284408,1.3140879509818093,0.1022066877828852,1.3821537733838836,0.08314123180568463,0.03755169575498279,-0.21650358516548518,-0.33372552806006806,0.7934776694335093,8.71852900102735,112847.72558199373,1393436.5736029036,1.3202098495310832,-0.000556630691025517,-0.001642060170630788,5.0,0.1428789994275894,-0.06802123608625224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16 ,1513981.671556783,1562720.49188816,1482686.2185018985,1486277.5,7,0.0,0.0,0.0,9747.7858491012,1.0,0.07509890730619584,0.9249010926938042,0.07509890730619584,0.0005181309001025534,0.3217505540966506,1.1246948687285012,0.5112294332373578,0.8675709196197839,0.014321027017789367,-0.01161533436859671,0.4999228976449227,0.8498021853876083,8.73802960059112,112931.78930863098,1393486.655869366,1.3208558143228712,0.00032298239589401145,0.0004398065434597642,6.0,0.1111196057698607,-0.028888134324098994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
