Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2016-06-13 ,49.85992813110352,50.42150830984353,49.56404155919487,49.715003180403656,4552604,0.0,0.0,0.5415835169071488,-1.0,0.39861442858403584,0.39861442858403584,0.6013855714159642,0.0004239207329080041,4.848686861114141e-05,1.2110146779780678e-06,0.31628750072359907,1.1819360643982741,0.19739555987873583,1.2806110885669182,-0.7713379264725718,-0.23225466675333298,-0.20277114283192832,10.582707597746925,45.721974194124456,57.204359262097526,-0.02538692554502456,0.0,0.0,5.0,-0.11074277739243822,-0.09091931014838334,0.0008653312515172091,-0.0010012533500843616,0.9601420637562235
2016-06-14 ,49.81163787841797,50.02902216980243,49.51574800771609,49.72105895422206,3917612,0.0,0.0,0.5315835169071488,-1.0,0.37782454526725995,0.37777408218269415,0.6222259178173059,-0.0004844937690749324,1.026841570449112e-05,4.231570309782407e-07,0.3217505546952076,1.2241094361227356,0.6292600172764024,1.2893475029977812,0.0532392978322238,0.4122886121523978,-0.2444518356346117,10.665885580007577,45.84596737417057,57.35889288906908,-0.029058919564282786,0.0,0.0,4.0,0.11113194864936068,-0.00997221642310478,-0.0009980837461617356,-0.0010008307362280116,1.1079592491936332
2016-06-15 ,50.01091384887695,50.500034992115935,49.97468419583437,50.03507015508444,3704511,0.0,0.0,0.5215835169071488,-1.0,0.5299100010198522,0.5299100010198522,0.4700899989801478,0.0019963021081988177,1.546323009676017e-05,3.949162284589556e-07,0.12435499473726737,1.4331582138573096,0.7932786547903505,1.2965578048025694,-0.0713455203121415,-0.062292409072182656,0.05982000203970439,10.65621927286983,45.83159161860073,57.34097620080456,-0.024753297291590506,0.0,0.0,5.0,-0.11108726084471097,0.11093736302089946,0.003999749979533719,-0.0003340866407931142,17.08662214119557
2016-06-16 ,50.071285247802734,50.12563131365276,49.31043391754605,49.715012677679255,3736365,0.0,0.0,0.5115835169071488,-1.0,0.43004628008773255,0.43004628008773255,0.5699537199122675,0.0006032181493880076,-9.321487358505919e-06,1.8372701074013966e-07,0.935775999382093,0.295550925624032,0.7853981637690849,0.30286666048158584,0.2885818114296478,0.17996366587089463,-0.13990743982453496,10.936633387458063,46.24508132761457,57.856321665062566,-0.03251122153658432,0.0005900705966353198,0.0,6.0,0.1112089862541407,-0.11110960474703582,0.0012182630187340387,-0.00012710668618949383,44.94326640363072
2016-06-17 ,50.45170211791992,50.512088049083445,49.811622782625946,49.950507860959966,4619372,0.0,0.0,0.5015835169071488,-1.0,0.41741088699576395,0.41741088699576395,0.582589113004236,0.0037843768881753895,-9.08183122679413e-06,2.84746161825753e-07,0.17558845580612434,0.9420447347391705,0.09966865254120724,1.4801190375172324,0.08823349402476961,-0.10017415870243909,-0.16517822600847204,10.904100531641221,46.1974810797428,57.79699511943983,-0.023914545705415752,0.0007188800007225421,-5.900800103530974e-06,7.0,0.09093334355102897,0.11114812354942584,0.007672241107618837,0.0009128063529849504,7.575230037812413
2016-06-20 ,50.75364303588867,51.532610875723755,50.741566487049305,51.03141327172966,4058382,0.0,0.0,0.4915835169071488,-1.0,0.22121708853928154,0.22121708853928154,0.7787829114607184,0.0029834483298275404,-4.1852093135071946e-05,3.1008763723376717e-07,0.8844038471900464,0.21287225728896608,0.7975188853595376,0.16514867757601964,0.4759538628118665,0.19386018439354846,-0.5575658229214369,11.218283585431085,46.65321422991258,58.365006654457446,-0.0277457681968941,0.0007234003001822948,-1.0109649460570651e-05,8.0,0.0770511523817713,-0.010137821351555866,0.006918668640419989,0.0017135879913096222,3.8149065132615387
2016-06-21 ,50.8985595703125,51.05556109736919,50.65098233422421,51.01329157870694,2987033,0.0,0.0,0.4815835169071488,-1.0,0.21671699687772436,0.21671699687772436,0.7832830031222756,0.001425611356255921,-5.309249584950858e-05,6.409794644883031e-07,1.310562365660056,0.02438540917222834,-0.02675953296165463,0.026759532902950692,0.44689120152113676,-0.014531330645364882,-0.5665660062445512,11.098032799775304,46.47982192664463,58.14889362306855,-0.02117794299153393,0.0007836009742170852,-1.2729955809453367e-05,9.0,0.0667542887087025,-0.006941095584628833,0.003321212612246336,0.0019279379407678508,1.637728919351844
2016-06-22 ,50.65702438354492,50.989140671207146,50.65702438354492,50.868371985924064,2797301,0.0,0.0,0.47158351690714884,-1.0,0.27401904684784323,0.27380872154500707,0.7261912784549929,-0.0023783545656861325,-4.386710805216395e-05,9.381870368867201e-07,0.7215083077615015,0.9961908762129155,1.3582163471958548,0.7853981634931406,0.18631971068662237,-0.13028574541725718,-0.4523825569099858,11.290904391187986,46.75731792702433,58.49476095719649,-0.0318760794638496,0.0007561438029506005,-1.522556257147597e-05,8.0,0.05886056731048196,-0.005148431836534406,-0.005251796950173094,0.0009706399553090581,4.90528764981228
2016-06-23 ,51.87076568603515,51.88284223455465,51.055565017095745,51.07972131831316,3781155,0.0,0.0,0.4615835169071488,-1.0,0.37470455591851876,0.37470455591851876,0.6252954440814813,0.011838168965375402,-4.279891364824166e-06,1.000457171189895e-06,1.1751314835163416,0.7853981639455507,1.3109786301727124,1.5328184746159947,-0.3236496219553054,-0.2549846663209639,-0.25059088816296254,10.719684346527247,45.92581588715911,57.45840947789531,0.009710965267637935,0.000856419671441237,-1.6735705024205894e-05,9.0,-0.05876135512043962,-0.003946860699110266,0.02442362342572523,0.0040977044180312144,5.81832854186057
2016-06-24 ,49.60631561279297,50.753632369921384,49.26211962440109,50.19808881080937,6810892,0.0,0.0,0.4515835169071488,-1.0,0.17231259621203782,0.17085025624029682,0.8291497437597032,-0.02231489164113681,-0.0001271287248988469,6.728821049957667e-07,-0.7853981644569191,0.7853981634569192,-1.1513206914311453,1.151320689762902,0.9104948681557831,0.6170722450555443,-0.6582994875194064,10.65824199897826,45.83460055386849,57.34472627370296,-0.03294192296436335,0.004725587620734578,-1.9024782764530226e-05,8.0,0.05912583565203534,-0.05881096121546079,-0.05465443563399011,-0.003735914255571629,15.031827428338923
2016-06-27 ,47.903465270996094,49.10512505422446,47.788733258650225,48.827354837499705,5675836,0.0,0.0,0.4415835169071488,-1.0,0.10785827136162124,0.10709265885837935,0.8929073411416206,-0.017463379841108562,0.0006690053173706982,1.7561292601228128e-06,0.0989402803204084,1.1638702018046427,0.062418809968414056,1.564058698157262,-0.9719431760689056,-0.9412190221123443,-0.7858146822832413,10.537106754426508,45.65371620359376,57.119289459050556,-0.06392559867300394,0.024197945221869518,-5.93116132370288e-05,7.0,-0.05822145601857517,0.058943595386237474,-0.046276944472180455,-0.009408051617786139,4.9717111993398175
2016-06-28 ,49.03266525268555,49.03266525268555,48.11481236770903,48.24765759858692,6699056,0.0,0.0,0.4315835169071488,-1.0,0.10541573745281367,0.10541573745281367,0.8945842625471864,0.01164890712667335,0.0002420938468014859,-5.700631311456117e-06,0.04164257908222555,1.1752243496700465,0.04658527505805879,1.2823664040627711,-0.8676904297859234,0.0521263731414911,-0.7891685250943727,10.25167229443806,45.22183904828624,56.58105246612325,-0.03114043719271271,0.0431153326133318,-0.00027447291635235136,8.0,-0.06613668858061209,-0.05867364583530525,0.030937021139314045,-0.004028708583506115,7.874603188741677
2016-06-29 ,49.90220260620117,50.01089472795119,49.262120013742226,49.521776975898234,4210557,0.0,0.0,0.8957696737267307,1.0,0.3021248413888465,0.6978751586111536,0.3021248413888465,0.008788987869836425,3.240046644349857e-05,-5.050063324380989e-06,0.5645800505565246,1.078106756162592,0.07982998570203112,0.1398213908424765,0.6502453358951297,0.7589678828405265,0.3957503172223071,10.256356492880919,45.22899196263211,56.58996680099169,-0.013719858220658911,0.0010340586234916158,-0.0005738309713995964,9.0,0.06700390975437912,-0.003957616281018459,0.018972551892841007,-0.0009618738533264987,22.013142433332114
2016-06-30 ,50.071285247802734,50.083361795305166,49.39497295424124,49.90220717441236,5201505,0.0,0.0,0.8857696737267307,1.0,0.3860187649448422,0.6139812350551578,0.3860187649448422,0.0016912748092622518,-0.00023167337631855667,-3.2272196888230925e-06,1.0662756555604453,0.4297674104283753,0.7853981631762413,0.37254529633955413,0.4862581990791235,-0.08199356840800309,0.22796247011031556,10.195507614753204,45.13590050433968,56.47395177487662,-0.008281030576446309,0.0008298906596242255,-0.0051976330155320055,10.0,0.05904911505215295,0.0665702991674956,0.003470821182061321,-0.00037084784860812273,12.81465294960896
2016-07-01 ,50.43962478637695,50.74155123331118,49.89012115221515,50.08939215860688,2548173,0.0,0.0,0.8757696737267306,1.0,0.3334056861133665,0.6665943138866335,0.3334056861133665,0.0036646722077131864,-0.0001361021956384891,1.097992176627998e-07,1.1035218292050117,1.3559669296904064,0.7853981631985457,1.1902754735957715,0.10573396504677478,-0.19026211701617435,0.33318862777326697,10.442583576871508,45.511587167321146,56.942155782790024,-0.009224376887372208,0.0006699917496325379,-0.0002290394146422314,11.0,0.052670876547576156,-0.003977397351113084,0.007739954412148296,0.0007105924528260665,9.548515268262808
2016-07-05 ,50.14374542236328,50.66909604162698,50.059206389570406,50.30074694100404,3534670,0.0,0.0,0.8657696737267306,1.0,0.5852044098264887,0.41511345481761447,0.5848865451823855,-0.0029416330293927785,-0.00016765604315415662,8.583697837976808e-07,1.558357617335952,0.28696783695469014,0.7853981633264694,0.3738403812466623,0.22987817481481812,0.06207210488402167,-0.169773090364771,10.684131626763373,45.87307885783054,57.39268233290585,-0.02300382949469192,0.0005946949114951355,-0.00017989525127245855,10.0,0.04769583965430515,-0.0031891192522883957,-0.005968256304873809,-0.00017992071486725025,74.67721372096322
2016-07-06 ,50.82610321044922,50.916678924694594,50.10148147559435,50.40340799949514,4323089,0.0,0.0,0.8557696737267306,1.0,0.5623751830794064,0.43762481692059363,0.5623751830794064,0.006758035169166229,3.1453428230151642e-06,1.7895084053641878e-06,1.0999429370686535,0.4523947479773626,0.7853981633992756,0.6997176748133559,-0.18146935010288218,-0.20567376245885016,-0.12475036615881274,9.416800695945126,43.90979723631593,54.946007127412514,0.03416582467772927,0.013841424318351114,-0.0011335150660742432,11.0,-0.047556738940089154,-0.002487518446635504,0.013621379768732116,0.0016602526829459987,7.738309335188779
2016-07-07 ,50.91062927246094,51.18839942478806,50.70531839138454,50.90458939776793,4921497,0.0,0.0,0.8457696737267306,1.0,0.6514548472344047,0.3485451527655953,0.6514548472344047,0.0008308313029998041,-0.00025144888256845775,7.196512547763554e-07,0.7853981634149592,0.45383837436943925,0.7916888176587025,1.2340813637725765,0.40210066627258334,0.2917850081877328,-0.30290969446880944,9.12171273831224,43.4271667887921,54.34460738549817,0.04685642999855661,-0.007570053054755798,-0.00510570974152634,12.0,0.047759939497676616,-0.04762628929719715,0.0017384796090748058,0.001670682939763173,0.9818130451447877
2016-07-08 ,51.78622055053711,52.172682874414576,51.242753501839594,51.32729253571005,5619918,0.0,0.0,0.8357696737267306,1.0,0.3954478224480236,0.6045521775519764,0.3954478224480236,0.008525979906738005,-0.00015582022516269853,2.892966404082134e-06,0.78539816361745,0.2766857364055885,1.1036697312813284,0.12709459190071928,0.055154615442546455,-0.17347302541501844,0.2091043551039528,9.020183780852859,43.25865847535771,54.134637431004855,0.06778828206648105,-0.00027100617848054205,-0.0007281595927127392,13.0,0.043494230729737585,0.047658339218882885,0.01742611548443415,0.003771407279052637,4.501235397970956
2016-07-11 ,52.19684982299805,52.293465423680786,51.65338266341188,51.87077016808209,4482080,0.0,0.0,0.8257696737267307,1.0,0.37672250038491956,0.6232774996150805,0.37672250038491956,0.003949001226698218,-0.0003428653707094725,3.0159930062671502e-06,-0.785398164405432,0.785398163405432,-1.0710165267223324,1.0710165251816597,0.4952288226114587,0.2200371035844561,0.24655499923016094,8.717821697926722,42.7490564206161,53.499667089854626,0.08751086766420434,-0.0007236119960065425,-0.0011353953849482102,14.0,0.04014887291545197,-0.002132854383969516,0.008139278285186076,0.004353790079870429,1.8274948165996334
2016-07-12 ,52.070030212402344,52.776538695298605,51.955301406716146,52.48064885669357,6801851,0.0,0.0,0.8157696737267307,1.0,0.39385944227426617,0.6062693859802123,0.39373061401978776,-0.001216298124127678,-0.0001991052470379382,5.1245017420205376e-06,-1.2847241170071846,1.2847241151664428,-0.785398165115092,0.785398164115092,0.26624740112161516,-0.11449071074492176,0.21253877196042453,8.809935409275326,42.90556181041472,53.69467149995994,0.08143193096944003,-0.0012045781434529986,-0.000886355583070313,13.0,0.03710136812043513,-0.0016726789071428057,-0.002487746895211327,0.003441585149859528,0.7024388204558628
2016-07-13 ,52.051815032958984,52.36749888937062,51.638994213107274,51.997174283013024,8687491,0.330697,0.0,0.004388450304608113,-1.0,0.0028611896394117797,0.002860968624074416,0.9971390313759255,-0.00017494099725600925,-4.758404574664388e-05,4.831223276793738e-06,-0.785398164932488,0.7853981639324881,-1.0122000668979132,1.0122000654597056,-0.07911763440287023,-0.1726825177622427,-0.9942780627518512,8.90060033089302,43.0585222011223,53.88526162674661,0.07753107883524626,-0.0014486071592303307,-0.0005696478338420256,12.0,-0.03701705496665464,-0.0015237523975084218,-0.0005375521995400507,0.0029110335032729176,0.1785274720310302
2016-07-14 ,53.58774948120117,55.00226588688139,53.33884446049384,54.6683716578274,14672407,0.0,0.0,2.2157271915827845,1.0,0.658801133687899,0.34119886631210095,0.658801133687899,0.014539386406087536,-3.7208794449506865e-05,3.418646167413532e-06,0.3217505548300671,1.305696295391808,0.4069902334754701,0.8012907838677495,-0.0108696932995215,0.03412397055167436,-0.3176022673757981,9.164273674520716,43.49742610966399,54.432155030181136,0.09649207209661828,-0.0016169420701458441,-0.0003061136071884631,13.0,-0.03999690129491933,-0.037059211543544884,0.03055774788335124,0.00659726208728336,4.562722420759632
2016-07-15 ,53.11422348022461,53.89736895228819,53.096009895842855,53.72738408835889,5880453,0.0,0.0,2.2057271915827843,1.0,0.6558278383463488,0.34461939087419835,0.6553806091258016,-0.004437837350465381,-0.00016844100343093113,2.7546389923624706e-06,-0.7853981640872184,0.7853981630872184,-0.9978300316077369,0.9978300301955403,0.6500018257865351,0.3304357595430283,-0.3107612182516033,8.993691464177038,43.21447695583792,54.079585537425416,0.09412859370209865,-0.00193380334109202,-9.128321007804352e-05,12.0,0.040251331256315165,-0.0014899231641323472,-0.009307708058025355,0.004476599401242198,2.033760712265754
2016-07-18 ,53.18100357055664,53.39955692415694,52.798537617778145,53.2417133723394,4915933,0.0,0.0,2.1957271915827845,1.0,0.6528545430047988,0.34714545699520116,0.6528545430047988,0.0006282510718955224,-6.062753009471929e-05,3.634053450873217e-06,0.605548569387248,0.7853981632242735,1.2634011717747926,0.8097847462540464,-0.28763592542797367,-0.4688188756072544,-0.3057090860095977,9.001552687063699,43.22759642682447,54.09593288585821,0.09508220544314742,-0.002142419051591993,0.00014498398838707184,13.0,-0.03992084823339117,0.04012411627561725,0.0013156759711880363,0.004055142943901643,0.3166379566120601
2016-07-19 ,53.15671920776367,53.43597913269214,52.93816586127882,52.93816586127882,3152562,0.0,0.0,2.1857271915827843,1.0,0.9918315348707737,0.008169284588803791,0.9918307154111962,-0.00022837016026376432,-7.223581398783309e-05,3.4262976340197e-06,0.6602006886393842,0.8435026462223955,0.9148513141506084,0.7853981633286525,0.05018808613450481,0.16891200578123924,-0.9836614308223923,9.161291405580656,43.49251023714287,54.42602951796515,0.08852888249854324,-0.0023454504762685934,0.0021321221771587583,12.0,0.040011113552754676,-0.04008608974485317,-0.0006961109073934941,0.003421642430395625,0.1976665493876652
2016-07-20 ,53.34492492675781,53.63632944606141,53.27207379693191,53.42384832630389,2033781,0.0,0.0,2.1757271915827845,1.0,1.0,0.0,1.0,0.0017671625684615657,-5.068003849344009e-05,3.429278262302071e-06,0.7853981639811307,1.414208419847172,1.2411716302100224,1.0265249976021915,-0.020160341646790078,-0.03517421389064744,-1.0,9.693996530451598,44.353886927450226,55.49940422399421,0.07249252881983574,-0.002431330952258929,4.2845709513295576e-05,13.0,-0.039995954560201795,0.03996598089307292,0.005453748675926768,0.0036925899297997776,1.4380011487861248
2016-07-21 ,53.36313247680664,53.50276245093989,52.974597456846794,53.138510064386814,2784921,0.0,0.0,2.1657271915827843,1.0,1.0,0.0,1.0,0.00017062957092329117,-5.6534725539200196e-05,3.1298036489741673e-06,0.7646598528928694,0.3947812817822961,1.373432222827312,0.2449786635962377,0.16903109765183075,0.0945957196493104,-1.0,9.689575590990508,44.34687240342314,55.49066299366132,0.07299162560204984,-0.002359544369440264,4.966911543921195e-05,14.0,0.040031202402699174,-0.04000353405647823,0.0005265903732371246,0.0032704566555914237,0.15623709990856488
2016-07-22 ,54.69872283935547,54.8504941134979,53.44204676765955,53.44204676765955,5673750,0.0,0.0,2.1557271915827845,1.0,1.0,0.0,1.0,0.012359498720813399,-4.3608691596403356e-05,2.8623414861550706e-06,0.8390868567009614,1.349958226703129,0.4636476099454509,1.4489342782667975,0.01700900515376235,-0.0760110462490342,-1.0,10.53151858729823,45.645337727199006,57.10884741141916,0.0689100999201993,-0.00236756115639259,5.412896069704785e-05,15.0,0.037039833919444654,0.040013578481450485,0.03814340626422151,0.007920183270075435,4.755927013107114
2016-07-25 ,54.844425201416016,54.868707832211534,54.49231094806831,54.595516960993066,3542460,0.0,0.0,2.1457271915827842,1.0,1.0,0.0,1.0,0.0013300910615268889,-0.0001574622040546861,2.5656348755030643e-06,1.4586560206456054,0.16514867737278696,-0.4479480807279383,0.44794807847685447,0.8651455512356395,0.4240682730409386,-1.0,9.061382982889985,54.22003307886554,54.22003307886554,0.011450090232924133,-0.002354605505288211,5.8092409633594926e-05,16.0,0.034667615204420646,-0.0014956842416272605,0.004104875519165949,0.0074114755699541705,0.5464805790736258
2016-07-26 ,54.18270492553711,54.710873138526296,53.9520102451616,54.26162187305909,5646347,0.0,0.0,2.1357271915827845,1.0,1.0,0.0,1.0,-0.006069317564429949,-0.00010577895922682848,3.4798134702631673e-06,1.444309076249918,1.4499931651037865,-0.1418970548774637,0.1418970545974637,0.20352902980486384,-0.3308082607153878,-1.0,11.530491025540409,47.09758368544494,58.918873329681105,0.028170176564663973,-0.0018038212232396812,6.1392354979655e-05,15.0,0.03227701767587248,-0.0011861093575120038,-0.018730892800431578,0.003925826453902738,4.652682626761861
2016-07-27 ,54.4680290222168,54.577304083573445,54.07949403900979,54.21912077857239,5351733,0.0,0.0,2.1257271915827842,1.0,1.0,0.0,1.0,0.002626066905511096,-1.005440598182092e-05,3.4553734081612857e-06,1.1972595004254725,0.7853981633113176,0.6405070772976993,1.0063401046314984,-0.526406708420458,-0.36496786911266094,-1.0,10.571547806223137,45.70528805048057,57.18356331105289,0.06337365316279961,-0.0016824620352646575,6.742722713959957e-05,16.0,-0.032170536283048605,-0.0011952987642740824,0.008104465975246656,0.004482978390081927,1.7683840693610116
2016-07-28 ,54.795860290527344,54.97191419696544,54.40731886713709,54.44981508198251,3240195,0.0,0.0,0.25104105843914737,1.0,0.2461418626677019,0.7538581373322981,0.2461418626677019,0.0030003624287270347,-5.162001302041305e-05,2.4007667140592823e-06,1.1093806868941105,0.785398163362763,0.9156485729390954,1.1277065188558304,0.25140042023395964,0.38890356432720885,0.5077162746645962,10.9335849401717,46.2406250937658,57.85076763107159,0.057751916144900065,-0.0019221614693343183,6.039874125219321e-05,17.0,0.03229540541377538,-0.03222377697946054,0.006790903245284059,0.0047907017041088785,1.388533518529405
2016-07-29 ,54.28590393066406,54.85656835654631,54.213056031556526,54.69265897287292,2924995,0.0,0.0,0.2410410584391474,1.0,0.23633701782685823,0.764039533132379,0.23596046686762104,-0.004674991860502121,-6.389424204230346e-05,2.3221824822220986e-06,1.4940318266611192,0.09966865264305777,0.948130367329546,0.11979587320407749,0.3304541255201269,0.039526852643083615,0.528079066264758,11.049288814984262,46.409173808544935,58.06083988974066,0.044770309385778355,-0.001937986431332837,6.217170331621241e-05,16.0,0.030343083192032775,0.03223297084841199,-0.010684266753618431,0.002727372576411904,3.7788676465050006
2016-08-01 ,54.28590393066406,54.59552199800387,54.07342928091899,54.15842171790728,3333671,0.0,0.0,0.23104105843914738,1.0,0.2571451721813896,0.7428548278193894,0.2571451721806107,0.0,5.8157838158849535e-06,2.1961253050921756e-06,0.8803602834978085,0.7853981646878672,0.6232187571469504,1.1246883930724825,-0.4717465367978867,-0.4011003311590068,0.48570965563877866,10.708022688530667,45.908530699571294,57.43686659602407,0.0555959340355761,-0.001798914994629253,6.311119688331194e-05,15.0,-0.03023983828246747,-0.0009761611108713032,0.0,0.0023637228995569835,0.0
2016-08-02 ,53.61203384399414,54.24948030876737,53.22957111931046,54.213053139793814,3226981,0.0,0.0,0.22104105843914737,1.0,0.12686425611231847,0.8734452226627348,0.1265547773372651,-0.006245439908937653,-1.0246660114798904e-05,1.420988341490711e-06,0.24497866379292002,1.478012773499974,0.437229453753,1.135436360406976,0.0,0.23587326839894335,0.7468904453254697,10.795246204393889,46.03750736494702,57.597613539131714,0.040304766402754225,-0.0018315880024201404,6.213677182887436e-05,14.0,-0.03225806451508845,-0.03029146073725012,-0.016139871779804256,-0.00010342305769118156,4715.045212759231
