Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2016-06-08 ,21.75384864171475,21.84373920377474,21.65496696598569,21.78081512451172,8014900,0.0,0.0,0.10535099433353906,-1.0,0.2663582718590253,0.2663582718590253,0.7336417281409747,0.0012396888774594856,-7.592091516734783e-05,5.035290285441647e-06,0.39060979968688425,0.7853981640325889,0.5667318734791393,1.4288972201491446,0.0,0.12804754979740843,-0.46728345628194945,10.353458485008183,15.736763443917784,24.734266825295926,0.09893494281216772,0.0,0.0,2.0,0.0,0.0,0.0027550300891648963,0.0027550300891648963,0.9649740994396139
2016-06-09 ,21.60102693716581,21.98756071615002,21.49315588903039,21.95160484313965,11920900,0.0,0.0,0.09535099433353905,-1.0,0.17108389397576546,0.17108389397576546,0.8289161060242345,0.0039053342749900853,-8.31660076011274e-05,4.790908855017456e-06,0.730514006266219,0.7853981641909787,1.2145963484967603,0.9141346019698063,0.07300627467594438,0.03650313733797219,-0.657832212048469,10.37528132505636,15.748531374111913,24.752535622603304,0.10600272643065738,0.0,0.0,3.0,0.33351589824631944,0.0,0.009562506338926902,0.003662693589133164,2.5413991632334536
2016-06-10 ,21.933630992189176,21.97857798677131,21.538106012629065,21.636987686157227,12630200,0.0,0.0,0.08535099433353907,-1.0,0.17263382081196132,0.1721718163204231,0.8278281836795769,-0.007217878319217593,-0.00011311614749051278,4.617213206178154e-06,0.7671916385331974,0.13971899623578504,0.12435499518430564,1.0222677639873863,0.2185927100425114,0.0727932176832835,-0.6556563673591538,10.12125851720256,15.61048163538254,24.538233527077367,0.10031672228662808,0.0,0.0,2.0,0.2003435711673399,0.0,-0.017651377458503217,0.0008208174494483135,19.16924735633391
2016-06-13 ,21.55608413010039,21.70890047775133,21.43922537698025,21.52012825012207,11253000,0.0,0.0,0.04393051205014032,-1.0,0.08011614228011467,0.08002740191817034,0.9199725980818296,-0.0027077675025295274,2.6124367606758655e-05,4.780395915162708e-06,1.4383398546783852,0.7853981666055803,0.8567027735635317,0.9827540625597287,-0.6514034860335429,-0.43499809803802714,-0.8399451961636593,9.995273432823769,15.5411298605542,24.430582844397428,0.09932579904742711,0.0,0.0,1.0,-0.1993534380720231,-0.06658616353948978,-0.007440875285108239,-0.0002807415818258935,41.1685856123355
2016-06-14 ,21.322362772529473,21.466189707134383,21.088643575158414,21.340341567993164,14600500,0.0,0.0,0.03393051205014032,-1.0,0.03774598403220028,0.03767807139618568,0.9623219286038144,-0.004194696952503268,2.8614797975409492e-05,3.013047243083971e-06,0.09065988744492103,0.8198646894452822,0.24303578064846326,1.389464111009059,-0.28462520063386604,0.18338914269983844,-0.9246438572076286,9.938870416920944,15.509886543682452,24.382087415883927,0.0929360504841981,0.0,0.0,0.0,-0.33293200008852447,-0.1998485046196815,-0.012238627953529976,-0.0018751264313864378,6.894510575210784
2016-06-15 ,21.430238117930735,21.52911979821025,21.142584191175043,21.30438995361328,13912700,0.0,0.0,0.023930512050140323,-1.0,0.02689019745485429,0.02688041801681413,0.9731195819831858,-0.0008430493778971856,5.913905887140832e-05,2.098640734848037e-06,0.1106570890876478,1.543024883888624,0.07677189141143227,1.3684734859031893,-0.593876350265893,-0.1546255748160135,-0.9462391639663716,10.10025633333448,15.59896180800979,24.520351610285353,0.08555924660216942,0.0,0.0,-1.0,-0.9981303527151514,-0.06678928100825068,-0.0024989684192297835,-0.001958305363098884,1.3447566093564618
2016-06-16 ,21.14258614979076,21.349337214480425,20.962801571637172,21.29540252685547,12827600,0.0,0.0,0.013930512050140322,-1.0,0.018671133191567543,0.018669421333097284,0.9813305786669027,-0.00021097348682938013,4.0782873075197185e-05,1.1168429280323485e-06,1.0259369912835854,1.1695320842645809,0.7853981645829864,1.2219904581542584,-0.0968905634851702,0.2484928933903614,-0.9626611573338054,10.315055069534887,15.716013021243677,24.70205376796286,0.07770794615420477,0.0,0.0,-2.0,-0.9996262726806173,-0.3325991763133135,-0.0006330325226203679,-0.0017816023177017486,0.37644603361723217
2016-06-17 ,21.259443397550687,21.259443397550687,20.99875766397078,21.061681747436523,22138500,0.0,0.0,0.00393051205014032,-1.0,0.0069404653880288415,0.006923477966750503,0.9930765220332496,-0.005517867516693038,2.847447191439568e-05,6.685698334666867e-07,0.12435647582168845,0.9944187641672931,0.12435645130766376,0.7853981642880001,-0.022844451430928364,0.037023056027120915,-0.9861530440664991,10.254884669652037,15.683394308474718,24.651417255581517,0.0687369289508917,0.0,0.0,-3.0,-0.3333021902151781,-0.0007479599827329708,-0.0168510718004422,-0.0037908649154004756,4.565615969885417
2016-06-20 ,21.457202925697164,21.538104079579043,21.2414608001709,21.2414608001709,13020700,0.0,0.0,0.17876686509861783,1.0,0.31073541768164986,0.6892645823183501,0.31073541768164986,0.004249780085062331,8.472396513002658e-05,4.2179897111859875e-07,0.09383955637893905,0.7853981663738336,0.11710957273987699,0.23109560276766217,-0.606216887525875,-0.2916862180474733,0.3785291646367002,10.126186410905062,15.613182235443928,24.542425616605044,0.08169554475921052,0.0,0.0,-2.0,-0.1995070689462022,0.33316204123271964,0.009115792677877646,-0.0020699772362967263,4.627359397824324
2016-06-21 ,21.295399325244347,21.502150358850468,21.25045233018701,21.421247482299805,7720100,0.0,0.0,0.16876686509861785,1.0,0.29335325810133667,0.7066467418986633,0.29335325810133667,0.004214141327796979,8.748864277832023e-06,-4.6601032382155317e-07,1.020931752427621,0.1973955603476873,0.9535920890595492,0.2257177921692784,0.48594379983784647,0.5460803436818608,0.4132934837973266,9.907609218650432,15.492517501216719,24.35512790645554,0.09783351020556792,0.0,0.0,-1.0,0.20037366197644915,0.06689756063448794,0.009158411172339061,-0.0005728587818119547,19.368174018561753
