Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2019-05-03 ,28.88999938964844,28.950000762939453,26.850000381469727,27.200000762939453,837900,0.0,0.0,0.038998718261718746,1.0,0.009873091323834899,0.9901269086761652,0.009780397893010054,-0.02052573588146498,0.8224177042733112,0.058755822698973934,1.3249218476772398,0.2518871796254534,0.8089153266739251,0.30924856751056984,-0.9999999821320119,0.980346510783155,6.275591123408784,20.71694290973798,29.080219965246034,0.10271196119218055,-0.018735633112732,-0.02621585368821434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-06 ,26.3799991607666,27.809999465942383,26.25,27.100000381469727,667200,0.0,0.0,0.028998718261718737,1.0,0.00941516850001269,0.9905848314999873,0.009407469486664698,-0.0018416276125626338,0.7853981634926863,0.10110317340380848,-0.07058961903809809,0.07058961885901166,-0.5222367628106173,-0.6655760447422712,0.8353290023905701,0.9811773620133226,6.250585326057792,20.68736838472097,29.039149238789914,0.10044964976617457,-0.0011311557130029917,0.008802238699864504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07 ,27.18000030517578,27.256000518798828,24.15999984741211,24.549999237060547,1061300,0.0,0.0,0.018998718261718756,1.0,0.003966328732867713,0.9960336712671323,0.003872778002505762,-0.04937078728446545,0.3217505543597998,1.0074810092156004,0.5645696200908364,1.4920131520011743,-0.0530266428809591,0.23460505996482908,-0.9280788425890487,0.9921608932646265,6.62038041771819,21.1166886585795,29.635407014465663,-0.018804921306928665,-0.05962728553655162,-0.029248064911774313,-1.0,-0.9991822745733785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08 ,23.700000762939453,26.0,23.530000686645508,23.540000915527344,1023900,0.0,0.0,0.008998718261718747,1.0,0.0016602800987176067,0.9983397199012823,0.0016443188779705223,-0.021002252408577952,0.3607479935880691,1.374780936109671,0.0996686524395253,1.367885990424699,-0.8574189742335719,-0.4021961656763064,0.4031165144565342,0.9966954010233118,6.160994933056858,20.580734713055705,28.891069473256703,-0.03524284062985237,-0.008218959661461852,0.025704162937544885,-2.0,-0.9764137719039493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09 ,23.5,24.0,22.75,23.260000228881836,523100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.005982920508517065,0.08314123187157321,1.345393772742174,0.16463411472929204,0.8891992813959598,-0.381081299242796,0.23816883749538797,0.5565771762747911,1.0,6.153732521101325,20.572044000895893,28.87900119169161,-0.046788740786706806,-0.0057729500784272185,0.0012230047915173167,-3.0,-0.33012880953208995,0.011384251334714601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10 ,23.040000915527344,24.93000030517578,22.799999237060547,24.920000076293945,536200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03445412695926825,0.07677189123154275,1.5657962530254064,0.1947388520876326,1.451860173212307,-0.15827883248038263,0.11140123338120668,0.999999975270203,1.0,6.230095897219269,20.66307454401349,29.00541230857837,0.017755340587448726,0.032272040687077765,0.01902249538275249,-2.0,-0.19946512420489365,0.3231424811859297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13 ,24.459999084472656,24.770000457763672,23.225000381469727,24.43000030517578,491600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.009929073299504015,0.7853981633647381,0.5220360144054698,0.972086436726686,1.4776104504132495,0.6020203991978725,0.3801496158391276,-0.9999999774689529,1.0,6.122384730679692,20.534449664277105,28.826796692318787,0.00410722655346383,-0.006824057016992449,-0.019548048852035108,-3.0,0.20287727227808436,0.06533184266359815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-14 ,24.5,24.88999938964844,23.56999969482422,23.59000015258789,473900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.01749271438109874,1.013365928654879,0.5880026036854293,1.1936530262469165,0.5432970897734901,-0.19424209789634603,-0.3981312485471093,-0.2758259561290029,1.0,6.1837663843221025,20.607938913285818,28.92884665497066,-0.034434918681706034,-0.01927107261758493,-0.006223507800296241,-4.0,-0.1991067134746461,0.201171198241489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-15 ,23.459999084472656,23.84000015258789,22.809999465942383,23.1200008392334,847300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.010062070292757797,1.4028966729857522,0.7769995774043981,0.7853981637449057,0.32955680869469556,-0.30724106275401186,-0.05649948242883292,0.26966800527107704,1.0,6.152639998097715,20.57073599921215,28.877184850685374,-0.05276257742331717,-0.009163829370805569,0.005053621623389681,-5.0,-0.1417195155833059,-0.2009919928763652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-16 ,23.5,24.049999237060547,23.149999618530273,23.459999084472656,536600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.007299232412970052,0.055498505243079505,1.3013226795854842,0.0766041119931003,1.513714193436731,-0.23482215751617003,0.03620945261892092,0.999999942400639,1.0,6.170698308324566,20.592335435359608,28.90717878895311,-0.0392076485951278,0.006777464414094686,0.007970646892450127,-4.0,-0.11060808688699386,0.0286935989456701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17 ,23.309999465942383,23.429000854492188,21.68000030517578,23.079999923706055,1275200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.008165001479691101,0.7853981634926863,1.1071505331941056,1.1071487174702825,0.8902749708613772,0.14315123374893432,0.18898669563255216,-0.9999999353346605,1.0,6.201478320476799,20.62905097927599,28.958164298514163,-0.057309812704339824,-0.009051082054606013,-0.00791427323435035,-5.0,0.11146586750023897,0.015555714348156016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20 ,22.850000381469727,23.600000381469727,22.549999237060547,22.600000381469727,552700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.010507870819386611,0.07874201434027135,1.4030008367503788,0.03332099586760144,1.1601717750770824,-0.18626810591966633,-0.16470966983430033,-0.12546913922514694,1.0,7.001219866344603,21.5419031465541,30.226069498516058,-0.12140247800811803,-0.0320463326518891,-0.011497625298641545,-6.0,-0.11070415936938187,0.11103697719361641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21 ,22.649999618530273,23.15999984741211,22.43000030517578,22.700000762939453,475900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00220751388396087,1.093451480879434,1.1962498771976173,0.9670461223209891,0.4636476090605768,-0.20622767467972594,-0.009979784380029805,0.9999999213551187,1.0,8.109402329836078,22.69507604204599,22.69507604204599,0.0002169715863215323,0.06080972479721978,0.04642802872455444,-5.0,-0.09047898611718135,-0.11108501343481042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-22 ,22.649999618530273,22.76799964904785,21.93000030517578,22.0,569600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.015659972057983057,0.10225900453306254,0.7853981632330188,0.3598800497875539,0.11982719338795682,0.044921577642766386,0.12557462616124615,-0.9999999440324203,1.0,8.054568634676837,22.64065238031341,22.64065238031341,-0.028704614946378937,-0.014460793266350235,-0.03763525903178501,-6.0,0.09099761250521642,0.010112586626100262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23 ,21.75,21.940000534057617,21.010000228881836,21.3799991607666,739600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.014292320221945388,0.08219725872066748,0.7853981633528219,0.06449862135818343,0.3697097282383674,-0.3282711794662661,-0.18659637855451625,0.04566100576192462,1.0,8.347901120113567,22.928898630615652,22.928898630615652,-0.0699421975633761,-0.02061879130849858,-0.0030789990210741717,-7.0,-0.09026285679354204,0.09073829931119888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24 ,21.559999465942383,22.0,21.40999984741211,21.829999923706055,744000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010414273836473168,0.04138429611595283,1.3494816567436763,0.037249863052378894,0.7853981633141147,-0.3141647634256783,0.007053208020293911,0.9999999595249771,1.0,8.77254544995003,23.33412663799886,23.33412663799886,-0.06663178450774411,0.0016552065278159916,0.011136998918157285,-6.0,-0.07642509289973003,-0.09063023464937922,-0.03914775872154646,-0.01880760585431302,-0.012292978697503816,-0.009099423382123115,-0.007208294299484781,-0.00595988048856563,-0.005075138138288309,-0.004415910835587741,-0.003906045963641608,-0.003500150072783456,-0.003169497972481457,-0.002895033246283408,-0.0026636203763372723,-0.0024659135803261354,0.0007086116566127399
2019-05-28 ,22.299999237060547,22.459999084472656,21.440000534057617,21.540000915527344,616000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.006686626759674209,0.7853981635484902,1.4158008710481103,0.9756161920631933,0.7649930805482849,0.2635083476017326,0.28883655551370546,-0.999999941523551,1.0,8.304437614490917,22.88663179853205,22.88663179853205,-0.06064126161542495,0.0029952614461595806,0.0006700274591717945,-7.0,0.07727167992568201,0.006918881946906007,-0.03686813103363325,-0.017754435973860047,-0.011618099691935857,-0.008606490363500866,-0.006821731247908443,-0.005642858626336351,-0.004807015729539724,-0.004183985552622583,-0.0037019587437093055,-0.0033181144393339564,-0.003005346519582328,-0.0027456675171766806,-0.0025266755827940083,-0.0023395449121325837,0.001020362184477333
