Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,Yd,Ydd,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,M,Mσ,R
2024-12-02 ,27.540000915527344,27.965999603271484,26.969999313354492,27.43000030517578,13241900,0.0,0.0,0.0,1.7749993133544921,1.0,0.5369024332831784,0.46309756671682156,0.5369024332831784,0.0043939906157191575,-0.0006173862322451546,2.5550602672768805e-05,-1.4831826107493147,1.4831826087646276,-0.7853981645731242,0.7853981635731242,-0.1808720102722917,-0.4962259631325515,-0.07380486656635687,8.953967270136642,23.5031593819193,23.5031593819193,0.1545024621777061,0.0,0.0,2.0,0.0,0.0,0.00881192686069394,0.00881192686069394,0.9887790820590046
2024-12-03 ,26.902000427246097,27.415000915527344,26.538000106811523,27.3700008392334,9824400,0.0,0.0,0.0,1.7649993133544921,1.0,1.0,0.0,1.0,-0.0010948807425071394,-0.0004457879306822261,2.0434185810452654e-05,-0.8218505169662055,0.8218505148205252,0.9332448251882695,0.7853981638233759,0.13967940979126311,0.1602757100317774,-1.0,6.20432262436911,20.63243742357062,28.962866970162104,0.11300803882495114,0.0,0.0,1.0,0.33397708330347975,0.0,-0.003378978542389743,0.007186472806949448,0.4637330889600046
2024-12-04 ,28.239999771118164,29.584999084472656,28.183000564575195,29.540000915527344,21396800,0.0,0.0,0.0,1.754999313354492,1.0,0.5759763381022281,0.42402366189777185,0.5759763381022281,0.03813038146870935,-0.00027965366279560165,1.77177711735719e-05,0.7179313539658836,0.7853981631571884,0.8392754600198796,1.4961303770083523,-0.036115474229672366,-0.08789744201046774,-0.1519526762044563,6.289319094672982,20.733144547098522,29.102719728026788,0.18446268967374532,0.0,0.0,2.0,-0.3331714789939499,0.0,0.07714287413907603,0.016513992984566326,4.643247063528821
2024-12-05 ,29.790000915527344,30.079999923706055,28.68000030517578,29.010000228881836,12787500,0.0,0.0,0.0,1.744999313354492,1.0,0.4926593460087839,0.5083590378727945,0.4916409621272055,-0.009052103779439746,-0.0008091738133546682,1.4398522187324324e-05,-0.7853981641278632,0.7853981631278633,-0.9221533357999078,0.9221533345297949,0.8815388621880766,0.4588271682088745,0.01671807574558898,6.154881094641541,28.88091047921479,28.88091047921479,0.0044597662067858,0.0,0.0,1.0,0.3386059180749752,-0.3335742811487148,-0.01810673762701301,0.011897895569689083,1.5091594623274616
2024-12-06 ,29.739999771118164,31.084999084472656,29.645000457763672,30.770000457763672,15926100,0.0,0.0,0.0,1.734999313354492,1.0,0.38157020089037585,0.6184297991096241,0.38157020089037585,0.029441288201172762,-0.00019457167839590926,1.8390770518259543e-05,-0.7874131825400019,0.787413181535972,-0.785398164903485,0.785398163903485,-0.29703282162309114,-0.5892858419055839,0.2368595982192483,6.153953640991894,28.87936878093637,28.87936878093637,0.06341274704090817,0.0,0.0,2.0,-0.3319779160418752,0.33588869853446257,0.06054204199725235,0.018383781760030853,3.275414240616488
2024-12-09 ,29.510000228881836,29.958999633789062,28.209999084472656,28.350000381469727,16348500,0.0,0.0,0.0,1.724999313354492,1.0,0.5944177095636296,0.4102926031003068,0.5897073968996932,-0.040933694890747996,-0.0004606151198260057,1.4193732175942016e-05,-0.7853981643949612,0.7853981633949612,-0.8056994470930454,0.8056994460524539,0.7499512362388218,0.5234920289309565,-0.1794147937993864,6.095039178585129,28.781107227331944,28.781107227331944,-0.015092129199919308,0.0,0.0,1.0,0.337467342484001,-0.3352919170584252,-0.08318857017271593,0.004840801502331283,16.837059763170807
2024-12-10 ,28.219999313354492,28.29800033569336,26.65999984741211,27.65999984741211,13634100,0.0,0.0,0.0,1.7149993133544923,1.0,0.38757053311804357,0.6137526783535497,0.38624732164645026,-0.012319238193857657,0.00018101630983673677,1.5037839572787916e-05,0.40170817310847645,1.3158407673014063,0.32175055430570115,1.5519842637042758,-0.8212067708949037,-0.7855790035668627,0.22750535670709948,5.838397456262709,28.34528694623036,28.34528694623036,-0.02447345035054471,0.0,0.0,0.0,-0.3268954506099863,0.3347226292629381,-0.02527885896549451,0.0008248467732878444,27.333023907979673
2024-12-11 ,28.280000686645508,29.165000915527344,28.200000762939453,29.1200008392334,8785600,0.0,0.0,0.0,1.704999313354492,1.0,0.38531064572275375,0.6146893542772462,0.38531064572275375,0.02571329648054543,0.00013905485444810236,8.799817548505409e-06,0.19739555977335138,1.0821837286376517,0.2111285949665163,1.4974783790573718,-0.2786299318606116,0.27128841951714605,0.2293787085544925,5.805827102411791,28.289042189796252,28.289042189796252,0.028950724255068137,0.0,0.0,1.0,-0.994437305829648,-0.33218139654699363,0.052785429809061035,0.007752924511390937,6.721754390035706
2024-12-12 ,30.15999984741211,30.280000686645508,29.190000534057617,29.469999313354492,12647400,0.0,0.0,0.0,1.6949993133544923,1.0,0.46823174596651185,0.5317682540334882,0.46823174596651185,0.005973689592244087,-0.0005924541196284748,6.237631922603799e-06,1.0947599566487107,0.7262125961837401,1.5643040042980516,0.46364760886054623,0.5219192892871318,0.4002746105738717,0.0635365080669763,5.947065241628448,28.53139720904833,28.53139720904833,0.032367636095518,0.0,0.0,2.0,1.010902070631144,-0.33377092760983085,0.011971502413059403,0.008315401564946734,1.4225705476640769
2024-12-13 ,29.774999618530273,30.1299991607666,29.40999984741211,29.719999313354492,7806800,0.0,0.0,0.0,1.6849993133544923,1.0,0.4654693156677063,0.5345306843322937,0.4654693156677063,0.0042236865315146265,-0.00038894089937758835,1.1855931207435148e-05,0.9454758799937887,0.2449786631025962,1.1833509571504164,0.2744599516891011,0.15766935578526792,-0.18212496675093195,0.0690613686645874,5.9604680784672555,28.55418938719078,28.55418938719078,0.040016532803144225,0.0,0.0,3.0,0.3342062432503203,1.002669688230396,0.008467525828317602,0.008335684800062849,1.0037745635368591
2024-12-16 ,29.65999984741211,31.18000030517578,29.63999938964844,30.690000534057617,14013000,0.0,0.0,0.0,1.6749993133544923,1.0,0.5620803928370728,0.4379196071629272,0.5620803928370728,0.016056964462062957,-0.00031209083165623227,1.163005756099931e-05,0.9101061541553668,0.38050637712487223,1.331921578107779,0.7201164032711876,0.1119983955143006,-0.022835480135483657,-0.12416078567414557,6.0518342851314735,28.708632043232175,28.708632043232175,0.06673904043252578,0.0,0.0,4.0,0.20037138364526205,-0.33834791369041184,0.032361779652047167,0.011539164113660757,2.7804212859293314
2024-12-17 ,30.43000030517578,30.559999465942383,29.700000762939453,29.829999923706055,11421900,0.0,0.0,0.0,1.6649993133544922,1.0,0.8366831682693828,0.16420100304298582,0.8357989969570142,-0.014210188431041878,-0.00042146983828963866,1.1209514611554618e-05,-0.165148677731229,0.16514867740690464,1.5660334449918143,0.650422896121793,0.4482923804054442,0.1681469924455718,-0.6715979939140284,6.192956723120041,28.9440661250156,28.9440661250156,0.030149382734139533,0.0,0.0,3.0,0.1438459075236276,-0.06691742980252911,-0.035074357278516745,0.005324027928037091,6.466478001932017
2024-12-18 ,29.260000228881836,29.65999984741211,27.530000686645508,27.950000762939453,14824200,0.0,0.0,0.0,2.0999987030029335,-1.0,0.5753421705420696,0.571605740840788,0.42839425915921203,-0.03253719519600351,-5.265677626831674e-05,1.2032207644224863e-05,0.46364760924596654,0.964413742029297,-1.3796078519505612,1.3796078480950005,-0.4216662655767201,-0.43497932299108216,0.14321148168157594,6.4113598023812495,29.30127542949482,29.30127542949482,-0.047213818194816695,0.0,0.0,2.0,-0.14193774909930176,-0.028262738060817222,-0.06574285424293681,-0.004151556361426096,16.226567861392446
2024-12-19 ,27.950000762939453,28.06999969482422,25.170000076293945,25.56999969482422,16999100,0.0,0.0,0.0,2.0899987030029332,-1.0,0.34775351471022803,0.34293401732946543,0.6570659826705346,-0.044469376826583876,0.0006926234454188693,9.017685930651354e-06,0.3821019391270801,1.303609235797568,0.16514867732719377,1.189495346928016,-0.7865453629532027,-0.18243954868824128,-0.3141319653410692,6.225969885251299,28.998609406262617,28.998609406262617,-0.12582809996039807,0.0,0.0,1.0,-0.19696808538137658,-0.14289182831146469,-0.09336314650889431,-0.016046435047755193,5.854797403262693
2024-12-20 ,25.200000762939453,26.530000686645508,25.040000915527344,26.09000015258789,15179200,0.0,0.0,0.0,2.0799987030029334,-1.0,0.3768114581926008,0.3768114581926008,0.6231885418073992,0.010065823834680502,0.0005647426964996489,-8.159807410068669e-07,0.09250256475486143,1.2163674042643182,0.06241880996008054,1.3579673462762045,-0.7687376096352241,0.008903876658989285,-0.24637708361479843,5.965482471865861,28.562707561410477,28.562707561410477,-0.0905498305511416,0.002677298790078594,0.0,2.0,-0.32630261031795244,-0.02751516814103741,0.020745757008561575,-0.011140809440246292,1.8790068899240768
2024-12-23 ,25.3799991607666,25.871999740600582,24.75,25.75,8473100,0.0,0.0,0.0,2.069998703002933,-1.0,0.4215883436521811,0.4208718890601355,0.5791281109398645,-0.0065586448994429175,0.0002835934386043312,-4.37233443707895e-06,0.058755822695167416,0.9768229375388424,0.6085997346177393,1.3288749537456073,0.19562110097548327,0.48217935530535366,-0.158256221879729,5.949140303504592,28.53492825919792,28.53492825919792,-0.10269426274217265,0.003331475674964137,-2.677341502485143e-05,1.0,0.33479425199139934,-0.06466726246828793,-0.013281894382861875,-0.011426287432595036,1.1726608972185315
2024-12-24 ,26.1299991607666,26.68000030517578,26.030000686645508,26.56999969482422,5345500,0.0,0.0,0.0,2.0599987030029334,-1.0,0.6204815940840026,0.6204815940840026,0.3795184059159974,0.01567277713316458,0.0002613248679637679,-4.14434105105955e-06,0.05549850527450325,1.0448038965903732,0.12539207624431348,1.4348616874548408,-0.12666584367643371,-0.1611434723259585,0.24096318816800522,6.175763773835382,28.91558145063514,28.91558145063514,-0.08459785208396697,0.0015648322437942324,-4.65673857605316e-05,2.0,-0.3323551861179222,0.3305484311546759,0.03225997849126621,-0.005601451976080204,5.863902589994344
2024-12-26 ,25.469999313354492,25.469999313354492,25.03499984741211,25.190000534057617,6135200,0.0,0.0,0.0,2.049998703002933,-1.0,1.0,1.0,0.0,-0.026661498351318952,1.0058515711078223e-05,-4.450011954724675e-06,0.6804179516655624,0.4345244880450245,0.7853981632307816,0.2849935439058982,0.3275694289300032,0.22711763630321846,1.0,6.116531430657305,28.817028687617324,28.817028687617324,-0.1345193747182829,0.0017823695874336915,-4.093003760644437e-05,1.0,0.33558671283207725,-0.33357471905466074,-0.08228168360215604,-0.015825482859556983,5.232378829763582
2024-12-27 ,25.65999984741211,25.66900062561035,25.01499938964844,25.239999771118164,5886100,0.0,0.0,0.0,2.0399987030029334,-1.0,1.0,1.0,0.0,0.0009914581946852638,0.00040466005748873067,-2.809265347541287e-06,0.04542327941370446,1.3789707095538566,0.05522018496834508,0.36834937546393204,-0.5505564174882147,-0.43906292320910895,1.0,6.2364023709662355,29.015804350645524,29.015804350645524,-0.13941063054378058,0.002410326543844581,-4.3079721516342216e-05,2.0,-0.3292296081105795,0.3339709494749997,0.003059799880895364,-0.013307445160830003,0.23167235174066586
2024-12-30 ,25.329999923706055,25.895000457763672,24.950000762939453,25.719999313354492,5466600,0.0,0.0,0.0,2.029998703002933,-1.0,1.0,1.0,0.0,0.009419143462712156,0.0003163394028902647,-5.988343461076081e-06,0.588002603542546,1.03738507740655,1.5115172989860939,1.3144470923364793,0.022952592858034165,0.28675450517312445,1.0,6.437862439999561,29.344051025737315,29.344051025737315,-0.13182096228152404,0.0028668709189437376,-5.1484771715749975e-05,3.0,0.33347940132705617,-0.3324081604713284,0.029068995747714887,-0.007657253039690685,3.8465029019201227
2024-12-31 ,26.030000686645508,26.1299991607666,25.19499969482422,25.290000915527344,5166700,0.0,0.0,0.0,2.0199987030029334,-1.0,1.0,1.0,0.0,-0.008429688215991882,5.569803845621644e-05,-6.865095519776691e-06,0.6435011089247494,0.7150587784696556,1.250964060633438,1.321325716102426,0.2511636413517242,0.11410552424684502,1.0,6.424694726749666,29.322813292524856,29.322813292524856,-0.14795672684632902,0.003075535602774599,-6.117920663796286e-05,2.0,0.20082112157396104,0.33135450471881783,-0.026015377287254157,-0.010105002939365814,2.6002368459976872
2025-01-02 ,26.2450008392334,26.579999923706055,25.969999313354492,26.200000762939453,7317400,0.0,0.0,0.0,2.009998703002933,-1.0,1.0,1.0,0.0,0.017673331088522235,0.0002747014255309013,-4.678643022045243e-06,0.9883411061985662,0.7263154186272984,0.78539816349625,0.705680408196727,-0.23467624708799442,-0.2429199442198593,1.0,6.599554062955193,29.60244211227002,29.60244211227002,-0.12209742183279276,0.003418752024457959,-6.945885076333166e-05,3.0,-0.19924342067226172,-0.06632913987654757,0.05454274991075268,-0.0014853025593500153,39.372445782778435
2025-01-03 ,26.63999938964844,27.545000076293945,26.594999313354492,27.329999923706055,8417600,0.0,0.0,0.0,1.9999987030029331,-1.0,0.770712613568126,0.770712613568126,0.22928738643187396,0.021109642187030833,-0.00022488497209356226,-5.956505975377085e-06,1.4424725516589059,0.3317163280679769,1.4935292954475174,0.19739555990571214,0.5921998520778091,0.41343804958290176,0.5414252271362521,6.517046280278119,29.471139750418672,29.471139750418672,-0.07542647379121076,0.003432206039048951,-7.868515503763905e-05,4.0,0.2015194492350319,-0.2000322711231114,0.04856004249821749,0.0051874101149923186,9.184088512545435
2025-01-06 ,27.549999237060547,28.40999984741211,27.5,27.940000534057617,6091800,0.0,0.0,0.0,1.9899987030029331,-1.0,0.6189731286330106,0.6189731286330106,0.38102687136698943,0.01103673973763966,-0.0005900337391189055,-1.9836714959264103e-06,1.0270819192637073,0.09966865249475304,0.801185670143415,0.15319034754311076,0.6044794297121906,0.006139788817190739,0.23794625726602114,6.4060721944440235,29.292726659955374,29.292726659955374,-0.047279875402299276,0.0030632414613246755,-8.513761308548987e-05,5.0,0.1441459147160913,0.2003814349536468,0.022701316149031068,0.007522597586197485,2.9781601209195623
2025-01-07 ,27.56999969482422,27.61000061035156,25.43000030517578,25.649999618530273,11334800,0.0,0.0,0.0,1.154999008178711,-1.0,0.3875836193289972,0.38274720132326456,0.6172527986767354,-0.042731869919891356,-0.00048382879553024715,3.469549844052615e-06,0.7853981632974483,0.1306235260816494,1.546800383222617,0.12491121166678222,0.35185127616325745,-0.12631407677446657,-0.23450559735347087,6.437720560039267,29.343822351445585,29.343822351445585,-0.13453848531180007,0.0026656770908387232,-8.653210146058957e-05,4.0,0.11164419085738385,-0.028686767259470294,-0.08782447719084088,-0.0051903457174076306,17.253145869936592
2025-01-08 ,25.416000366210938,25.63800048828125,24.260000228881836,24.84000015258789,9094900,0.0,0.0,0.0,1.144999008178711,-1.0,0.27590340082590503,0.2744447214287157,0.7255552785712844,-0.016042770243895454,0.001317679904050438,5.336581912347092e-06,0.574175612864932,1.5080762397733893,0.2449786630052387,1.4577534318517391,-0.8143519220855825,-0.58310159912442,-0.45111055714256876,6.206744343616893,28.96686978947685,28.96686978947685,-0.15369749266548596,0.003376738912539545,-8.499846310491047e-05,3.0,-0.10886488826344919,-0.01625086192935373,-0.03540599727816084,-0.009219099258841392,3.8826200124790913
2025-01-10 ,24.760000228881836,25.18000030517578,24.197999954223633,24.690000534057617,7317100,0.0,0.0,0.0,1.134999008178711,-1.0,0.2694679574931135,0.26920263975967607,0.730797360240324,-0.00302845985162114,0.000999302103103544,-1.130691926311932e-05,0.03123983341488016,1.2423649419546186,0.05262231378515873,0.9879600456763836,-0.36751868619954264,0.22341661794301992,-0.461594720480648,6.308635524082827,20.75590040786965,29.134321836250862,0.004024581495342753,0.00389503470059648,-9.263598100693726e-05,2.0,-0.14181618234070462,-0.11025453956041652,-0.006713731719682072,-0.00888505025362015,0.7642223465842409
2025-01-13 ,23.030000686645508,23.5,22.040000915527344,23.399999618530273,11445400,0.0,0.0,0.0,1.124999008178711,-1.0,0.20197469835125637,0.19997271361690247,0.8000272863830975,-0.02682472263327544,0.0005797663232022051,-1.575621047246272e-05,0.09236571787079267,0.7853981632545912,0.6000830538647257,0.8467308159389036,-0.07873825324302057,0.14439021647826103,-0.600054572766195,6.656908377014644,21.158191626309783,29.693053897476915,-0.0687341361350121,0.00258553778500348,-0.00010241613960512216,1.0,-0.1997305412844745,-0.016475647038627715,-0.06360141542968113,-0.016180565610428282,3.9551727825068212
2025-01-14 ,24.364999771118164,24.520000457763672,24.020000457763672,24.420000076293945,5022900,0.0,0.0,0.0,1.114999008178711,-1.0,0.3098941469093315,0.3098941469093315,0.6901058530906685,0.021329997161712053,0.0008856192706687108,-1.4369790790978684e-05,0.03057435058345332,1.5261154755942425,0.023805026172300806,1.5314278774834835,-0.8297153472333412,-0.3754885469951603,-0.38021170618133704,6.560020973093944,21.047761511663253,29.539670677778002,-0.020861699031898665,0.06856630808655365,-9.548542982978658e-05,2.0,-0.3292034503145858,-0.028957179471884947,0.045780804205154124,-0.007919049635017295,5.855034350994098
2025-01-15 ,24.93000030517578,26.36000061035156,24.850000381469727,26.049999237060547,10220600,0.0,0.0,0.0,1.1049990081787109,-1.0,0.2557868255182074,0.2557868255182074,0.7442131744817926,0.03229639752214737,-3.113604795689515e-05,-1.7477863907975128e-05,1.2490457716497696,0.7704735578502614,1.4811385827113785,0.46364760880282635,0.5267217549439398,0.6782185510886405,-0.48842634896358517,6.437111601153563,20.90604382031713,29.342840825863686,0.05047429514644047,0.002161309879886798,-0.0007518503191976535,3.0,0.3363707114615707,-0.06473645451505565,0.07245182487183302,0.0027970669658960805,25.00868144393177
2025-01-16 ,25.350000381469727,25.510000228881836,24.72100067138672,25.290000915527344,7001200,0.0,0.0,0.0,1.0949990081787109,-1.0,0.2534720105398682,0.252200037017449,0.747799962982551,-0.014803239565142345,-0.0009871356608760133,-1.0271086981640176e-05,0.9740658034423911,0.1973955597620881,1.2654378074467805,0.4173297395455008,0.7556872239797512,0.1144827345179057,-0.49559992596510205,6.2852163284534015,20.72830505268178,29.095998941176614,0.029358681191493912,0.0011560402024898009,-0.0024921173315852153,2.0,0.20270736292526548,0.3327870808880783,-0.033317474114877975,-0.002018205178207127,17.369087777157677
