Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,λ,E_High,E_Low,Ö,Öd,Ödd,I,Im,Id
2017-12-12 ,48.17837253847537,48.5432927904233,47.92640189911492,48.39558792114258,9860700,0.0,0.0,0.049017477967783524,1.0,0.03663400333041044,0.9633659966695896,0.03663400333041044,0.006868933364147992,1.0964989067485291,0.1418970546790111,1.42515950474125,0.15627857852050359,0.07387591738345756,0.4300242744117413,0.9267319933391791,0.9999999928774771,13795.526486248717,25.41925840269216,91.0934815076671,0.005711980855983514,-0.028306357597306608,-0.015323739865788312,24.0,0.022249035554907235,-0.022221319948199723
2017-12-13 ,48.369545418973374,48.447743130694214,47.613636415302295,47.839542388916016,9962300,0.0,0.0,0.039017477967783515,1.0,0.029160341924475197,0.9708396580755247,0.029085052162031045,-0.005777989081898131,1.239783718111508,0.7853981637966055,0.7266858685047718,1.1071451157010515,0.028568689205847646,-0.9999999209293862,0.9417546059134937,-0.44226074210996147,10947.782645706777,23.53178390867965,84.33161916429353,0.07129810023415538,0.032793059689085934,0.03054970864319627,23.0,0.021340568717510444,0.022233377745116772
2017-12-14 ,47.83083853357539,47.97854675415102,47.46591819058479,47.55280303955078,5935200,0.0,0.0,0.02901747796778352,1.0,0.02402711742510605,0.9759728825748939,0.023994988223257723,-0.003005894740058107,0.32175055473603337,1.387702662333174,0.8139339260447087,1.2998690898059422,-0.0269511009133657,0.31558864876175113,0.9519778943516362,-0.9999999819884049,10840.66271394999,23.454689533448803,84.05543303137907,0.0685672599423197,-0.0013654201459178394,-0.017079239917501886,22.0,-0.02122166120880806,-0.00045423341869839547
2017-12-15 ,47.8134623662598,48.27396136033742,47.64837982238722,48.22182846069336,14655500,0.0,0.0,0.019017477967783525,1.0,0.0176516858394787,0.9823483141605213,0.0176516858394787,0.006985413680666291,0.8477927861460224,0.3217505551121641,0.8157192089162947,0.49488820100415876,-0.01935471616672574,0.9999998999130186,0.9646966283210425,0.1640481706532235,10800.691013692049,23.425791668589653,83.95190818394474,0.08377092281506898,0.007601831436374641,0.00448362579114624,23.0,-0.02219250653639863,-0.02128111496315925
2017-12-18 ,48.23921150753837,49.10807337911267,48.15232333171394,49.00381088256836,6053900,0.0,0.0,0.009017477967783516,1.0,0.00549124591316323,0.9945087540868368,0.00549124591316323,0.008042965077495226,1.361799736489656,0.0713074647994239,1.4056462689399616,0.11768014399396452,0.016368691923267276,0.07037028700679507,0.9890175081736736,0.999999972007151,8902.67909852382,21.962464984961166,78.70969354534503,0.16434747925851487,0.04028827822172294,0.01634322339267415,24.0,0.0222901583744213,-0.00048542266379528534
2017-12-19 ,49.09938195828191,49.48168329565338,49.04725236823666,49.35135269165039,7116800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0035335390278699134,-1.1753172034048924,1.175317201701728,-0.7853981644561518,0.7853981634561519,0.0049778315543457,-0.3895325928319607,1.0,-0.5336166260164583,7964.397167787993,21.16095982258985,75.83844451336796,0.20858351875646586,0.022118019748975495,-0.009085129236373723,25.0,0.021351357269485546,0.022241332455409966
2017-12-20 ,49.29921550628921,49.78577594878892,49.00380238858106,49.54249572753906,11948400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0019328101691265794,-0.9505577456344577,0.9505577429857678,1.4690908039973996,0.7853981634846618,0.0,-0.29283320699483556,1.0,-0.9999997991093534,8575.950681380975,21.690057197348793,77.73383623699327,0.18775850219019316,-0.010412508283136349,-0.016265264016055922,26.0,0.02043990332418614,-0.00046940055246787703
2017-12-21 ,49.64677373007099,49.75972671716104,49.29923092167574,49.46431350708008,6154700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0007896650852944249,1.3962422522209748,0.8157044220085142,-0.4636476107547715,0.46364760995477156,0.0,-0.9999996326873382,1.0,0.0,9092.071169237825,22.117326581316867,79.2644626642555,0.1666758703981944,-0.010541315895999381,-6.440380643151639e-05,25.0,0.01962456762630723,-0.0004557269726497039
2017-12-22 ,49.473000668650634,49.80316915390477,49.316605244816856,49.46431350708008,5449300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7853981754069315,0.7853981744069315,-1.1903425769057512,1.1903425751815406,-0.0,0.9999987336419549,1.0,-0.0,16076.054000085838,26.750484193117337,95.8626826325173,-0.023483205725652618,-0.09507953806192351,-0.042269111082962066,24.0,-0.019600979793532806,-0.0004076678489394539
2017-12-26 ,49.53380694064407,49.74233521913227,49.43823493221671,49.52511978149414,3187900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.000614270355875257,0.8197430025421334,0.7853981648157154,-0.4918361351984741,0.49183613341435006,0.0,0.9999983720549714,1.0,0.0,15929.160148410574,26.668681632240055,95.56961773936465,-0.01919242272810503,0.002145391498773795,0.048612464780348655,25.0,-0.02040816326488963,-0.01961277370992002
2017-12-27 ,49.60332232759717,50.046440405402926,49.568567058705966,49.93349075317383,5243900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.004105938837113987,-0.7853981655416162,0.7853981645416163,-1.1659008411157692,1.1659008394261194,0.0,0.7397273296059521,1.0,0.0,16493.946059482463,26.980507547021542,96.68676291551056,-0.022603648744948482,-0.0017056130084217268,-0.0019255022535977608,26.0,0.020413707391417978,-0.0004035917356784123
2017-12-28 ,49.90741942478089,50.124634869671134,49.8465993653672,49.92479705810547,3387100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-8.706032577675937e-05,-1.2966359502292863,1.2966359483758851,-0.7853981656958005,0.7853981646958005,0.0,-0.9999997615072832,1.0,0.0,16290.01947146446,26.868750521269128,96.28638261120246,-0.01862759742259271,0.001988025661177886,0.0018468193347998063,25.0,0.019643245118776353,0.020410935328153804
2017-12-29 ,50.04643314544985,50.194141359587825,49.5859375,49.5859375,3995200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0034052563234532726,-1.080858960840125,1.0808589577258716,0.4636476101353613,1.504254960841653,-0.0,-0.9501415194600331,1.0,-0.0,16409.79295318007,26.934501786603583,96.52194278419906,-0.027881938585761355,-0.004627170581584322,-0.003307598121381104,24.0,-0.019607087320365063,-0.00038523113632081205
2018-01-02 ,50.567762286295405,51.43662416985909,50.237593842496594,51.08039093017578,10112800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01484561375666308,-0.7853981642998684,0.7853981632998683,-1.0877577145064425,1.0877577129379117,-0.0,0.9999999452080948,1.0,0.0,14550.39413552636,25.87514837943226,92.72672828253322,0.04193081040758441,0.03490637449667288,0.0197667725391286,25.0,-0.02037722764878091,-0.01962516621957071
2018-01-03 ,51.25417132077054,51.280236120393305,50.66334489005392,51.1933479309082,5683700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.001104457527321346,1.2904010543726852,0.7853981633578133,-0.9058857426827746,0.905885740205475,0.0,-0.8615105928478657,1.0,0.0,8813.299184064437,21.888617013705314,78.44514450781074,0.2114264428459095,0.08474781621916255,0.024920720861244836,26.0,0.02053902668488232,-0.0003850701642079228
2018-01-04 ,51.697275396888706,51.78416024824848,51.05431622771462,51.106449127197266,6240000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0008494523567977332,-0.7853981648896611,0.7853981638896611,-0.9109532024377613,0.910953201189282,0.0,-0.999999488205932,1.0,0.0,10696.961431963116,23.350465225600278,83.68205598759218,0.1450899564674456,-0.03316824318923195,-0.05895802970419725,25.0,0.019617412894268754,0.020458127166831614
2018-01-05 ,51.29760808212688,51.341050514839694,50.95006199153404,51.25416564941406,5836900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.001443099208999173,0.46364760950351713,1.4344038856356263,1.1309791577125208,0.9964930261587578,-0.0,0.9999995638049854,1.0,-0.0,11450.441246004122,23.88697969235095,85.60409167465365,0.12526359083684394,-0.009913182815300833,0.011627530186965558,26.0,-0.01960045943685611,-0.00046080689530678294
2018-01-08 ,51.132513919716274,51.245466878039686,50.854478418031434,51.106449127197266,5411500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.001443099208999173,1.1441349739323552,0.7853981633730384,1.1441352234135755,1.276585814343321,0.0,-0.9999996535235945,1.0,0.0,12097.478629092308,24.329204620262765,87.188351256292,0.1040365950453741,-0.010613497895734916,-0.0003501575402170415,25.0,0.019620340193899508,-0.019608936165562432
2018-01-09 ,51.349743357535864,51.349743357535864,50.724164965470735,51.1933479309082,7466900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0008494523567977332,0.6435011094182138,0.8057247918292912,0.694782107816436,1.431696522388914,-0.0,0.9999995638049854,1.0,-0.0,13105.641162430584,24.987822708248206,89.54785160551283,0.07902872450801196,-0.012503935268681071,-0.0009452186864730774,26.0,-0.019595287168774074,0.019610399815377808
2018-01-10 ,51.04563228524157,51.18465004484486,50.64595664068771,51.115142822265625,4340800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.000764404870669564,0.7086007337243146,0.7853981634022394,1.0658793493290348,1.1224732818870669,0.0,-0.9999993803668855,1.0,0.0,13115.850586284543,24.994316533431018,89.57111585500132,0.07724011000133936,-0.0008943072533363003,0.0058048140076723855,25.0,0.01961520642503014,-0.01960781368133679
2018-01-11 ,51.20245102130945,51.47308417386987,50.88816435226249,51.46435546875,4240900,0.28,0.0,0.0,1.0,0.0,1.0,0.0,0.0034043122875651714,0.7853981645047722,0.21244504763278785,1.327019074815562,0.25143138751764244,-0.0,0.9999997601181077,1.0,-0.0,4517.993202069401,17.51127851546377,62.76482264399633,0.4397694774758325,0.18126468373724658,0.09107949549529144,26.0,-0.019601199614671404,0.019605246796902107
2018-01-12 ,51.473081572710925,51.717528597558776,51.32467028110292,51.36832046508789,6320900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0009338957951837983,1.4193178969566558,0.28926977148073874,-0.1651486779482895,0.16514867762396515,0.0,-0.9999997694901326,1.0,0.0,12860.688245591455,24.830995361563527,88.9860155426885,0.0887356918738788,-0.17551689280097685,-0.1783907882691117,25.0,0.01963722946473884,-0.01960820301985077
2018-01-16 ,51.411958412157944,51.63021261043016,50.83576746193106,51.019100189208984,7175000,0.0,0.0,0.0423968903314298,-1.0,0.03956513611575504,0.039505063792316324,0.9604348638842449,-0.0034107732536599513,1.0789303549732507,1.1215832600099391,0.32175055471026104,1.20047024589485,-0.0,-0.5700956414711691,-0.9209298000919286,-0.0,12307.147079480575,24.46911174213942,87.68956700731859,0.09659282265689,0.003928565391505601,0.08972272909624122,24.0,-0.01959972431387235,0.019619214539705124
2018-01-17 ,51.29847456347911,51.59530045996178,51.18498475768823,51.499271392822266,5037500,0.0,0.0,0.0323968903314298,-1.0,0.036741118453090964,0.036741118453090964,0.9632588815469091,0.00468375761537596,1.279415028081328,1.2341464247509712,1.0303812322043737,0.32175055495570615,-0.037161077505331465,0.9999998764598107,-0.9265177630938182,-0.9999999730901244,10050.195696026543,22.86944553166427,81.95884114495495,0.1735581861656799,0.03848268175439495,0.017277058181444673,25.0,-0.020377177252928647,-0.019618476889305597
2018-01-18 ,51.315923768172325,51.74370344324328,51.0976695795288,51.56909942626953,5658600,0.0,0.0,0.10349083281311323,1.0,0.11398472463173108,0.886015275368269,0.11398472463173108,0.0006774923566981528,1.4175347061650108,0.19363244764100876,0.3217008294958442,0.21866894647074156,0.03243354145648985,-0.7472631442821448,0.7720305507365379,0.9999999856310732,10305.580675953113,23.061782608894,82.6478718354663,0.16653969990519576,-0.0035092431302420624,-0.020995962442318505,26.0,0.020450155650235013,-0.00038872646952814796
2018-01-19 ,51.708801596356075,52.10165995105608,51.473086583536066,51.77864456176758,7362300,0.0,0.0,0.09349083281311323,1.0,0.07385369106481869,0.9261463089351814,0.07385369106481869,0.0020275733887553707,-0.8092021313277762,0.8092021302801863,-0.7853981652293006,0.7853981642293006,0.101426604472397,0.49909342692794345,0.8522926178703627,0.5154115291129906,10092.441950264798,22.90148556985688,82.07362161822302,0.17756857232486017,0.005514436209832205,0.0045118396700371335,27.0,0.01961371747679589,0.02041366645158183
2018-01-22 ,51.403238557065514,52.005619049072266,51.0278410050004,52.005619049072266,6841900,0.0,0.0,0.059828574528401075,-1.0,0.055715700256697434,0.055715700256697434,0.9442842997433025,0.0021869836467287027,0.8589106109710856,0.7044819272008306,0.24497866342002927,1.1635275589703902,0.018021408410711984,0.03782371879357037,-0.888568599486605,-0.6982551936217607,12991.80976556269,24.91518929234358,89.28764127905211,0.09768141537781218,-0.039943578473524,-0.0227290073416781,28.0,0.018884804323784286,-0.0004182190867195613
2018-01-23 ,51.96196935535449,52.005619536872466,51.49053940225147,51.70879364013672,8122100,0.0,0.0,0.04982857452840107,-1.0,0.046403143389702584,0.04634407805369517,0.9535968566102975,-0.002861949474900996,1.3661365495999533,1.5707942162931077,-0.46364761026530016,0.46364760946530015,0.0500485838759168,-0.9999998019383941,-0.9072527785566022,0.47050357901968554,52187.165427039785,39.61895605408106,141.96721860887556,-0.37182407721966554,-0.23475274629873885,-0.09740458391260742,27.0,0.018199358439047287,-0.0003644565765058023
2018-01-24 ,53.25401439399221,56.012750140009274,53.027031535675114,53.88258743286133,11704900,0.0,0.0,0.03982857452840108,-1.0,0.007989829593620096,0.007989829593620096,0.99201017040638,0.02058684876203873,-0.7853981640222258,0.7853981630222259,-1.2046472550745702,1.2046472533309303,-0.025409900595300277,0.9999999573538931,-0.9840203408127599,-0.99999998674768,42391.51179041063,36.965312844124476,132.45962793446543,-0.261321570666034,0.055251253276815765,0.1450019997877773,28.0,-0.018158675025269244,-0.00034272294236849937
2018-01-25 ,55.157209566223344,56.39689200069389,54.406414478171484,55.19213104248047,15261900,0.0,0.0,0.029828574528401076,-1.0,0.0055556511853447725,0.0055556511853447725,0.9944443488146553,0.012005931602887293,-1.299190074224191,1.2991900723681384,-0.7853981642599293,0.7853981632599292,0.0011330579536505442,-0.2632766152441839,-0.9888886976293105,0.9999999623252261,7289.157388975319,20.544260515958342,73.62926201085524,0.35000832119577346,0.30566494593090376,0.12520684632704399,29.0,0.018341924649479233,-0.018179016732158264
2018-01-26 ,55.131014307502525,55.384186657917205,54.71196329722011,55.36672592163086,10242800,0.0,0.0,0.019828574528401074,-1.0,0.004041408384447522,0.004041408384447522,0.9959585916155524,0.001579203005029856,0.8384056362191757,0.78539816304544,-1.3058618650688287,1.305861859480209,0.0006606903430494709,-0.7675100859339928,-0.9919171832311049,-0.26334093146132204,6059.3021202342825,19.314968548090167,69.22570414728808,0.4148524938691046,0.03242208633666557,-0.1366214297971191,30.0,0.01763527317504031,0.018250299837374237
2018-01-29 ,55.07862997122967,55.410377287266606,54.86910447418139,55.270694732666016,8638500,0.0,0.0,0.00982857452840108,-1.0,0.00291661172040437,0.0029154894250496676,0.9970833882795956,-0.0008679810899144832,0.7853981634042831,1.5177488491903566,-1.262383397111254,1.2623833934798165,0.0014174469275830995,-0.9999995913672398,-0.9941678988545459,0.36415121901550723,6295.806786600049,19.56350673906684,70.11600411040752,0.40033433473322866,-0.007259079567937976,-0.019840582952301775,29.0,0.01696097127827984,-0.0003533257372194624
2018-01-30 ,54.51117706298828,55.10482885436528,54.38022651889638,54.51117706298828,6497600,0.0,0.0,0.32173677832373015,-1.0,0.15953899207763364,0.15904486787909644,0.8404610079223663,-0.006918425212237999,1.112807995761878,0.7853981630587797,0.9029750748077046,1.071197003763102,-0.0008606608241695189,-0.777052097011535,-0.6814161400432699,-0.9999995610393932,6158.931160889111,19.42044208108726,69.60352495909346,0.3938350449456515,-0.003249644893788567,0.0020047173370747046,28.0,-0.01694263060608951,-0.00033715094838023506
2018-01-31 ,54.703243564759156,54.79054393021194,53.99609861552791,54.2667350769043,7804400,0.0,0.0,0.31173677832373015,-1.0,0.22042104187322978,0.22020096270688472,0.7795789581267702,-0.00224716563570022,0.975596213357446,0.7853981630769864,0.8794588820938227,1.1752419813795152,-0.15161595095320518,0.5096517119719408,-0.5593779954198855,-0.9887109070893889,5343.535744279014,18.520902712978057,66.38128680266978,0.4367538444640765,0.02145939975921249,0.012354522326500528,27.0,-0.017489522803233463,-0.016951800942184674
2018-02-01 ,53.908801174642086,54.598485422139234,53.83022950935386,54.28419876098633,8101600,0.0,0.0,0.30173677832373014,-1.0,0.190954784445732,0.190954784445732,0.809045215554268,0.00016088009070572734,1.092455872254757,0.7853981630902851,1.1497739362892874,1.224001044646418,-0.20980806753821582,0.9999995847256663,-0.618090431108536,-0.161007883944448,4595.749401584398,17.611382319731607,63.12338785020864,0.4874148037226784,0.02533047962930096,0.0019355399350442365,28.0,-0.01816366456358606,-0.0002734460985719771
2018-02-02 ,54.30164376856485,54.49370519339455,53.81275317838218,53.85640335083008,12346500,0.0,0.0,0.2917367783237302,-1.0,0.2257892349082084,0.22539127252299432,0.7742107650917915,-0.003955918515359415,1.2458371238683168,0.785398163098406,1.5146632943775395,1.2244380165239135,0.17169504528917093,-0.9999997570928644,-0.5488194925687973,0.9999999973787893,5131.822540093008,18.27251259085198,65.49154445311211,0.44266184320122365,-0.02237648026072739,-0.023853479945014175,27.0,0.018183112765980752,-0.00033707088017629824
2018-02-05 ,53.77784719549498,54.013562190949536,51.11514594582001,51.27228927612305,11548200,0.0,0.0,0.2817367783237302,-1.0,0.07665476759800252,0.07578749796666938,0.9233452324019975,-0.02458048331178914,0.5118834856275364,0.8797796322782874,0.099668652428855,1.53844377377338,-0.17751201471810377,-0.7227457826887775,-0.8475577344353281,-0.9999999971363694,5081.324298928991,18.212259616561315,65.27571720144861,0.39679289891309877,-0.02293447214406244,-0.00027899594166752584,26.0,-0.018149772013666448,0.018173388664783408
2018-02-06 ,50.56514223615305,51.73498513073385,50.05006541143995,51.385780334472656,15214700,0.0,0.0,0.27173677832373017,-1.0,0.05974311468257588,0.05974311468257588,0.9402568853174241,0.0011055249604839206,0.03997868710088071,1.4617600231560677,0.08536591817100934,1.3698533026593782,-0.057934006249068824,0.9999999610683002,-0.8805137706348483,0.5078786529071503,2531.130970410455,51.7229729787289,51.7229729787289,-0.006540547440974048,-0.2016667231770364,-0.08936612551648698,27.0,-0.018654453422941995,-0.018166442389823602
2018-02-07 ,51.15879492962138,52.250066180938354,51.07149456163425,51.21990585327149,6872700,0.0,0.0,0.26173677832373016,-1.0,0.05890143917304695,0.05885917419843004,0.9410985608269531,-0.0016166207484607988,0.785398163180976,1.0421060423817334,1.5460486245600213,0.712135855767295,0.05203770913548904,-0.999999632642871,-0.8822393866285231,0.9999999909067528,2508.906424882737,51.57080291124666,51.57080291124666,-0.006827434604689834,-0.00014344358185789307,0.10076163979758926,26.0,0.01887714204628695,-0.0002523407046377737
2018-02-08 ,51.3072106716179,51.35959289173105,49.08101793639142,49.12466812133789,6874500,0.0,0.0,0.9590474750485336,-1.0,0.19443261439819562,0.19257461675382762,0.8055673856018044,-0.02088042879591843,0.06763310842254622,1.4267819012132938,0.030293759903709916,1.5320232756980439,-0.050096599160867804,-0.8562814938543396,-0.6129927688479768,-0.9999999902089709,2569.7791389690133,51.98548458058959,51.98548458058959,-0.05660322256602072,-0.024887893980665442,-0.012372225199403775,25.0,-0.01885438576968071,0.018765797734614474
2018-02-09 ,49.438943322478224,50.364339017919725,48.52227632988462,49.910369873046875,8028400,0.0,0.0,0.9490474750485336,-1.0,0.25458717174742723,0.25458717174742723,0.7454128282525727,0.007933573486926245,0.027770636593553395,1.3543708934192225,0.049438618973374295,1.2149068156647564,-0.17225273111368528,0.9999999652946524,-0.4908256565051455,-0.5493883487420126,1989.1897207961106,47.72206594247494,93.67487144011473,-0.2923831365349812,-0.11788995698448025,-0.0465010315019074,26.0,-0.019420470630181538,-0.018865763907983828
2018-02-12 ,50.373075448278755,50.61751911289664,49.65720186164482,50.11989974975586,8234200,0.0,0.0,0.9390474750485336,-1.0,0.2519046170972038,0.2519046170972038,0.7480953829027962,0.0020946647199801237,0.9040054251592959,1.0779529450722443,0.7853981632509819,0.39369844506976953,0.19950031663589848,-0.5822466583091588,-0.4961907658055924,0.9999999973100422,1878.7224799561268,46.81940198001419,91.90431794866922,-0.2691047215726812,0.011639207481149993,0.06476458223281512,27.0,0.019675816280658974,-0.00028304243025041413
2018-02-13 ,49.884185516373215,50.45164783785065,49.59609166891352,50.32069396972656,5816600,0.0,0.0,0.9290474750485336,-1.0,0.327438780551135,0.327438780551135,0.672561219448865,0.0019991341402411,1.2711596768116573,1.4896676799483108,1.4574652252944018,0.7853981633630777,0.23637560206285968,-0.023335429918613874,-0.34512243889773003,0.08460041897346927,2625.737911362545,52.360946475174636,52.360946475174636,-0.039744613751982044,0.11468005391034959,0.0515204232145998,28.0,0.018885360951957936,0.019548143455420254
2018-02-14 ,50.04132960462024,50.98418947707556,49.89291832671259,50.879425048828125,3728900,0.0,0.0,0.9190474750485336,-1.0,0.37330621354257465,0.37330621354257465,0.6266937864574254,0.005521051600731034,1.1918827608272222,0.4167024097084269,0.785398163321689,0.6711437510841759,0.2406191002937651,0.468328458029043,-0.2533875729148507,0.008896321491714279,3094.5485586945974,55.31446345868635,55.31446345868635,-0.0835758008692332,-0.02191559355862558,-0.06829782373448759,29.0,0.018197856762481104,-0.0003952276643505188
2018-02-15 ,51.263559220401774,51.95324011822965,50.92308312381555,51.94451141357422,3871900,0.0,0.0,0.9090474750485336,-1.0,0.3856555896223985,0.3856555896223985,0.6143444103776015,0.010358350413238102,1.290260504390634,0.1753578409988484,1.4277150622904387,0.16514867740987849,0.34489868616548497,0.30462724626685833,-0.22868882075520297,0.1780980665407665,2965.4789277423233,54.53294622730749,54.53294622730749,-0.0486289763171158,0.0174734122760587,0.019694502917342142,30.0,0.01758635286746885,-0.000343752094738416
2018-02-16 ,51.89212838998374,52.852449071670115,51.79609931908106,52.5294303894043,7849200,0.0,0.0,0.8990474750485336,-1.0,0.2760899262124809,0.2760899262124809,0.723910073787519,0.0055987068711654785,1.0016705803087234,0.2206192907538222,0.7853981631453838,0.22701646404165027,0.34458710819706717,-0.2982782576362898,-0.44782014757503813,-0.000451899039129531,2564.757035009215,51.951522345558416,51.951522345558416,0.011062570208770215,0.02984577326294301,0.006186180493442155,31.0,0.017025558041124832,-0.0003057519475061273
2018-02-20 ,52.101645452726586,52.26751745397787,51.3683111714502,51.612754821777344,8182500,0.0,0.0,0.8890474750485337,-1.0,0.30040149998890886,0.2992141945311291,0.6995985000110911,-0.008802154148850437,0.4636476092846467,1.077764373257399,0.5996817693236082,0.9201893732611908,0.23235403362345672,-0.9999999305597125,-0.40038430547996207,-0.1945312376665156,2534.5810082539006,51.74651511396985,51.74651511396985,-0.002588260674603707,-0.006825415441686961,-0.018335594352314986,30.0,0.016433702728240688,-0.0002803974131720087
2018-02-21 ,51.5691110171324,52.37228834361888,51.35085677943325,51.499271392822266,4793800,0.0,0.0,0.8790474750485336,-1.0,0.4556146935349543,0.45539230962239124,0.5443853064650457,-0.0011005838321797039,0.5880026040472458,0.9911949483155501,1.462172143157799,0.8430334441543583,-0.2878432085098563,0.777721227573906,-0.08899299684265444,-0.9999999980776523,2438.278739604217,51.08116393704847,51.08116393704847,0.008151842401234595,0.005370051537919151,0.006097733489803056,29.0,-0.016328649258211234,-0.0002959276564420722
2018-02-22 ,51.69133285739667,51.85720820943706,51.33339604078187,51.499271392822266,5539900,0.0,0.0,0.8690474750485336,-1.0,0.5720981804962864,0.5720981804938274,0.42790181950371364,0.0,0.32682719459441734,0.7853981634701737,1.4711256053639008,1.0396249736729926,-0.3990837446025137,0.9999990913921666,0.1441963609901138,-0.16193939606926577,2443.5587332437003,51.11809334606529,51.11809334606529,0.007429148095896969,-0.00036134715266881307,-0.002865699345293982,28.0,-0.01694087972104365,-0.01638117599322596
2018-02-23 ,51.70005793669193,52.15402708966941,51.49053243135812,52.12783432006836,5190400,0.0,0.0,0.8590474750485336,-1.0,0.8268879004133998,0.8268879004133998,0.17311209958660023,0.00606562272411227,0.610727705982428,0.2519012675401772,0.7853981645337513,0.45250565383112157,0.0,0.9999998351364928,0.6537758008267995,0.9999999974942602,2447.634945256558,51.14656683608936,51.14656683608936,0.01900368346965672,0.0057872676868798755,0.0030743074197743443,29.0,-0.01754385964881502,-0.0003061152314162083
2018-02-26 ,52.25878458404691,52.89608642893837,52.145291471032216,52.84370422363281,5364200,0.0,0.0,0.8490474750485336,-1.0,0.5433241808379927,0.5433241808379927,0.4566758191620073,0.0068196571517947805,0.9480687663609907,0.148699120182865,0.7853981631973053,0.16817502815965002,0.7427038130445625,0.05851905247113451,0.08664836167598544,0.9999999986535683,4101.595819140745,16.95465215459807,60.771048630570796,0.4985106991933843,0.2397535078618638,0.11698312008749197,30.0,0.0175905022386055,-0.0003014899638856851
2018-02-27 ,53.03577576547682,53.463555504470605,52.721489154019366,52.86117172241211,6747700,0.0,0.0,0.8390474750485336,-1.0,0.3938895136026952,0.3938895136026952,0.6061104863973048,0.0001652478054864076,1.0775157940633713,0.11961603923569597,0.7853981633556326,0.11782086925052335,0.4416464460888914,-0.9526841716990763,-0.2122209727946096,-0.2541962264792744,3927.6974072422386,16.711003522852028,59.89834013687079,0.51331098035395,0.007400140580282821,-0.11617668364079049,31.0,0.016999752603897023,0.01756718094371026
2018-02-28 ,52.96592421068909,53.35878241118272,52.53814787149182,52.66910171508789,8325700,0.0,0.0,0.8290474750485336,-1.0,0.4201914748724623,0.41985191241028663,0.5798085251275378,-0.00182004652378705,1.1455492010245103,0.7853981639780715,0.9006506266283208,0.866848548923176,0.3066582892967382,-0.9999994962966038,-0.15995661271725115,-0.1803919582871499,3959.8453448499467,16.756580776166278,60.061589530385646,0.5069481827943386,-0.0031813987798056664,-0.005290769680044244,30.0,0.016394641551947666,-0.00029537481735423914
2018-03-01 ,52.52069730685968,52.538158044739816,51.0976788074336,51.32466506958008,9711900,0.0,0.0,0.8190474750485336,-1.0,0.3461919533145153,0.34416907425098975,0.6538080466854848,-0.012928050277202055,0.1926189259355643,1.0303700818559887,0.11065722114033424,1.4501771914056512,-0.40476637194208365,-0.7531821325913657,-0.309638972434495,-0.9999999985943698,10355.793130993337,23.099223817118045,82.78200193467616,0.1601665943070983,-0.17339079424362017,-0.08510469773190725,29.0,-0.016380194858164325,-0.00030255552597467823
2018-03-02 ,51.05402413170408,51.97069114276387,51.01037395599551,51.90958023071289,7979200,0.0,0.0,0.8090474750485336,-1.0,0.32979519006713565,0.32979519006713565,0.6702048099328644,0.0056659024283209685,0.09966865256662909,1.2490733866882262,0.5763634361991006,1.4181672562514758,-0.26069256766147186,0.9999999462190766,-0.3404096198657287,0.2165029207511139,6539.147546954916,19.81280904835906,71.00904714339028,0.3249353914995781,0.08238439859623992,0.12788759641993003,30.0,-0.016850114752593577,-0.016387418205055994
2018-03-05 ,51.429421491818935,52.93101151006896,51.42069278881989,52.70402526855469,9000400,0.0,0.0,0.38285346532914644,1.0,0.16302677861829873,0.8369732213817013,0.16302677861829873,0.007594089067576961,1.2051977977296828,0.37001098267756455,0.7853981633448935,0.7371045991250051,0.25682260636966736,0.14541385599218778,0.6739464427634025,0.9999999980676896,6301.691898670479,19.569611217713152,70.13787131134374,0.35247142839594076,0.013768018448181318,-0.0343081900740293,31.0,0.01699127230521656,-0.00023495994721462604
2018-03-06 ,52.89609340706978,53.271490935545856,52.477045700228025,53.149269104003906,6620000,0.0,0.0,0.3728534653291464,1.0,0.16489791050231012,0.8351020894976899,0.16489791050231012,0.004206235035842623,1.4883488836270196,0.6597075248135441,1.5130181320243974,0.244978663114312,0.14922717357617013,-0.28709836398936,0.6702041789953799,-0.2649808911184938,5886.255736349554,19.128986035084214,68.5594916971203,0.3836510339187963,0.015589802761427768,0.0009108921566232248,32.0,0.01644787146883867,0.016920693528905066
