Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Wd,Yd,Pd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id,W_0,W_1,W_2,W_3,W_4,W_5,W_6,W_7,W_8,W_9,W_10,W_11,W_12,W_13,Ds
2016-05-25 ,54500.0,56150.0,52450.0,54300.0,40,0.0,0.0,0.0,549.91,-1.0,0.07855857142857142,0.07855857142857142,0.9214414285714285,0.006954102920723227,0.24497866289162293,1.349749263167997,0.46818272448670084,1.064652323160921,-0.5721317714891655,-0.3001360071777831,0.9999999648198189,-0.842882857142857,6.775421909499353,61045.31389482602,52910.2577073978,-0.04558260641510531,0.007757044237976962,0.014557201701732268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26 ,53850.0,54800.0,52500.0,53250.0,16,0.0,0.0,0.0,549.9,-1.0,0.07855714285714285,0.0782392213917677,0.9217607786082324,-0.009762900976290097,0.4636476086009273,0.6223028698282247,0.903490189348701,1.2220253223278752,0.19703123370770365,0.3845815025984346,-0.999999940180672,-0.8435215572164647,6.748234453282907,61023.30359198616,52954.667239736045,-0.06534821029200014,-0.009882801938447414,-0.008819923088212188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27 ,53750.0,55350.0,53400.0,54100.0,14,0.0,0.0,0.0,549.89,-1.0,0.1486189189189189,0.1486189189189189,0.8513810810810811,0.007918025151374011,0.16514867725258478,1.0358412522690235,0.6435011077136399,1.3521273752034644,-0.26717869194125043,-0.23210496282447704,0.9999999434418799,-0.7027621621621623,6.718266349211453,61015.4358387952,52933.51968465637,-0.049247643812454486,0.008050283239772825,0.00896654258911012,1.0,-0.9956094791326169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31 ,56150.0,60900.0,56150.0,59500.0,58,0.0,0.0,0.0,549.88,-1.0,0.06507455621301775,0.06507455621301775,0.9349254437869823,0.04753521126760563,0.8709034559057339,0.7123575963857136,0.7853981628977115,0.4856220924262315,0.2147310666070583,0.24095487927415438,0.7144251257487825,-0.8698508875739646,6.9724938600295125,61042.68189457592,52924.553338433805,0.04575596247617875,0.04750180314431662,0.0197257599522719,2.0,1.0034599246547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01 ,63950.0,65250.0,62200.0,65200.0,63,0.0,0.0,0.0,549.87,-1.0,0.043127058823529414,0.043127058823529414,0.9568729411764706,0.04570970328789094,1.5167948254218513,0.09065988711059743,1.2409596943736403,0.1814530327509703,0.9324293967545173,0.3588491650737295,-0.019577560544072857,-0.9137458823529412,6.432532152355865,61021.01125914263,52925.03763410994,0.13741207901222255,0.0458280582680219,-0.0008368724381473611,3.0,0.3397957296999542,0.9995347018936585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02 ,64000.0,67400.0,64000.0,66150.0,79,0.0,0.0,0.0,549.86,-1.0,0.03927571428571429,0.03927571428571429,0.9607242857142857,0.00723258469737343,1.2293438875976261,0.051465793502422225,1.488339088334628,0.03702011583694984,0.9343612517411204,0.0009659274933015438,-0.7267747452556688,-0.9214485714285714,6.065658449847782,65165.90378472295,52919.816878667785,0.11906775908165027,-0.009172159965286142,-0.02750010911665402,4.0,0.20374095762483216,-0.3318320974773729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03 ,67500.0,68500.0,65300.0,66200.0,20,0.0,0.0,0.0,549.85,-1.0,0.044522267206477735,0.044522267206477735,0.9554777327935222,0.00037778617302606723,0.9017533279892416,0.012986282907193702,1.4321565886799004,0.01551102143257059,0.2155192140574552,-0.3594210188418326,-0.9007179466497645,-0.9109554655870444,6.165039780370084,66141.32012036021,52954.56182810362,0.1120665186022257,-0.0035006202397122807,0.0028357698627869306,5.0,0.14330914343452003,-0.06802738603756102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06 ,66650.0,70000.0,66150.0,69500.0,27,0.0,0.0,0.0,549.84,-1.0,0.0704923076923077,0.0704923076923077,0.9295076923076923,0.02431834929992631,1.1335214978472354,0.014958607990471702,0.9652516625142866,0.012657551821405499,0.011597033752528968,-0.10196109015246312,0.969405200409398,-0.8590153846153845,8.391097913315127,66145.59861399584,52959.167086312475,0.16063698447941213,0.024285232938593214,0.013892926589152747,6.0,0.11112968233208603,-0.030215907095156064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07 ,67500.0,71000.0,67500.0,70500.0,16,0.0,0.0,0.0,549.83,-1.0,0.07854714285714286,0.07854714285714286,0.9214528571428572,0.007142857142857143,0.7853981628976334,0.02221856528674703,1.5520485225850151,0.03919560180269301,0.6583079408143776,0.3233554535309243,-0.5459260325054329,-0.8429057142857144,6.308297572952731,69463.22513669873,52920.989837482186,0.1508139491734129,-0.004911517652999617,-0.014598375295796415,7.0,0.09184868362277537,-0.016089730551217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08 ,70400.0,71200.0,68900.0,69400.0,28,0.0,0.0,0.0,549.82,-1.0,0.09318983050847458,0.09289182677915368,0.9071081732208464,-0.007862759113652609,0.9827937225552024,0.031087542324080824,0.7853981628976443,0.023031157273406246,0.21813221252838544,-0.22008786414299608,-0.9999999333582896,-0.8142163464416927,6.5556896161108185,70480.54911207041,52946.83196775496,0.12757436138691802,-0.011619793893247438,-0.0033541381201239104,6.0,0.07716347815163731,-0.00964049935465533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09 ,69600.0,78200.0,69000.0,76800.0,49,0.0,0.0,0.0,549.81,-1.0,0.04562738589211618,0.04562738589211618,0.9543726141078839,0.0506155950752394,0.7853981628977816,0.09011670352931574,0.9167136017510472,0.012908061002143964,-0.24010852735641672,-0.2291203699424011,0.9999999828996559,-0.9087452282157678,8.246954895217701,70485.03002942857,53309.641858337585,0.2254458601638503,0.048935749388466135,0.030277771640856786,7.0,-0.07665190123283587,-0.007342602735569033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
